"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","281663","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Albuquerque, N.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupania racemosa Radlk.",NA
"2",NA,"F","Botany","V0304498F","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"11973363-aa3d-4d61-9651-a87141040c56",NA,"Cupania racemosa Radlk.",NA
"3","2018-05-22T11:11:04.000+0000","UM","MPU","MPU699854","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu699854",NA,"Cupania racemosa Radlk.",NA
"4",NA,"F","Botany","V0304497F","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"fc404fdf-44d7-4405-be3c-eda090b06756",NA,"Cupania racemosa Radlk.",NA
"5","2006-08-21T22:00:00.000+0000","C","VT","12487","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12487",NA,"Cupania racemosa Radlk.",NA
"6",NA,"ULM","Herbarium University Ulm","281662","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Albuquerque, N.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupania racemosa Radlk.",NA
"7","2006-08-21T22:00:00.000+0000","C","VT","12490","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12490",NA,"Cupania racemosa Radlk.",NA
"8","2006-08-21T22:00:00.000+0000","C","VT","12485","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12485",NA,"Cupania racemosa Radlk.",NA
"9","2006-08-21T22:00:00.000+0000","C","VT","12488","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12488",NA,"Cupania racemosa Radlk.",NA
"10","2006-08-21T22:00:00.000+0000","C","VT","12486","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12486",NA,"Cupania racemosa Radlk.",NA
"11","2006-08-21T22:00:00.000+0000","C","VT","12491","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12491",NA,"Cupania racemosa Radlk.",NA
"12",NA,"ULM","Herbarium University Ulm","282173","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Bezerra, G.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupania racemosa Radlk.",NA
"13",NA,"IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","282174","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Bezerra, G.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupania racemosa Radlk.",NA
"14",NA,"SNSB-M","BSMvplantscoll","M-0225039 / 701136 / 351726","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"ORIGINALMATERIAL",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-55,-10,NA,"http://id.snsb.info/snsb/collection/646076/701136/351726",NA,"Cupania racemosa Radlk.",NA
"15",NA,"SNSB-M","BSMvplantscoll","M-0225038 / 701135 / 351725","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"ORIGINALMATERIAL",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-55,-10,NA,"http://id.snsb.info/snsb/collection/646075/701135/351725",NA,"Cupania racemosa Radlk.",NA
"16","2006-08-21T22:00:00.000+0000","C","VT","12489","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:12489",NA,"Cupania racemosa Radlk.",NA
"17",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","113891","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,"11900",NA,"Guedes, M. L.",2005,11,28,NA,"Bahia","Ituberá","Mata do ponto alto",NA,NA,"Floresta ombrófila densa","BRA:CEPLAC:CEPEC:0000113891",NA,"Cupania racemosa Radlk.",NA
"18",NA,"UFOP","OUPR","22565","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Lisboa, M.A.; Lisboa, C.E.",NA,NA,"s.n.",NA,"Badini, J.",1976,12,27,NA,NA,NA,NA,0,0,"Dentro das matas entre rochas de quartzito.","BRA:UFOP:OUPR:0000022565",NA,"Cupania racemosa Radlk.",NA
"19","2015-09-04T19:42:45.000+0000","MNHN","P","P06671211","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,NA,NA,"Gomez",1835,1,1,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671211",NA,"Cupania racemosa Radlk.",NA
"20",NA,"HBG","Ule_nummeriert","3685","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,NA,NA,"Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupania racemosa Radlk.",NA
"21","2013-11-06T00:00:00.000+0000","BR",NA,"BR0000013225070","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,"S.N.",NA,"Collector unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013225070",NA,"Cupania racemosa Radlk.",NA
