"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","typeStatus","fieldNumber","comments"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","95804","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","Acevedo-Rodríguez, P.","1999-01-01T00:00:00.000+0000","1666","Ferreira, CAC",1980,7,16,"Brazil","Pará",NA,"Oriximiná, Rio Tombetas, margem esquerda, lago Erepecu a Oeste do lago",NA,NA,NA,"urn:catalog:inpa:herbarium:46141",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","95669","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","Acevedo-Rodríguez, P.","1999-01-01T00:00:00.000+0000","1637","Ferreira, CAC",1980,7,18,"Brazil","Pará",NA,"Oriximiná, Rio Trombetas, margem esquerda, lago Erepecu, ao Norte do lago",NA,NA,NA,"urn:catalog:inpa:herbarium:46114",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"13",NA,"NY","NY","01256575","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-RodrÃ­guez","1999-01-01T00:00:00.000+0000","2499","C. A. Cid Ferreira",1980,8,14,"Brazil","ParÃ¡",NA,"Estrada OriximinÃ¡-Ãbidos, e estrada do BEC km 70, prÃ³ximo ao rio CuminÃ¡-Mirim.",-55.8670510493777,-1.76890432610243,NA,"363f8ac0-2ede-4de7-8a11-41c607702e5f",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"14",NA,"US","Botany","3095967","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.",NA,NA,"2499","C. A. Cid Ferreira & et al.",1980,9,14,"Brazil","Pará",NA,"Oriximina",-55.8,-1.78,"MG, MO, US","http://n2t.net/ark:/65665/31058a1b8-3abb-4c7c-b721-3cd25df14e72",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"15","2014-07-22T14:07:28.000+0000","JBRJ","RB","RB00386621","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","R.Perdiz","2013-01-01T00:00:00.000+0000","2499","C. A. Cid; J. Ramos, C. D. Mota & N. Rosas",1980,9,14,"Brazil","Pará","Oriximiná","Estrada Oriximiná- Óbidos e estrada do BEC km 70 próximo ao Rio Cuminá- Mirim.",NA,NA,"Arvoreta de 7 m de altura; frutos imaturos verdes.","urn:catalog:JBRJ:RB:386621",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"16","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","87329","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","Acevedo-Rodríguez, P.","1999-01-01T00:00:00.000+0000","888","Ferreira, CAC",1979,9,28,"Brazil","Amazonas",NA,"Rio Pitinga., Rio Pitinga, 4 Km acima da boca do rio, margem esquerda",NA,NA,NA,"urn:catalog:inpa:herbarium:45409",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"17",NA,"NY","NY","01256567","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-Rodríguez","2001-01-01T00:00:00.000+0000","4616","N. T. da Silva",1978,5,24,"Brazil","Pará",NA,"Rio Trombetas, Planalto Saracá, minerio da Bauxita.",-56.448998,-1.694263,NA,"ecdfd39c-9d43-4be1-a3e2-1e3d8ecb9550",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"18","2008-05-27T22:02:00.000+0000","MO","MO","3015273","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-Rdgz","1999-01-01T00:00:00.000+0000","Prance 24727","Ghillean T. Prance",1977,10,31,"Brazil","Pará",NA,"Branch road North off km 20 of Transamazon ALtamira-Itaituba. Forest on terra firme, sandy soil.",NA,NA,NA,"urn:catalog:MO:Tropicos:3015273","http://www.tropicos.org/Specimen/3015273","Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"19","2014-07-22T14:09:07.000+0000","JBRJ","RB","RB00386345","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-Rdgz","2003-01-01T00:00:00.000+0000","24727","G. T. Prance; A. S. Silva, M. J. Balick, C. C. Berg, A. J. Henderson et al.",1977,10,31,"Brazil","Pará","Pará","BR 163, Cuiabá-Santarém Highway. Branch road north off km 20 of Transamazon Altamira- Itaituba.",NA,NA,"Treelet 1.5; fruit yellow, with edible aril leaflets 1-7","urn:catalog:JBRJ:RB:386345",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"20",NA,"NY","NY","01256570","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-RodrÃ­guez","1999-01-01T00:00:00.000+0000","24727","G. T. Prance",1977,10,31,"Brazil","ParÃ¡",NA,"BR 230, Transamazon Highway, Branch road north off km 20 of Transamazon Altamira-Itaituba.",-52.365972,-3.262909,NA,"e4582223-95f0-45ba-8705-2d2df37d2831",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"21","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21852","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","Acevedo-Rodríguez, P.","2003-10-01T00:00:00.000+0000","5092","Prance, GT",1968,6,8,"Brazil","Amazonas",NA,"Banks of Rio Urubu, between Cachoeira Iracema and Manaus - Itacoatiara Road",NA,NA,NA,"urn:catalog:inpa:herbarium:131035",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"22",NA,"NY","NY","01025691","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-RodrÃ­guez","2000-01-01T00:00:00.000+0000","1355","G. T. Prance",1965,9,19,"Brazil","ParÃ¡",NA,"Rios Pacaja and Muirapiranga.  Km. 1.5-3.5  Line SW of Ilha de Breu.",0,0,NA,"38ca7af2-91d6-4a9a-9c63-74fc7839234d",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","3800","Talisia mollis var. marleneana G.Guarim Neto","Sapindaceae","Talisia","mollis","marleneana","var. marleneana G.Guarim Neto","Neto, G.G.","1978-01-01T00:00:00.000+0000","INPA3800",NA,1956,5,2,"Brazil","Amazonas",NA,"BR 17, km 19",NA,NA,NA,"urn:catalog:inpa:herbarium:27820",NA,"Talisia mollis var. marleneana G.Guarim Neto",NA,NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","3800","Talisia mollis var. marleneana G.Guarim Neto","Sapindaceae","Talisia","mollis","marleneana","var. marleneana G.Guarim Neto","Neto, G.G.","1978-01-01T00:00:00.000+0000","INPA3800",NA,1956,5,2,"Brazil","Amazonas",NA,"BR 17, km 19",NA,NA,NA,"urn:catalog:inpa:herbarium:244715",NA,"Talisia mollis var. marleneana G.Guarim Neto",NA,NA,NA,NA
"25",NA,"NY","NY","01256569","Talisia marleneana (Guarim) Acev.-Rodr.","Sapindaceae","Talisia","marleneana",NA,"(Guarim) Acev.-Rodr.","P. Acevedo-RodrÃ­guez","1999-01-01T00:00:00.000+0000","6791","G. Martinelli",1980,6,5,"Brazil","ParÃ¡",NA,"Estrada para Ãbidos, ramal para FelÃ¢ndia, 55 km de OriximinÃ¡, mata de terra firme.",-55.8667510310416,-1.76914433378959,NA,"75ab8656-e355-4d46-8892-d6a2f415ad39",NA,"Talisia marleneana (Guarim) Acev.-Rodr.",NA,NA,NA,NA
