"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"F","Botany","V0304499F","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"30126dda-81a3-4549-a3b0-f00c24ea2c1e",NA,"Cupania revoluta Radlk.",NA,NA
"2","1987-01-01T00:00:00.000+0000","K","Spirit Collection","47711.000","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/47711.000",NA,"Cupania revoluta Radlk.",NA,NA
"3",NA,"FR","Herbarium Senckenbergianum","FR-0115476","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,NA,NA,NA,2013,9,4,"Brazil",NA,NA,"Jaqueira, RPPN Frei Caneca, Margem da estrada, procimo ao Alojamento, Margem da estrada, proximo ao Alojamento",-35.843883,-8.72,NA,NA,NA,"Cupania impressinervia Acev.-Rodr.",NA,NA
