"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2017-10-19T03:43:12.000+0000","JBRJ","RB","RB00384915","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.","Rubens Luiz Gayoso Coelho","2009-09-25T00:00:00.000+0000",NA,"1296",NA,"W. Boone",1989,7,6,"Brazil","Espírito Santo","Santa Teresa","Lado esquerdo do Rio Timbuí. Estação Biológica de Santa Lúcia",NA,NA,"Árvore ce de 12 metros de altura. Fuste 10 metros x 25 centímetros. Frutos verdes e avermelhados. Heliófila.","urn:catalog:JBRJ:RB:384915",NA,"Matayba sylvatica Radlk.",NA,NA
"2",NA,"US","Botany","3213930","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"1296",NA,"W. Boone & E. Bausen",1989,7,6,"Brazil","Espírito Santo",NA,"Município de Santa Teresa, Estaçao Biológica de Santa Lúcia, lado esquerdo do Río Timbuí.",NA,NA,NA,"http://n2t.net/ark:/65665/32a4ddaa6-04d4-4700-8fcd-23ff9a01663e",NA,"Matayba sylvatica Radlk.",NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106500","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.","Coelho, R.L.G.","2010-04-20T00:00:00.000+0000",NA,"5746",NA,"Duarte, A.P.",1961,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106500",NA,"Matayba sylvatica Radlk.",NA,NA
"4","2016-03-09T18:11:26.000+0000","MNHN","P","P05187772","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,NA,6115,"Glaziou",1872,8,31,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05187772",NA,"Matayba sylvatica Radlk.",NA,NA
"5","2016-03-09T18:11:26.000+0000","MNHN","P","P05187776","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,NA,6113,"Glaziou, A.",1872,11,14,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05187776",NA,"Matayba sylvatica Radlk.",NA,NA
"6",NA,"NY","NY","448301","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,"6113",NA,"A. F. M. Glaziou",1872,11,14,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos.",-43.073169,-22.496706,NA,"2a4c457b-b100-4f0a-913c-dbee74e40013",NA,"Matayba sylvatica Radlk.",NA,NA
"7",NA,"NY","NY","448398","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,"1067",NA,"L. Riedel",1832,10,NA,"Brazil",NA,NA,"Brasilia",0,0,NA,"e831c432-bdca-4c33-818a-e5674650e572",NA,"Matayba sylvatica Radlk.",NA,NA
"8",NA,"F","Botany",NA,"Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,"TYPE","558",NA,"G. Casaretto",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"54c7ef5a-f859-4244-acad-9bdb9b29aaf8",NA,"Matayba sylvatica Radlk.",NA,NA
"9","2005-11-16T13:38:35.000+0000","MNHN","P","P00481774","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,NA,798,"Glaziou, A.",1869,10,20,"Brazil",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481774",NA,"Matayba sylvatica Radlk.",NA,NA
"10","2016-03-09T18:11:26.000+0000","MNHN","P","P05187773","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,NA,1588,"Glaziou",1867,8,12,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05187773",NA,"Matayba sylvatica Radlk.",NA,NA
"11","2016-03-09T18:11:26.000+0000","MNHN","P","P05187774","Matayba sylvatica Radlk.",NA,"Sapindaceae","Matayba","sylvatica","Radlk.",NA,NA,NA,NA,NA,"Nadeaud",1862,11,1,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05187774",NA,"Matayba sylvatica Radlk.",NA,NA
