"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFPB","JPB","63634","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Figueira, M; Schindler, B","2017-09-22T00:00:00.000+0000",NA,"659",NA,"Figueira, M; Schindler, B; Pontes, RA; Lima, JR",2017,9,22,"Brazil","Paraíba","Areia","nas proximidades do PB66E (conglomerado do Inventário Florestal Nacional).",-35.6862,-7.0173,"Árvore, na beira de estrada, exposta totalmente a luz, aprox. 6,5 m de alt., folhas fortemente arqueadas, inflorescência marrom, cálice creme, pétalas esbranquiçadas.; Árvore, na beira de estrada, exposta totalmente a luz, aprox. 6,5","BRA:UFPB:JPB:0000063634",NA,"Cupania impressinervia Acev.-Rodr."
"2","2017-01-11T08:24:46.000+0000","JBRJ","RB","RB01212682","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"190",NA,"K.S. Valdemarin; T.B. Flores; G.D. Colletta; F.S. Scaravelli",2016,10,3,"Brazil","Espírito Santo","Conceição da Barra","Estrada entre Guriri e Farol",NA,NA,NA,"urn:catalog:JBRJ:RB:1212682",NA,"Cupania impressinervia Acev.-Rodr."
"3",NA,"Universidade Estadual de Londrina, UEL","FUEL","54341","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Miranda, AM","2015-09-01T00:00:00.000+0000",NA,"s.n.",NA,"Soares, JPG",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","Mata do Camurim",0,0,"Arvoreta ca. 4,5 m alt.; CAP 36 cm; casca morta fina de coloração cinza clara; casca viva bege escuro, com oxidação rápida e sem exsudação; inflorescência em botões de coloração ferruginea","BRA:UEL:FUEL:0000054341",NA,"Cupania impressinervia Acev.-Rodr."
"4",NA,"Universidade Federal do Ceará, UFC","EAC","59604","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Miranda, A.M.","2015-09-01T00:00:00.000+0000",NA,"s.n.",NA,"Soares, J.P.G.",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","mata do Camurim.",0,0,"Arvoreta ca. 4,5 m alt.; CAP 36 cm; casca morta fina de coloração cinza clara; casca viva bege escuro, com oxidação rápida e sem exsudação; inflorescência em botões de coloração ferruginea.","BRA:UFC:EAC:0000059604",NA,"Cupania impressinervia Acev.-Rodr."
"5","2017-10-15T12:50:12.000+0000","JBRJ","RB","RB01326594","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","V.M. Cotarelli","2015-11-11T00:00:00.000+0000",NA,"1617",NA,"J.L. Costa-Lima; L.A. Raimundo; A.N. Silva",2014,8,27,"Brazil","Pernambuco","Carnaubeira da Penha","Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés.",-38.755,-8.444167,NA,"urn:catalog:JBRJ:RB:1326594",NA,"Cupania impressinervia Acev.-Rodr."
"6","2014-11-11T10:42:00.000+0000","JBRJ","RB","RB00897212","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M. Miranda",NA,NA,"6726",NA,"A.M. Miranda",2014,8,19,"Brazil","Bahia","Salvador","Baia de Todos os Santos, ilha dos Frades.",NA,NA,"Árvore ca. 7m alt.; caule marrom; folhas papiráceas; flores em botões amarronzados. Comum","urn:catalog:JBRJ:RB:897212",NA,"Cupania impressinervia Acev.-Rodr."
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","20910","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M.Miranda","2014-09-03T00:00:00.000+0000",NA,"6726",NA,"A.M.Miranda",2014,8,19,"Brazil","Bahia","Salvador","baia de Todos os Santos",NA,NA,"Árvore ca. 7 m alt.; caule marron; folhas papiráceas; flores em botões amarronzados. Comum.","BRA:UFRPE:HST:0000020910",NA,"Cupania impressinervia Acev.-Rodr."
"8",NA,"UFPB","JPB","59724","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"4220",NA,"Nusbaumer, L",2014,10,23,"Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo",-36.430477,-9.258809,"arbre, 7 m. fr 3loculaire, jeune vert pâle à poils roux, f. glabres dessus sauf aux nervures, velues rousses dessous. récolte photographiée in situ.; Forêt ombrophile submontagnarde de pente, lière de forêt","BRA:UFPB:JPB:0000059724",NA,"Cupania impressinervia Acev.-Rodr."
"9",NA,"UFPB","JPB","52092","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"520",NA,"Pereira, LA; Chagas, ECO; Pessoa, MC; Gomes-Costa, GA",2013,1,16,"Brazil","Alagoas","Pilar","Fazenda Lamarão",0,0,"Árvore ca. De 7m. Frutos com indumento amarelado.","BRA:UFPB:JPB:0000052092",NA,"Cupania impressinervia Acev.-Rodr."
"10",NA,"Universidade Federal do Ceará, UFC","EAC","54458","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Miranda, A.M.","2013-09-03T00:00:00.000+0000",NA,"6622",NA,"Miranda, A.M.",2013,8,23,"Brazil","Bahia","Mata de São João",NA,0,0,"Arvoreta, 3m; caule marrom; folhas levemente crassas; inflorescência jovem amarronzada.; Restinga.","BRA:UFC:EAC:0000054458",NA,"Cupania impressinervia Acev.-Rodr."
"11","2017-10-10T19:54:35.000+0000","JBRJ","RB","RB00860426","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M. Miranda",NA,NA,"6622",NA,"A.M. Miranda; R. Barros",2013,8,23,"Brazil","Bahia","Mata de São João",NA,NA,NA,"Arvoreta ca. 3m alt.; caule marrom; folhas levemente crassas; inflorescência jovem amarronzada","urn:catalog:JBRJ:RB:860426",NA,"Cupania impressinervia Acev.-Rodr."
"12",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","20050","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M.Miranda","2013-09-03T00:00:00.000+0000",NA,"6622",NA,"A.M.Miranda; R.Barros",2013,8,23,"Brazil","Bahia","Mata de São João",NA,NA,NA,"Arvoreta ca. 3 m alt.; caule marron; folhas levemente crassas; inflorescência jovem amarronzada.","BRA:UFRPE:HST:0000020050",NA,"Cupania impressinervia Acev.-Rodr."
"13",NA,"Universidade Estadual de Londrina, UEL","FUEL","53251","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Miranda, AM","2013-09-03T00:00:00.000+0000",NA,"6622",NA,"Miranda, AM; Barros, R",2013,8,23,"Brazil","Bahia","Mata de São João",NA,0,0,"Arvoreta. ca. 3 m alt. caule marrom, folhas levemente crassas; inflorescencia jovem amarronzada.; Restinga. Area ensolarada.","BRA:UEL:FUEL:0000053251",NA,"Cupania impressinervia Acev.-Rodr."
"14",NA,"Universidade Federal de Sergipe, UFS","ASE","22834","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, ACC","2014-05-21T00:00:00.000+0000",NA,"2898",NA,"Prata, AP; Campos, DA; Matos, GMA; Carregosa, T; Silva, EJ",2012,1,27,"Brazil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Mata do encantado - Povoado Bom Jardim",-37.315,-10.758056,"Arbusto ca. 4m. Frutos pilosos, castanho claro. Coordenadas UTM: L 0679012 W8813397. Elevação 324m.; Arbusto ca. 4m. Frutos pilosos, castanho claro. Coordenadas UTM: L 0679012 W8813397. Elevação 324m.","BRA:UFS:ASE:0000022834",NA,"Cupania impressinervia Acev.-Rodr."
"15",NA,"UEFS","HUEFS","189483","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"19721",NA,"Guedes, M.L.",2012,3,8,"Brazil","Paraíba","Alagoa Nova",NA,-35.759722,-7.078611,NA,"BRA:UEFS:HUEFS:0000189483",NA,"Cupania impressinervia Acev.-Rodr."
"16",NA,"Universidade Federal de Sergipe, UFS","ASE","25419","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Déda, RM","2012-10-01T00:00:00.000+0000",NA,"832",NA,"Gomes, LA; Matos, GMA; Araújo, DA; Santos, E",2012,10,5,"Brazil","Sergipe","Siriri","Mata do Cipó",-37.100389,-10.511417,"Árvore com cerca de 4 m. Com flores alvas. &nf;; Árvore com cerca de 4 m. Com flores alvas. &nf;; Mata Atlântica.","BRA:UFS:ASE:0000025419",NA,"Cupania impressinervia Acev.-Rodr."
"17",NA,"UFPE","UFP","71690","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"449",NA,"Pereira, L.A.",2012,10,17,"Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco.",0,0,"DESC:Árvore ca. De 6m.;","BRA:UFPE:UFP:0000071690",NA,"Cupania impressinervia Acev.-Rodr."
"18",NA,"UFPB","JPB","52021","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"449",NA,"Pereira, LA; Pessoa, MC; Chagas, MA; Costa-Silva, R; Barbosa, MR; Alves, M",2012,10,17,"Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco",0,0,"Árvore ca. De 6 m.","BRA:UFPB:JPB:0000052021",NA,"Cupania impressinervia Acev.-Rodr."
