"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","185833","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"1204",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT",2014,8,23,"Brazil","Minas Gerais","Morro do Pilar",NA,-43.316236,-20.44385,NA,"BRA:UFMG:BHCB:0000185833",NA,"Toulicia laevigata Radlk."
"2",NA,"NY","NY","1183870","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"1195",NA,"S. de V. A. PessÃ´a",2007,7,27,"Brazil","Rio de Janeiro",NA,"Fazenda Santo AntÃ´nio do MaratuÃ¡. FSA 1459.",-42.3753,-22.5158,NA,"cc9ce585-bd2a-4aa5-9951-73247e3872da",NA,"Toulicia laevigata Radlk."
"3",NA,"US","Botany","3638304","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"14",NA,"A. Luz",2001,7,10,"Brazil","Espírito Santo",NA,"Linhares, Baixo Guandú, estrada Baixo Guandú a Itaguaçu, km 35.",NA,NA,"No. Registro: 6932","http://n2t.net/ark:/65665/36a8b16f2-2d84-4810-a7e9-e0addada97b2",NA,"Toulicia laevigata Radlk."
"4",NA,"NY","NY","1280688","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","P. Acevedo-RodrÃ­guez","2008-01-01T00:00:00.000+0000",NA,"28",NA,"A. A. da Luz",2001,10,10,"Brazil","Minas Gerais",NA,"prÃ³ximo a sede.",0,0,NA,"f06b33ce-3484-46d9-a537-a42a2d30e3c2",NA,"Toulicia laevigata Radlk."
"5",NA,"US","Botany",NA,"Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"28",NA,"A. Luz",2001,10,10,"Brazil","Minas Gerais",NA,"Tabaúna a Sta Rita do Itueta, km 5.",NA,NA,"Common name: Camboatá branco","http://n2t.net/ark:/65665/307b104aa-2674-4d3b-b2a5-44489f02b856",NA,"Toulicia laevigata Radlk."
"6","2017-10-19T14:00:00.000+0000","JBRJ","RB","RB00443284","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","G.V.Somner","2007-11-23T00:00:00.000+0000",NA,"765",NA,"C.Luchiari; et al.",1997,9,11,"Brazil","Rio de Janeiro","Silva Jardim","Trilha da casa dos Morcegos. Reserva Biólogica de Poço das Antas",-42.25,-22.5,"Árvore, ca. 7m, helófita,. Folhas discilores, face superior verde, face inferior mais clara. Frutos imaduros verde claro, frutos maduros palha.","urn:catalog:JBRJ:RB:443284",NA,"Toulicia laevigata Radlk."
"7",NA,"US","Botany","3267630","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"589",NA,"A. M. Amorim, T. S. Santos, S. C. Sant'Ana & J. Jardim",1992,6,13,"Brazil","Bahia",NA,"Mun. de Barreiras: Estrada para Ibotirama BR 242. Coletas no Km 21 a partir da sede do municipio.",NA,NA,NA,"http://n2t.net/ark:/65665/303d2fcc7-3a89-495a-b278-b77c03297718",NA,"Toulicia laevigata Radlk."
"8","2015-09-04T19:38:38.000+0000","MNHN","P","P05186128","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,NA,11824,"Glaziou, A.",1880,3,6,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186128",NA,"Toulicia laevigata Radlk."
"9","2015-10-10T19:17:03.000+0000","MNHN","P","P02297167","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,"TYPE",NA,9371,"Glaziou, A.",1878,7,7,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297167",NA,"Toulicia laevigata Radlk."
"10","2015-09-04T19:38:38.000+0000","MNHN","P","P05186127","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,NA,9370,"Glaziou, A.",1878,10,3,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186127",NA,"Toulicia laevigata Radlk."
"11","2014-03-07T00:00:00.000+0000","BR",NA,"BR0000013510121","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"9371",NA,"Glaziou A.",1877,7,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013510121",NA,"Toulicia laevigata Radlk."
"12",NA,"NY","NY","514678","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"s.n.",NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Mandiocca.",-43.0407567361808,-22.6569559555097,NA,"3db78a7f-4be0-4793-825c-22fa37a9e493",NA,"Toulicia laevigata Radlk."
"13",NA,"NY","NY","514680","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"s.n.",NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Mandiocca.",-43.0407567361808,-22.6569559555097,NA,"030c14bb-3f4e-4682-97b0-9e8cc2c9e768",NA,"Toulicia laevigata Radlk."
"14",NA,"NY","NY","514679","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"s.n.",NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Mandiocca.",-43.0407567361808,-22.6569559555097,NA,"53e84d7a-a4fe-4fc4-afcf-018cd2500b4d",NA,"Toulicia laevigata Radlk."
"15","2015-09-04T19:38:38.000+0000","MNHN","P","P05186126","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,NA,9370,"Glaziou",1878,8,3,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186126",NA,"Toulicia laevigata Radlk."
"16",NA,"B","FMNH-B-Types","5665","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,"TYPE","9371",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Toulicia laevigata Radlk."
