"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-04-26T14:11:26.000+0000","JBRJ","RB","RB01385460","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","M.Figueira e B.Schindler","2017-09-22T00:00:00.000+0000",NA,"IFN659",NA,"M.Figueira; B.Schindler, R.A.Pontes e J.R.Lima",2017,9,22,"Brazil","Paraíba","Areia","Nas proximidades do PB66E (conglomerado do Inventário Florestal Nacional). Beira de estrada",-35.686111,-7.017222,NA,"urn:catalog:JBRJ:RB:1385460",NA,"Cupania impressinervia Acev.-Rodr."
"2",NA,"IPA","IPA","80304","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Schindler, B.; Figueira, M.","2017-09-22T00:00:00.000+0000",NA,"659",NA,"Figueira, M.; et al.; et al.",2017,9,22,"Brazil","Paraíba","Areia","Nas proximidades do PB66E.",-35.686111,-7.017222,"Conglomerado do Inventário Florestal Nacional.","BRA:IPA:IPA:0000080304",NA,"Cupania impressinervia Acev.-Rodr."
"3",NA,"UFPB","JPB","63634","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Figueira, M; Schindler, B","2017-09-22T00:00:00.000+0000",NA,"659",NA,"Figueira, M; Schindler, B; Pontes, RA; Lima, JR",2017,9,22,"Brazil","Paraíba","Areia","nas proximidades do PB66E (conglomerado do Inventário Florestal Nacional).",-35.6862,-7.0173,"Árvore, na beira de estrada, exposta totalmente a luz, aprox. 6,5 m de alt., folhas fortemente arqueadas, inflorescência marrom, cálice creme, pétalas esbranquiçadas.; Árvore, na beira de estrada, exposta totalmente a luz, aprox. 6,5","BRA:UFPB:JPB:0000063634",NA,"Cupania impressinervia Acev.-Rodr."
"4","2017-01-11T08:34:03.000+0000","JBRJ","RB","RB01212708","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"190",NA,"K.S. Valdemarin; T.B. Flores; G.D. Colletta; F.S. Scaravelli",2016,10,3,"Brazil","Espírito Santo","Conceição da Barra","Estrada entre Guriri e Farol",NA,NA,NA,"urn:catalog:JBRJ:RB:1212708",NA,"Cupania impressinervia Acev.-Rodr."
"5","2017-01-11T08:24:46.000+0000","JBRJ","RB","RB01212682","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"190",NA,"K.S. Valdemarin; T.B. Flores; G.D. Colletta; F.S. Scaravelli",2016,10,3,"Brazil","Espírito Santo","Conceição da Barra","Estrada entre Guriri e Farol",NA,NA,NA,"urn:catalog:JBRJ:RB:1212682",NA,"Cupania impressinervia Acev.-Rodr."
"6",NA,"Universidade Federal de Sergipe, UFS","ASE","37189","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2015-05-01T00:00:00.000+0000",NA,"509",NA,"Santana, JP",2015,3,8,"Brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 7m, inflorescência amarelada. Folhas compostas, alternas. Coletada na borda da floresta. Solo arenoso.; Mata Atlântica.","BRA:UFS:ASE:0000037189",NA,"Cupania impressinervia Acev.-Rodr."
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21509","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M.Miranda","2015-09-01T00:00:00.000+0000",NA,"s.n.",NA,"J.P.G.Silva",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","mata do Camurim",NA,NA,"Arvoreta ca. 4,5 m alt.; CAP 36 cm; casca morta fina de coloração cinza clara; casca viva bege escuro, com oxidação rápida e sem exsudação; inflorescência em botões de coloração ferruginea.","BRA:UFRPE:HST:0000021509",NA,"Cupania impressinervia Acev.-Rodr."
"8",NA,"Universidade Estadual de Londrina, UEL","FUEL","54341","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Miranda, AM","2015-09-01T00:00:00.000+0000",NA,"s.n.",NA,"Soares, JPG",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","Mata do Camurim",0,0,"Arvoreta ca. 4,5 m alt.; CAP 36 cm; casca morta fina de coloração cinza clara; casca viva bege escuro, com oxidação rápida e sem exsudação; inflorescência em botões de coloração ferruginea","BRA:UEL:FUEL:0000054341",NA,"Cupania impressinervia Acev.-Rodr."
"9",NA,"UEFS","HUEFS","210300","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"HST21509",NA,"Soares, J.P.G.",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","Mata do Camurim.",NA,NA,"Mata","BRA:UEFS:HUEFS:0000210300",NA,"Cupania impressinervia Acev.-Rodr."
"10","2017-04-03T09:24:01.000+0000","JBRJ","RB","RB01301976","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M. Miranda",NA,NA,NA,NA,"J.P.G. Soares",2015,5,20,"Brazil","Pernambuco","São Lourenço da Mata","Mata do Camurim",NA,NA,NA,"urn:catalog:JBRJ:RB:1301976",NA,"Cupania impressinervia Acev.-Rodr."
