"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA098639","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Sonner & Ferrucci","2006-01-01T00:00:00.000+0000",NA,"4124",NA,"Forzza, R.C.",2005,8,9,"Brazil","Minas Gerais","Lima Duarte",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA098639",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"2",NA,"NY","NY","1181424","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","D. C. Zappi","2007-01-01T00:00:00.000+0000",NA,"1374",NA,"B. R. Silva",2004,10,27,"Brazil","Minas Gerais",NA,"Parque Estadual do Ibitipoca. Mata de grotÃ£o na gruta dos 3 Arcos.",-43.8833,-21.6775,NA,"b3e98a3b-3956-48d1-9288-52e8251b821e",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"3",NA,"UEFS","HUEFS","43992","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.",NA,NA,NA,"138",NA,"Barbosa, E.",1998,10,15,"Brazil","Paraná","Tunas do Paraná","Colônia João XXIII.",NA,NA,"Floresta atlântica.","BRA:UEFS:HUEFS:0000043992",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"4",NA,"UNICAMP","UEC","78598","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Ferrucci, M.S.","1997-01-01T00:00:00.000+0000",NA,"617",NA,"Godoy, S.A.P.; Pereira, D.L.; Ferreira, G.M.P.; Silva, L.L.; Garcia, R.J.F.",1995,6,22,"Brazil","São Paulo","Parelheiros","Camping Ana Paula.",-46.774444,-23.9,"Árvore ca 14,0m alt. DAP 0,25m. Caule de casca estriada. Botões florais creme.; Área Ajardinada.","BRA:UNICAMP:UEC:0000078598",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"5",NA,"Instituto de Botânica, IBT","SP","301535","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Sommer, GV","2009-01-01T00:00:00.000+0000",NA,"504",NA,"Pastore, JA",1994,6,21,"Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Região do Caldeirão.",0,0,NA,"BRA:IBt:SP:0000301535",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"6",NA,"Instituto de Botânica, IBT","SP","301551","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Sommer, GV","2009-01-01T00:00:00.000+0000",NA,"541",NA,"Tamashiro, JY; et al.",1994,8,17,"Brazil","São Paulo","São Bento do Sapucaí","Morro do Baú",0,0,NA,"BRA:IBt:SP:0000301551",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"7",NA,"DAV","Herbarium","145009","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.",NA,NA,NA,"25211",NA,"Grady L. Webster",1984,8,13,"Brazil","Sao Paulo",NA,"Mun. Jundiai: Serra do Japi, evergreen thickets on ridge.",-46.8654177175844,-23.1805319505007,NA,"DAV:Herbarium:145009",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"8",NA,"Instituto de Botânica, IBT","SP","155354","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Barros, F; Cruz, MAV","1988-04-01T00:00:00.000+0000",NA,"74",NA,"Melo, MMRF; Silvestre, MSF",1978,10,26,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.",0,0,NA,"BRA:IBt:SP:0000155354",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"9",NA,"UNICAMP","UEC","14305","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Ferrucci, M.S.","1997-01-01T00:00:00.000+0000",NA,"74",NA,"Fiuza de Melo, M.M.R.; Silvestre, M.S.F.",1978,10,26,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga",0,0,"Arbusto com cerca de 2m de altura. Frutos maduros.","BRA:UNICAMP:UEC:0000014305",NA,"Cupania zanthoxyloides Cambess.",NA,NA
"10",NA,"UNICAMP","UEC","14541","Cupania zanthoxyloides Cambess.",NA,"Sapindaceae","Cupania","zanthoxyloides","Cambess.","Ferrucci, M.S.","1997-01-01T00:00:00.000+0000",NA,"77",NA,"Fiuza de Melo, M.M.R.; Jung, S.L.",1978,11,6,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.",0,0,"Árvore com cerca de 3m de altura, frutos jovens e maduros.","BRA:UNICAMP:UEC:0000014541",NA,"Cupania zanthoxyloides Cambess.",NA,NA
