"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","UEC","188967","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","","","","254","","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","2015","2","10","brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.994722","-24.070833","Árvore, 7 m de altura e 6,4 cm de DAP; Floresta Ombrófila Densa","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"2","","","CESJ","68602","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","B. Moreira","2016-01-01","","268","","B. Moreira; L.C.D. Dias","2015","5","22","brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás do camping","-43.898333","-21.716111","Árvore, flores em botão, 5m. Interior de mata","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"3","","","MBM","390627","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Brotto, ML","2014-08-04","","1704","","Brotto, ML; Silva, JM; Santos, TF","2014","7","9","brazil","Paraná","Campina Grande do Sul","próximo à Serra do Capivari","-48.858056","-25.17","Árvore de 6m; botões florais cor creme.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"4","","","CVRD","15103","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Geovane S. Siqueira","2015-03-09","","7254","","Folli, D.A.","2014","9","18","brazil","Es","PONTO BELO","","-40.514672","-18.249986","<ll>dwc_commonname:</ll> Camboril","","centroide mpo","GBIF","Cupania zanthoxyloides Cambess."
"5","","","MBM","392471","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Brotto, ML","2014-11-13","","1830","","Brotto, ML","2014","11","12","brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","Árvore de 6m de altura; fruto verde, arilo alaranjado, semente preta.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"6","","","MBM","392468","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Brotto, ML","2014-11-13","","1827","","Brotto, ML; Prado, S","2014","11","4","brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.71325","-24.853519","Árvore de 18m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"7","","","MBM","401896","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Rosado, A","2015-01-01","","1950","","Lozano, ED; Saridakis, DP","2013","11","27","brazil","Paraná","Piraí do Sul","Pousada Pirahy da Serra, no entorno","-50.020306","-24.466972","Arvoreta crescendo sobre a rocha, 2 m, frutos imaturos verdes, em rio lajeado.; Campos Gerais.","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"8","","","MBM","391787","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Brotto, ML","2014-08-20","","23A","","Schwirkowski, P; Bianconcini","2013","12","15","brazil","Santa Catarina","São Bento do Sul","Serra Alta, Atrás da Condorplast","-49.34941","-26.295148","Floresta Ombrófila Mista; em pastagem.","","centroide mpo (0)","GBIF","Cupania zanthoxyloides Cambess."
"9","","","UPCB","74525","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Rosado","2016-09-01","","11-038","","Blum, C.T.","2011","2","20","brazil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0775","-25.834722","Árvore 13 m, botões. UPCB-DNA N° 2006.","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
"10","","","UPCB","73088","Cupania zanthoxyloides Cambess.","","Sapindaceae","Cupania","zanthoxyloides","","Cambess.","Pinto, N.S. & Franco, G.A.D.C.","2010-07-14","","46","","Costa, N.O.","2010","7","1","brazil","São Paulo","Itapeva","Estação Experimental, Trilha do Poço da Onça.","-49.111944","-24.049167","Árvore, 5m, flor creme. Campo sujo úmido da divisa..","","original coordinates","GBIF","Cupania zanthoxyloides Cambess."
