"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","230146","Ramos, MP"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","230147","Ramos, MP"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","226559","Ribeiro, JELS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","189391","Acevedo-Rodr�_guez, P"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","189237","Acevedo-Rodr�_guez, P"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","141990","Soares, E"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","152835","Freitas, CAA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","146686","Henderson, AJ"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","112687","Amaral, IL do"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","106324","Branch, LC"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","101443","Martinelli, GM"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","117472","Davidson, C"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","95717","Ferreira, CAC"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","95804","Ferreira, CAC"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","95669","Ferreira, CAC"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","96060","Ferreira, CAC"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","96926","Ferreira, CAC"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","96708","Ferreira, CAC"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","87329","Ferreira, CAC"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","46900",NA
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","21852","Prance, GT"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","3800",NA
