"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","222895","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"1319",NA,"Matos Andrade, P.E.",2016,2,18,"Brazil","Bahia","Mata de São João","Estrada velha do Castelo.",NA,NA,"Floresta ombrófila densa.","BRA:UEFS:HUEFS:0000222895",NA,"Cupania rugosa Radlk.",NA,NA
"2","2017-10-15T11:04:42.000+0000","JBRJ","RB","RB01100404","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","D.A. Folli",NA,NA,"7269",NA,"D.A. Folli",2014,10,8,"Brazil","Espírito Santo","Sooretama","Estrada: Juncado a Chumbado. Coord. UTM: X: 377239 Y: 7557758.",NA,NA,"Arbórea. Terrestre. Cor do fruto maduro verde. Cor do exsudação: Incolor. Forma Fuste: Cilíndrico. Altura total: 19 m. Altura da fuste: 10 m. Cap Fuste: 148 cm. Diâmetro da Copa: 6. Exsudação: Seiva","urn:catalog:JBRJ:RB:1100404",NA,"Cupania rugosa Radlk.",NA,NA
"3",NA,"Reserva Natural Vale (CVRD)","CVRD","15118","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Domingos A. Folli","2014-10-08T00:00:00.000+0000",NA,"7269",NA,"Folli, D.A.",2014,10,8,"Brazil","Es","SOORETAMA",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau magro","BRA:CVRD:CVRD:0000015118",NA,"Cupania rugosa Radlk.",NA,NA
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","105352","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML; Queiroz, EP","2012-09-01T00:00:00.000+0000",NA,"65",NA,"Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML",2012,7,17,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades",-38.5,-12.966667,"de ca 10 m de altura. Folhas discolores. Botões florais cremes.","BRA:UFBA:ALCB:0000105352",NA,"Cupania rugosa Radlk.",NA,NA
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","105377","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML; Queiroz, EP","2012-09-01T00:00:00.000+0000",NA,"90",NA,"Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML",2012,7,18,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades",-38.5,-12.966667,"de ca 7 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência em botões.","BRA:UFBA:ALCB:0000105377",NA,"Cupania rugosa Radlk.",NA,NA
"6",NA,"MBM","MBM","393977","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML; Gomes, FS","2011-05-01T00:00:00.000+0000",NA,"648",NA,"Gomes, FS; Guedes, ML; Costa, AS",2011,1,25,"Brazil","Bahia","Jandaíra","Litoral Norte, Abadia",-37.5125,-11.557778,"Arbusto, ca. 5m alt. Folhas cartáceas, discolores, com pêlos. Frutos vermelhos, cápsula.; Restinga arbustiva-arbórea.","BRA:MBM:MBM:0000393977",NA,"Cupania rugosa Radlk.",NA,NA
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","100800","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML","2011-08-01T00:00:00.000+0000",NA,"18248",NA,"Guedes, ML; Queiroz, LP de; Queiroz, LP de; Mattos Andrade, PE de; et al.",2011,3,14,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba. Parcela 04",-39.516667,-12.933333,"Ca. 5m de alt.; ramos e folíolos pilosos. Matarial estéril.","BRA:UFBA:ALCB:0000100800",NA,"Cupania rugosa Radlk.",NA,NA
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","101178","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML","2011-09-01T00:00:00.000+0000",NA,"18498",NA,"Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;",2011,5,10,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Grenville",-38.5,-12.966667,"de ca 6 m de altura. Folhas com folíolos coriáceos, com a face abaxial com infdumentos ferrugíneos.; estádio médio de regeneração","BRA:UFBA:ALCB:0000101178",NA,"Cupania rugosa Radlk.",NA,NA
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","101361","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML","2011-09-01T00:00:00.000+0000",NA,"18532",NA,"Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;",2011,5,11,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Greenville, parcela 17, ind. 409",-38.5,-12.966667,"de ca 7 m de altura, DAP 9,07. Folhas com folíolos coriáceos, discolores, face abaxial com pelos ferrugíneos. Frutos cápsulas passadas.","BRA:UFBA:ALCB:0000101361",NA,"Cupania rugosa Radlk.",NA,NA
"10",NA,"UEFS","HUEFS","183027","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"288",NA,"Matos, E.N.de",2011,7,27,"Brazil","Bahia","Jandaíra","Est. Costa Azul. (invisa).",-37.458333,-11.612778,"Floresta.","BRA:UEFS:HUEFS:0000183027",NA,"Cupania rugosa Radlk.",NA,NA
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","101557","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Guedes, ML","2011-11-01T00:00:00.000+0000",NA,"18743",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS",2011,7,26,"Brazil","Bahia","Salvador","Rio Ipitanga.",-38.5,-12.966667,"de ca 6 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência com flores em botões.","BRA:UFBA:ALCB:0000101557",NA,"Cupania rugosa Radlk.",NA,NA
"12",NA,"UFRPE","PEUFR","53504","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","M. L. Guedes","2011-11-01T00:00:00.000+0000",NA,"18743",NA,"M. L. Guedes; E. P. Queiroz; P. E. M. Andrade",2011,7,26,"Brazil","Bahia","Salvador","Rio Ipitanga",-38.5,-12.966667,"Árvore de ca. 6m de altura; folhas com folíolos coriáceos; inflorescância com flores em botões.","BRA:UFRPE:PEUFR:0000053504",NA,"Cupania rugosa Radlk.",NA,NA
"13",NA,"Reserva Natural Vale (CVRD)","CVRD","13445","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Geovane S. Siqueira","2012-04-26T00:00:00.000+0000",NA,"6790",NA,"Folli, D.A.",2011,8,12,"Brazil","Mg","NANUQUE",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau magro","BRA:CVRD:CVRD:0000013445",NA,"Cupania rugosa Radlk.",NA,NA
"14",NA,"UEFS","HUEFS","188894","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"1865",NA,"Matos, E.N.de",2011,11,26,"Brazil","Bahia","Conde","Sítio do Conde-Fazenda Cezo",-37.602222,-11.890556,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188894",NA,"Cupania rugosa Radlk.",NA,NA
"15",NA,"UFES","VIES","31162","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"46",NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.",2010,9,7,"Brazil","Espírito Santo","Guaçuí","Floresta do Rosal.",NA,NA,"SW2041","BRA:UFES:VIES:0000031162",NA,"Cupania rugosa Radlk.",NA,NA
"16",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA112202","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"885",NA,"Flores, T.B.",2010,10,20,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA112202",NA,"Cupania rugosa Radlk.",NA,NA
"17",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","13150","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"885",NA,"T.B. Flores G. Siqueira",2010,10,20,"Brazil","Es","Linhares","Reserva Natural Vale - Estrada da alameda 3.",NA,NA,NA,"BRA:JBP:HPL:0000013150",NA,"Cupania rugosa Radlk.",NA,NA
"18","2017-01-24T08:14:04.000+0000","JBRJ","RB","RB01215828","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","G.S. Siqueira","2010-10-30T00:00:00.000+0000",NA,"885",NA,"T.B. Flores; G.S. Siqueira",2010,10,20,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Alameda 3",NA,NA,NA,"urn:catalog:JBRJ:RB:1215828",NA,"Cupania rugosa Radlk.",NA,NA
"19",NA,"Reserva Natural Vale (CVRD)","CVRD","13301","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Geovane S. Siqueira","2010-10-30T00:00:00.000+0000",NA,"885",NA,"Flores, T.B.",2010,10,20,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau magro","BRA:CVRD:CVRD:0000013301",NA,"Cupania rugosa Radlk.",NA,NA
