"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Allophylus melanophloeus Radlk.",-22.504586,-22.504586,"barra mansa","not found","outside Brazil"
"2","Allophylus melanophloeus Radlk.",-42.3031,-22.5444,NA,"silva jardim","original municipality not informed"
"3","Allophylus melanophloeus Radlk.",-40.540555,-20.278333,"cariacica","cariacica","Ok"
"4","Allophylus melanophloeus Radlk.",-40.0435,-16.403361,"santa maria do salto","santa maria do salto","Ok"
"5","Allophylus melanophloeus Radlk.",-40.056111,-16.405,"santa maria do salto","santa maria do salto","Ok"
"6","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"7","Allophylus melanophloeus Radlk.",-43.462778,-22.555833,"nova iguacu","nova iguacu","Ok"
"8","Allophylus melanophloeus Radlk.",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"9","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"10","Allophylus melanophloeus Radlk.",-42.083333,-22.216667,"macae","macae","Ok"
"11","Allophylus melanophloeus Radlk.",-41.139665,-20.371268,"venda nova do imigrante","venda nova do imigrante","Ok"
"12","Allophylus melanophloeus Radlk.",-20.528296,-20.528296,"caparao","not found","outside Brazil"
"13","Allophylus melanophloeus Radlk.",-43.233333,-22.516667,"duque de caxias","petropolis","outside municipality"
"14","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"15","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"16","Allophylus melanophloeus Radlk.",-22.319613,-22.319613,"nova friburgo","not found","outside Brazil"
"17","Allophylus melanophloeus Radlk.",-55.969546,-22.205782,"antonio joao","antonio joao","Ok"
"18","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"19","Allophylus melanophloeus Radlk.",-45.928379,-23.09059,"sao jose dos campos","sao jose dos campos","Ok"
"20","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"21","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"22","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"23","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"24","Allophylus melanophloeus Radlk.",-42.101326,-19.712228,"caratinga","ubaporanga","outside municipality"
"25","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"26","Allophylus melanophloeus Radlk.",-20.769195,-20.769195,"cachoeiro de itapemirim","not found","outside Brazil"
"27","Allophylus melanophloeus Radlk.",-20.769195,-20.769195,"cachoeiro de itapemirim","not found","outside Brazil"
"28","Allophylus melanophloeus Radlk.",-43.676328,-19.820266,NA,"sabara","original municipality not informed"
"29","Allophylus melanophloeus Radlk.",-46.6333,-23.6,NA,"sao paulo","original municipality not informed"
"30","Allophylus melanophloeus Radlk.",-21.808102,-21.808102,"pocos de caldas","not found","outside Brazil"
"31","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"32","Allophylus melanophloeus Radlk.",-46.647014,-23.64989,"sao paulo","sao paulo","Ok"
"33","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"34","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"35","Allophylus melanophloeus Radlk.",-43.300881,-19.601518,"itabira","itabira","Ok"
"36","Allophylus melanophloeus Radlk.",-46.647014,-23.64989,"sao paulo","sao paulo","Ok"
"37","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"38","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"39","Allophylus melanophloeus Radlk.",-46.647014,-23.64989,"sao paulo","sao paulo","Ok"
"40","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"41","Allophylus melanophloeus Radlk.",-20.740274,-20.740274,"vicosa","not found","outside Brazil"
"42","Allophylus melanophloeus Radlk.",-20.740274,-20.740274,"vicosa","not found","outside Brazil"
"43","Allophylus melanophloeus Radlk.",-20.740274,-20.740274,"vicosa","not found","outside Brazil"
"44","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"45","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"46","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"47","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"48","Allophylus melanophloeus Radlk.",-23.64989,-23.64989,"sao paulo","not found","outside Brazil"
"49","Allophylus melanophloeus Radlk.",-55,-10,NA,"guaranta do norte","original municipality not informed"
"50","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"51","Allophylus melanophloeus Radlk.",-41.139665,-20.371268,"venda nova do imigrante","venda nova do imigrante","Ok"
"52","Allophylus melanophloeus Radlk.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"53","Allophylus melanophloeus Radlk.",-43.468611,-22.569167,"miguel pereira","nova iguacu","outside municipality"
"54","Allophylus melanophloeus Radlk.",-20.371268,-20.371268,"venda nova do imigrante","not found","outside Brazil"
"55","Allophylus melanophloeus Radlk.",-49.052069,-25.472754,"piraquara","piraquara","Ok"
