"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-04-03T09:08:12.000+0000","JBRJ","RB","RB01298129","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","R. Moura","2017-03-16T00:00:00.000+0000",NA,"866",NA,"Luan Silva",2015,10,21,"Brazil","Rio de Janeiro","Barra Mansa","Conglomerado 61-1-7-58. UTM do Ponto Central: E (574009m) N (7501691m). Fuso do GPS (23K)",NA,NA,"Árvore, com 11 m de altura. Base reta. Casca interna marrom clero e externa marrom, fina, lenticelada. Flor branca","urn:catalog:JBRJ:RB:1298129","Allophylus melanophloeus Radlk."
"2",NA,"US","Botany","3677378","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R. L. G.",NA,NA,"3795",NA,"P. Fiaschi & A. Pintor",2012,1,10,"Brazil","Río de Janeiro",NA,"Silva Jardim; Reserva Biológica de Poço das Antas. rodovia Silva Jardim-Casimiro de Abreu, ramal à direita ca. 6.5 km antes da sede do parque. Estrada para a barragem Jutunaíba, 5 km Trilha da Pelonha",-42.3031,-22.5444,NA,"http://n2t.net/ark:/65665/30aeafd21-09f6-40aa-8023-bcd9bc336032","Allophylus melanophloeus Radlk."
"3",NA,"US","Botany","3676428","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R. L. G.",NA,NA,"428",NA,"R. Coelho & M. Zoca",2011,4,NA,"Brazil","Bahia",NA,"Una. Estrada para Ilhéus. Estrada vicinal do lado direito",NA,NA,NA,"http://n2t.net/ark:/65665/3585b8bcd-3acf-41cc-b823-7a40e60cd390","Allophylus melanophloeus Radlk."
"4","2018-03-22T10:50:37.000+0000","JBRJ","RB","RB00543952","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","COELHO,R.L.S.","2014-02-24T00:00:00.000+0000",NA,"11247",NA,"L. Kollmann; R. C. Forzza; P.H. Labiak & C.N. Fraga",2008,10,21,"Brazil","Espírito Santo","Cariacica","Pau Amarelo, ex-Condomínio Rural Cantinho do Céu. Floresta Ombrófila Densa Montana. Reserva Biológica de Duas Bocas",-40.540555,-20.278333,"Arvoreto 4 m na sombra, flores brancas.","urn:catalog:JBRJ:RB:543952","Allophylus melanophloeus Radlk."
"5",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","91124","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"4033",NA,"Stehmann, JR; Lombardi, JA; Mota, RC da",2005,2,21,"Brazil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, Estrada para a divisa com a Bahia",-40.0435,-16.403361,NA,"BRA:UFMG:BHCB:0000091124","Allophylus melanophloeus Radlk."
"6","2017-10-18T12:18:14.000+0000","JBRJ","RB","RB01186041","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","R.L.G. Coelho","2014-01-01T00:00:00.000+0000",NA,"5960",NA,"J.A. Lombardi; A. Salino, R. C. Mota, T. E. Almeida & P. L. Viana",2004,3,9,"Brazil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia",-40.056111,-16.405,"Árvore ca. 6 m de altura; folíolos cartáceos, frutos imaturos verdes","urn:catalog:JBRJ:RB:1186041","Allophylus melanophloeus Radlk."
"7",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA101275","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R.L.G.","2014-01-01T00:00:00.000+0000",NA,"5960",NA,"Lombardi, J.A.",2004,3,9,"Brazil","Minas Gerais","Santa Maria do Salto",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA101275","Allophylus melanophloeus Radlk."
"8",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","86684","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"5960",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL",2004,3,9,"Brazil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras., Trilha partindo da sede e indo até a divisa com a Bahia",-40.056139,-16.405194,NA,"BRA:UFMG:BHCB:0000086684","Allophylus melanophloeus Radlk."
"9","2017-11-19T09:52:16.000+0000","JBRJ","RB","RB00371898","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferruci","2013-01-01T00:00:00.000+0000",NA,"40",NA,"Solórzano, A.; Dias, H.M. e Schumm, L.",2004,11,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque  Estadual  da  Pedra  Branca.,  Morro  da  Mesa.",NA,NA,"Árvore com 12m de altura.","urn:catalog:JBRJ:RB:371898","Allophylus melanophloeus Radlk."
"10","2017-10-17T17:48:41.000+0000","JBRJ","RB","RB00556286","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","COELHO,R","2016-04-26T00:00:00.000+0000",NA,NA,NA,"P.J.F.P. Rodrigues; M. Iguatemy & R.C.Abreu",2002,10,9,"Brazil","Rio de Janeiro","Nova Iguaçu","ReBio do Tinguá.",-43.462778,-22.555833,"Árvore ca. 12 m de altura e 9,3 cm de dap.","urn:catalog:JBRJ:RB:556286","Allophylus melanophloeus Radlk."
