"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"12",NA,"UnB","UB","18987","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, RLG","2009-09-24T00:00:00.000+0000",NA,1397,"Silva, JM; Poliquesi, CB",1994,9,1,"Brazil","Paraná","Bocaiúva do Sul","Rodovia para o Parque das Lauráceas, Rio Capivari",0,0,"Árvore 6m. Flor alvescente; Mata pluvial.","BRA:UnB:UB:0000018987","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"16",NA,"USP","SPF","98443","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, RLG","2009-09-25T00:00:00.000+0000",NA,247,"Godoy, SAP",1994,9,14,"Brazil","São Paulo","São Paulo","Parelheiros.",0,0,NA,"BRA:USP:SPF:0000098443","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"17",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106512","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.","2010-04-20T00:00:00.000+0000",NA,488,"Moraes, P.L.R.",1991,10,6,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106512","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"18",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106511","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.","2014-01-01T00:00:00.000+0000",NA,544,"Moraes, P.L.R.",1991,11,15,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106511","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"19",NA,"Instituto de Botânica, IBT","SP","245951","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Groppo Jr, M","2013-07-01T00:00:00.000+0000",NA,855,"Melo, MMRF; Corrêa, JA",1988,7,22,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro de captação de água",0,0,"Material estéril coletado do indivíduo nº 874, amostrado na parcela instalada pela coletora para estudo fitossociológico","BRA:IBt:SP:0000245951","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"20",NA,"UEFS","HUEFS","5121","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","M.S.Ferrucci & R.Perdiz","2010-11-01T00:00:00.000+0000",NA,48559,"Hatschbach, G.",1984,10,30,"Brazil","Paraná","Morretes",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000005121","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"21","2014-07-22T15:39:54.000+0000","JBRJ","RB","RB00477493","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","R.L.G. Coelho","2013-10-22T00:00:00.000+0000",NA,NA,"Sócrates de Andrade",1968,2,7,"Brazil","Rio de Janeiro","Itatiaia","Ponte do L. Azul .",NA,NA,"Frutos apreciados pelos pássaros","urn:catalog:JBRJ:RB:477493","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"23",NA,"UFPR","UPCB","6257","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Rosado, A.","2016-09-01T00:00:00.000+0000",NA,15322,"Hatschbach, G.",1966,12,1,"Brazil","Paraná","Morretes","Picada Engº. Lange- Marumbi",NA,NA,"Arvoreta. Mata pluvial vertente atlêntica..","BRA:UFPR:UPCB:0000006257","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"24",NA,"UFPR","UPCB","4297","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Rosado, A.","2016-09-01T00:00:00.000+0000",NA,9244,"Hatschbach, G.",1962,9,8,"Brazil","Paraná","Morretes","Rio Mãe Catira",NA,NA,"Árvore, 10m. Mata da base litorânea da Serra do Mar..","BRA:UFPR:UPCB:0000004297","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"25","2014-07-22T14:01:10.000+0000","JBRJ","RB","RB00384147","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Rubens L.G. Coelho","2010-05-31T00:00:00.000+0000",NA,18660,"A.C. Brade; A. Duarte",1946,10,29,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Estrella.",NA,NA,"Árvore com fls alvas","urn:catalog:JBRJ:RB:384147","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"27",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106501","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.","2010-04-20T00:00:00.000+0000",NA,1808,"Porto, P.C.",1928,10,23,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106501","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"28",NA,"NY","NY","02610056","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,770,"P. C. Porto",1918,10,11,"Brazil","Rio de Janeiro",NA,"Monte Serrat.",-44.5633613218767,-22.4999514234393,NA,"145ee09e-4fa3-47f1-bc67-1caa1234ba25","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"30",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109674","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.",NA,NA,29270,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109674","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"31",NA,"W","Herbarium W","1908-0004072","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"32",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109675","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.",NA,NA,29271,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109675","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"33",NA,"UB","HERB","431406","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","-",NA,NA,NA,"Silva, J. M.",NA,NA,NA,"Brazil","Paraná",NA,"Rodovia para o Parque das Lauráceas, rio Capivari",NA,NA,NA,NA,"Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"34",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA106513","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.","2010-04-20T00:00:00.000+0000",NA,463,"Assis, L.C.S.",NA,NA,NA,"Brazil","São Paulo","Ubatuba",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA106513","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"37",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109878","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci","Coelho, R.L.G.",NA,NA,30319,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109878","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
"39",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA110483","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci","Sapindaceae","Matayba","obovata","R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,2879,"Ferrucci, M.S.",NA,NA,NA,"Brazil","São Paulo","Peruíbe",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA110483","Matayba obovata R.L.G.Coelho, V.C.Souza & Ferrucci",NA,NA,NA,NA,NA
