"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-04-03T09:43:31.000+0000","JBRJ","RB","RB01239455","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","R. Moura","2017-03-14T00:00:00.000+0000",NA,"280",NA,"Gaui­, T. D.",2015,8,14,"Brazil","Rio de Janeiro","Araruama","Conglomerado 136-4-9-11. UTM do Ponto Central: E (786859m) N (7499181m). Fuso do GPS (23K)",NA,NA,"Árvore, com 6 m de altura. Base reta. Casca interna avermelhada e externa marrom, fina, reticulada. Fruto imaturo, com 2,0 cm, internamente e externamente verde.  Nome Vulgar: Camboatá-liso","urn:catalog:JBRJ:RB:1239455",NA,"Cupania racemosa Radlk."
"2",NA,"MBM","MBM","393942","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Guedes, ML","2014-03-01T00:00:00.000+0000",NA,"21110",NA,"Guedes, ML",2013,10,3,"Brazil","Bahia","Maraú","Litoral Sul, Barra Grande para Campinhos",-39,-14.1,"Árvore, ca. 4m alt. Folhas com folíolos coriáceos, discolores. Inflorescência terminal, flores em botões. Frutos jovens.; Mata de restinga.","BRA:MBM:MBM:0000393942",NA,"Cupania racemosa Radlk."
"3",NA,"MBM","MBM","388044","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Uhlmann, A","2013-10-08T00:00:00.000+0000",NA,"474",NA,"Uhlmann, A",2012,5,5,"Brazil","Rio de Janeiro","Nova Friburgo","Antena SBT",-42.564078,-22.359192,"Árvore de 12m de altura. Flores em botões.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000388044",NA,"Cupania racemosa Radlk."
"4",NA,"Universidade Regional de Blumenau, FURB","FURB","42357","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Uhlmann, A","2013-10-08T00:00:00.000+0000",NA,"474",NA,"Uhlmann, A.",2012,5,5,"Brazil","Rio de Janeiro","Nova Friburgo","antena SBT.",-42.564167,-22.359167,NA,"BRA:FURB:FURB:0000042357",NA,"Cupania racemosa Radlk."
"5","2017-10-14T07:05:12.000+0000","JBRJ","RB","RB00844374","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","A. Uhlmann",NA,NA,"474",NA,"A. Uhlmann; et al",2012,5,5,"Brazil","Rio de Janeiro","Nova Friburgo","Antena SBT.",-42.563889,-22.359167,"Árvore de 12m de altura; flores em botões","urn:catalog:JBRJ:RB:844374",NA,"Cupania racemosa Radlk."
"6",NA,"UFPE","UFP","77379","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.",NA,NA,NA,"409",NA,"Pereira, L.A.",2012,7,17,"Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca: Serra do Urubu.",0,0,"DESC:Árvore, ca. de 6m. Flores alvas com aroma e frutos trígonos verdes.;","BRA:UFPE:UFP:0000077379",NA,"Cupania racemosa Radlk."
"7",NA,"NY","NY","01806363","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","R. A. S. de Pontes","2013-01-02T00:00:00.000+0000",NA,"855",NA,"R. A. S. de Pontes",2012,11,22,"Brazil","Pernambuco",NA,"Ãgua Preta, Fazenda CamarÃ£o.",0,0,NA,"dc29087d-7845-42ad-9950-871b669db0fc",NA,"Cupania racemosa Radlk."
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","21469","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Gomes, LA","2011-06-29T00:00:00.000+0000",NA,"171",NA,"Gomes, LA; Souza, CAS; Santos, LAS; Santos, E",2011,6,28,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo areno-argiloso",-37.433889,-11.369722,"Árvore, ca. 6 m de altura. Inflorescência creme.; Árvore, ca. 6 m de altura. Inflorescência creme.; Mata Atlântica.","BRA:UFS:ASE:0000021469",NA,"Cupania racemosa Radlk."
"9",NA,"UFPB","JPB","49305","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Gomes, LA","2011-06-29T00:00:00.000+0000",NA,"171",NA,"Gomes, LA; Souza, CAS; Santos, LAS; Santos, E",2011,6,28,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo areno-argiloso",-37.433889,-11.369722,"Árvore, ca. 6 m de altura. Inflorescência creme.; Mata Atlântica.","BRA:UFPB:JPB:0000049305",NA,"Cupania racemosa Radlk."
"10",NA,"UFPB","JPB","49268","Cupania racemosa Radlk.",NA,"Sapindaceae","Cupania","racemosa",NA,"Radlk.","Pereira, LA","2013-09-10T00:00:00.000+0000",NA,"179",NA,"Gomes, LA; Matos, AG; Santos, E",2011,7,26,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo arenoso",-37.401667,-11.337222,"Árvore, ca. 5m de altura. Inflorescências cremes.; Mata Atlântica.","BRA:UFPB:JPB:0000049268",NA,"Cupania racemosa Radlk."
