"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","188409","Ferreira, CAC"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","188412","Ferreira, CAC"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","183025","Flores Ar̩valo, M"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","126392","Plowman, T"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","90040","Zarucchi, JL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","87328","Ferreira, CAC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","69211","Silva, MF da"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","73321","Nascimento, JR"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","50368","Prance, GT"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","48649","Albuquerque, BWP de"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","48661","Albuquerque, BWP de"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","33032","Prance, GT"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","18677","Prance, GT"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","13196","Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","10015","Rodrigues, WA"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","8101","Rodrigues, WA"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","7571","Rodrigues, WA"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","5740","Rodrigues, WA"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","3778","Mello, FC de"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","1205","Co̻lho, LF"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","12055","Co̻lho, LF"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","1667","Co̻lho, LF"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","1918","Francis"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","1918","Mello, FC de"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","1798","Almeida, JC de"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","3171","Almeida, JC de"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","153","Almeida, JC de"
