"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA101275","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R.L.G.","2014-01-01T00:00:00.000+0000",NA,"5960",NA,"Lombardi, J.A.",2004,3,9,"Brazil","Minas Gerais","Santa Maria do Salto",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA101275","Allophylus melanophloeus Radlk."
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","86684","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"5960",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL",2004,3,9,"Brazil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras., Trilha partindo da sede e indo até a divisa com a Bahia",-40.056139,-16.405194,NA,"BRA:UFMG:BHCB:0000086684","Allophylus melanophloeus Radlk."
"3",NA,"UFPR","UPCB","16556","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Hatschbach, G.",NA,NA,"51542",NA,"Hatschbach, G.",1987,10,22,"Brazil","Mato Grosso do Sul","Antônio João","Descida para Campetre",NA,NA,"Arbusto, 3m, flor alva. Borda da chapada..","BRA:UFPR:UPCB:0000016556","Allophylus melanophloeus Radlk."
"4",NA,"UNICAMP","UEC","53249","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, M.S.","1997-01-01T00:00:00.000+0000",NA,"1533",NA,"Silva, A.F.; Capellari Jr, L.",1986,12,12,"Brazil","São Paulo","São José dos Campos","Reserva florestal de boa vista",0,0,"Árvore de até 8m, botões florais jovens de cor verde, casca pêssego, lenho creme, suber liso.","BRA:UNICAMP:UEC:0000053249","Allophylus melanophloeus Radlk."
"5","2017-10-19T03:28:02.000+0000","JBRJ","RB","RB00372120","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Genise Sommer",NA,NA,"8988",NA,"D. Sucre; T. Soderstron",1972,4,27,"Brazil","Espírito Santo","Cachoeiro de Itapemirim","Pacotuba. Reserva Florestal de Bananal do Norte",NA,NA,"Arbusto umbrófilo de caule flexível com até 3 metros de altura. Fruto ainda verde.","urn:catalog:JBRJ:RB:372120","Allophylus melanophloeus Radlk."
"6",NA,"USP","SPF","11391","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, MS","1997-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, W",1944,12,15,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:USP:SPF:0000011391","Allophylus melanophloeus Radlk."
"7",NA,"USP","SPF","11415","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, MS","2005-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, W",1944,12,19,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:USP:SPF:0000011415","Allophylus melanophloeus Radlk."
"8",NA,"IF","SPSF","00752","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S.Ferrucci","1997-12-30T00:00:00.000+0000",NA,NA,NA,"D.Bento Pickel",1943,11,17,"Brazil","Sp","São Paulo","Arboreto de Vila Amália",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: ""cuncum""; GEOGRAFIA: Quadra 12 número 11;","BRA:IF:SPSF:0000000752","Allophylus melanophloeus Radlk."
"9",NA,"NY","NY","02913106","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,NA,NA,NA,NA,"Antenor",1927,11,10,"Brazil","Rio de Janeiro",NA,"Horto Florestal.",-43.2076685470805,-22.9069598238154,NA,"e204217a-650a-4e73-8297-e88ce70ab8fd","Allophylus melanophloeus Radlk."
"10","2017-10-04T12:29:32.000+0000","JBRJ","RB","RB00370928","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"Pessoal do horto florestal",1927,11,4,"Brazil","Rio de Janeiro","Rio de Janeiro","Perto da sede do Horto Florestal.",NA,NA,"Árvore de 8-12m de alt.","urn:catalog:JBRJ:RB:370928","Allophylus melanophloeus Radlk."
