"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4843","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Moreira, SN","2016-06-12T00:00:00.000+0000",NA,"2085",NA,"Moreira, SN; Pereira, E",2016,8,18,"Brazil","Minas Gerais","Conceição do Mato Dentro",NA,-43.4275,-18.904722,"Flor Creme; Remanescente de Floresta Estacional Semidecidual em transição com Cerrado","BRA:UFVJM:HDJF:0000004843",NA,"Toulicia laevigata Radlk."
"2","2018-06-15T10:46:26.000+0000","JBRJ","RB","RB01390141","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"1204",NA,"F. D. Gontijo; E. Tameirão Neto; D. T. Souza",2014,8,23,"Brazil","Minas Gerais","Morro do Pilar",NA,-43.316111,-20.443889,"Floração","urn:catalog:JBRJ:RB:1390141",NA,"Toulicia laevigata Radlk."
"4",NA,"USP","SPF","212953","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Ferrucci, MS; Silva","2010-05-01T00:00:00.000+0000",NA,"121",NA,"Silva, KF",2009,8,13,"Brazil","Minas Gerais","Morro do Pilar","Serra do Cipó",-43.391806,-19.253389,NA,"BRA:USP:SPF:0000212953",NA,"Toulicia laevigata Radlk."
"5","2017-11-19T08:22:57.000+0000","JBRJ","RB","RB00591545","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.",NA,NA,NA,"1195",NA,"S. de V. A.Pessoa; A.Pintor &J.Dias",2007,7,27,"Brazil","Rio de Janeiro","Silva Jardim","Fazenda  Santo  Antônio  do  Maratuá,  Fragmento  de  mata  sobre  morrote,  floresta  submontana.  .",-42.375278,-22.515833,"Árvore, ca. 16m. heliófila, folhas discolores verdes, botões florais ferrugíneos, ind. FSA 1459","urn:catalog:JBRJ:RB:591545",NA,"Toulicia laevigata Radlk."
"7",NA,"USP","SPF","198120","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Santos, MF","2008-01-01T00:00:00.000+0000",NA,"456",NA,"Santos, MF",2007,12,15,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó",-43.402056,-19.396361,NA,"BRA:USP:SPF:0000198120",NA,"Toulicia laevigata Radlk."
"8",NA,"USP","SPF","198121","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Santos, MF","2008-01-01T00:00:00.000+0000",NA,"455",NA,"Santos, MF",2007,12,15,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó",-43.402056,-19.396361,NA,"BRA:USP:SPF:0000198121",NA,"Toulicia laevigata Radlk."
"9",NA,"US","Botany",NA,"Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"14",NA,"A. Luz",2001,7,10,"Brazil","Espírito Santo",NA,"Baixo Guandú, Baixo Guandú a Itaguaçu. Estrada Baixo Guandú a Itaguaçu, km 35.",NA,NA,"Common name: Camboatá branco","http://n2t.net/ark:/65665/30490f563-f464-41a8-a2f2-654ec572511f",NA,"Toulicia laevigata Radlk."
"11",NA,"Reserva Natural Vale (CVRD)","CVRD","6932","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Pedro Acevedo Rodriguez","2009-03-11T00:00:00.000+0000",NA,"14",NA,"Luz, A.A. da",2001,7,10,"Brazil","Es","BAIXO GUANDU",NA,NA,NA,"<ll>dwc_commonname:</ll> Camboatá branco","BRA:CVRD:CVRD:0000006932",NA,"Toulicia laevigata Radlk."
"12",NA,"US","Botany","3638311","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"28",NA,"A. Luz",2001,10,10,"Brazil","Minas Gerais",NA,"Itueta, Tabaúna a Sta. Rita do Itueta, km 5.",NA,NA,"No. Registro: 7101","http://n2t.net/ark:/65665/339667f85-a075-4d9e-90dd-43a573fb6069",NA,"Toulicia laevigata Radlk."
"15",NA,"Reserva Natural Vale (CVRD)","CVRD","7101","Toulicia laevigata Radlk.","Sapindaceae","Toulicia","laevigata","Radlk.","Pedro Acevedo Rodriguez","2009-03-11T00:00:00.000+0000",NA,"28",NA,"Luz, A.A. da",2001,10,10,"Brazil","Mg","SANTA RITA DO ITUETO",NA,NA,NA,"<ll>dwc_commonname:</ll> Camboatá branco","BRA:CVRD:CVRD:0000007101",NA,"Toulicia laevigata Radlk."
