"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","3137163","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"801ddbb2-4ec5-48f2-8448-3805e43c5a89",NA,"Quiina negrensis A.C.Sm."
"2",NA,"NY","NY","3137167","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"356b6ee8-3374-44a2-bb6c-81e66616f34a",NA,"Quiina negrensis A.C.Sm."
"3",NA,"NY","NY","3137242","Quiina duckei Pires","cf;","Quiinaceae","Quiina","duckei","Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"bc507b80-d980-4b5b-89cf-9d69096b14d4",NA,"Quiina duckei Pires"
"4",NA,"NY","NY","3137164","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"004484d5-34d2-43df-b347-a4ecb08544ad",NA,"Quiina negrensis A.C.Sm."
"5",NA,"NY","NY","03137162","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"66d54b13-1bac-4f6d-a9c1-974ce890a23f",NA,"Quiina negrensis A.C.Sm."
"6",NA,"NY","NY","03136988","Quiina duckei Pires",NA,"Quiinaceae","Quiina","duckei","Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"46fb2353-715d-4af5-8312-dba2e70320d0",NA,"Quiina duckei Pires"
"7",NA,"NY","NY","02474236","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"54447163-4e67-45f5-b759-02a706cabf01",NA,"Quiina negrensis A.C.Sm."
"8",NA,"NY","NY","3137166","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"088c6c86-c205-4e30-9892-d1dd09286cc3",NA,"Quiina negrensis A.C.Sm."
"9",NA,"NY","NY","3137168","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"b371e305-802a-4027-a721-2e4664eff928",NA,"Quiina negrensis A.C.Sm."
"10",NA,"NY","NY","3137165","Quiina negrensis A.C.Sm.",NA,"Quiinaceae","Quiina","negrensis","A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"5dcddfb9-7372-4f69-9e75-645bb760c46b",NA,"Quiina negrensis A.C.Sm."
