"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-04-24T11:41:19.000+0000","JBRJ","RB","RB00810852","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","MARIO GOMES","2017-04-19T00:00:00.000+0000","178",NA,"F. Bonadeu; J.L.L. Magalhães & C. Souza",2009,3,21,"Brazil","Pará","Portel","Coletada no sítio do PPBio-Amazônia Oriental, Linha A, parcela 5.",-51.655,-1.959722,"Árvore de 15 m de alt., DAP 29 cm. Fruto maduro de cor laranjado","urn:catalog:JBRJ:RB:810852",NA,"Quiina berryi J.V.Schneid. & Zizka"
"2","2008-05-27T22:02:00.000+0000","MO","MO","3076761","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Oliveira A979",NA,"A.A. Oliveira",1993,2,10,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 km NNE de Manaus. Reserva 1501 (Km 41). Mata de Terra Firme.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:3076761","http://www.tropicos.org/Specimen/3076761","Quiina berryi J.V.Schneid. & Zizka"
"3","2008-05-27T22:02:00.000+0000","MO","MO","3076380","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Oliveira 253",NA,"A.A. Oliveira",1991,12,3,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 Km NNE de Manuas. Reserva 1501 (KM41). Projecto Dinâmica Biológica de Fragmentos Florestais. Mata de terra firme.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:3076380","http://www.tropicos.org/Specimen/3076380","Quiina berryi J.V.Schneid. & Zizka"
"4",NA,"FR","Herbarium Senckenbergianum","FR-0083621","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1990,7,26,"Brazil",NA,NA,"Distrito Agropecuário, Reserve 1501 (km 41) of the Smithsonian/INPA Biological Dynamics of Forest Fragments Project.",-59.763889,-2.407222,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"5",NA,"FR","Herbarium Senckenbergianum","FR-0083620","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1989,7,27,"Brazil",NA,NA,"Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.",-59.763889,-2.407222,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"6","2014-01-02T14:05:00.000+0000","MO","MO","100657859","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J.V. Schneider (FR)","2000-01-01T00:00:00.000+0000","Jansen-Jacobs 1861",NA,"Marion J. Jansen-Jacobs|E.M. Nic Lughadha|Ben J.H. ter Welle|Doorjoohan Gopaul",1989,9,27,"Guyana",NA,NA,"Gunn's Essequibo River.",-58.633333,1.65,NA,"urn:catalog:MO:Tropicos:100657859","http://www.tropicos.org/Specimen/100657859","Quiina berryi J.V.Schneid. & Zizka"
"7",NA,"FR","Herbarium Senckenbergianum","FR-0083622","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1987,10,5,"Brazil",NA,NA,"Município Almeirim, Estação Ecológica do Jarí, SEMA.",-52.85,-0.45,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"8",NA,"FR","Herbarium Senckenbergianum","FR-0083623","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1986,9,11,"Brazil",NA,NA,"Município Presidente Figueredo; Canteira de obras de UHE de Balbina, vicinal ES-6, área do reservatório, a 14 km da obra.",-60,-1.5,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"9","2015-05-07T17:09:00.000+0000","MO","MO","3076076","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Henderson 338",NA,"Andrew J. Henderson",1985,5,7,"Brazil","Amazonas",NA,"Municipio de Borba. BR 230 Estrada Transamazonica, 5 km E of Sucunduri. Terra firme forest.",-59,-6.83333,NA,"urn:catalog:MO:Tropicos:3076076","http://www.tropicos.org/Specimen/3076076","Quiina berryi J.V.Schneid. & Zizka"
"10","2010-08-11T21:45:00.000+0000","MO","MO","3078079","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schnieder, 01/","2000-01-01T00:00:00.000+0000","Granville 7755",NA,"J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton",1985,8,5,"Guyana",NA,NA,"Montagne Bellevue de 1'Inini. Zone centrale. Versant au vent á proximité du sommet. Forêt montagnarde sur pente.",NA,NA,NA,"urn:catalog:MO:Tropicos:3078079","http://www.tropicos.org/Specimen/3078079","Quiina berryi J.V.Schneid. & Zizka"
