"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB00323722","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","J.V.Sckneider(Fr)","2012-01-01","","504","","Campos, M.T.V. do A.; Silva, C.F. da; Arcanjo Pinheiro, R.C.","1996","2","16","brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.","-59.966667","-2.883333","Árvore. 18 m DAP=20 cm. Solo argiloso. Tronco circular, levemente achatado na região próxima da base. Base acanalada. Ritidoma marrom-avermelhado, frágil, ligeiramente rugoso. Sem lenticelas. Casca morta marrom avermelhada, 1mm. Casca viva, fibrosa, vermelhada, 5mm. Alburno bege. Odor agradável. Frutos imaturos verdes, estriados longitudinalmente com manchas bege. Frutos maduros amarelos com estrias bege.","","original coordinates","GBIF","Lacunaria oppositifolia Pires"
"2","","","NY","02098718","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","G. Zizka","2012-01-01","","5158","","W. W. Thomas","1986","6","18","brazil","Rondônia","","Repressa Samuel: along igarapé Japíim, ca. 2 hours upstream from dam by boat","-63.33","-8.82","","","original coordinates","GBIF","Lacunaria oppositifolia Pires"
"3","","","MO","100809615","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","G. Zizka","2012-01-01","","Thomas 5158","","W. Wayt Thomas|C.D.A. da Mota|E. Fiuza Lima","1986","6","18","brazil","Rondônia","","Represa Samuel: along igarapé Japím, ca. 2 hours upstream from dam by boat.","-63.333333","-8.816667","","","original coordinates","GBIF","Lacunaria oppositifolia Pires"
"4","","","MO","3078148","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","J.M. Pires","1984-01-01","","Rosa 2141","","Nelson A. Rosa|M.R. dos Santos","1977","6","18","brazil","","","Mato Grosso, margem esquerda do rio Juruena, terreno de várzea, SC 21 VC PT 15.","","","","","no coordinates, municipality or state provided","GBIF","Lacunaria oppositifolia Pires"
"5","","","RB","RB00322782","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","J.M.Pires","","","2141","","N.A.Rosa; M.R.Santos","1977","6","18","brazil","Mato Grosso","Mato Grosso","Margem esquerda do rio Juruena.","","","Árvore de 10 m por 40 cm de circunferencia, flores cremes","","centroide mpo","GBIF","Lacunaria oppositifolia Pires"
"6","","","MO","3078044","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","G. Zizka, Frankfurt a.M.","1998-01-01","","Berg P18632","","Cornelis C. Berg","1973","10","18","brazil","","","Forest on banks of Rio Aripuanã, below Andurina Falls.","","","","","no coordinates, municipality or state provided","GBIF","Lacunaria oppositifolia Pires"
"7","","","MO","100201961","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","G. Zizka","1998-01-01","","Berg P18563","","Cornelis C. Berg","1973","10","15","brazil","Mato Grosso do Sul","","Forest on west side of Rio Aripuanã below Salto dos Dardanelos.","-59.35","-10.2","","","original coordinates","GBIF","Lacunaria oppositifolia Pires"
"8","","","NY","00996983","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","G. Zizka","1998-01-01","","P18563","","C. C. Berg","1973","10","15","brazil","Mato Grosso","","Forest on west side of Rio AripuanÃ£, below Salto dos Dardanelos.","-59.35","-10.2","","","original coordinates","GBIF","Lacunaria oppositifolia Pires"
"9","","","VascularPlants","S13-15718","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","","","","60692","","Nilo T. Silva & Umbelino Brazão","1965","12","19","brazil","","","Plants of the Third Serra da Neblina Expedition 1965-1966. Rio Negro, Rio Cauburí, Rio Maturacá, Brasil. Between Palmito and Tatu Camp.","","","","","no coordinates, municipality or state provided","GBIF","Lacunaria oppositifolia Pires"
"10","","","VascularPlants","S13-15728","Lacunaria oppositifolia Pires","","Quiinaceae","Lacunaria","oppositifolia","","Pires","","","","60772","","Nilo T. Silva & Umbelino Brazão","1965","12","29","brazil","","","Plants of the Third Serra da Neblina Expediotion 1965-1966. Rio Negro, Rio Cauaburí, Rio Maturacá, Brasil. Between Maloca and Rio Cauaburí.","","","","","no coordinates, municipality or state provided","GBIF","Lacunaria oppositifolia Pires"
