"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","municipality","comments"
"1",NA,"NY","NY","63967","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,"ISOTYPE","9012",NA,"B. A. Krukoff",1936,10,26,"Brazil","Amazonas","Basin of Rio Solimoes, basin of creek BelÃ©m",0,0,NA,"0af34270-cc7c-46c5-b7a9-ce4b737a83d4",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"2",NA,"F","Botany","V0067965F","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,"ISOTYPE","9012",NA,"B. A. Krukoff",1936,10,26,"Brazil","Amazonas",NA,-63,-5,NA,"088a039c-1ccc-47a2-be34-7a55341db503",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"3",NA,"NY","NY","63968","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,"ISOTYPE","9012",NA,"B. A. Krukoff",1936,10,26,"Brazil","Amazonas","Basin of Rio Solimoes, basin of creek BelÃ©m",0,0,NA,"f4f990fb-fcaa-4f21-9ba3-306896ba6b85",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"4","2014-04-10T08:17:18.000+0000","K","Herbarium","K000974949","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster","Amaral, M.C.E.",NA,"ISOTYPE","9012",NA,"Krukoff, B.A.",1936,10,26,"Brazil",NA,"Municipality São Paulo de Olivença; basin of creek Belem. Basin of Rio Solimoes.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000974949",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"5","2014-01-15T15:39:29.000+0000","Harvard University","A","barcode-00062634","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,"HOLOTYPE","9012","9012","B. A. Krukoff",1936,12,NA,"Brazil","Amazonas","Municipality Sao Paulo de Olivenca, basin of creek Belem",NA,NA,NA,NA,NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"6","2014-06-25T00:00:00.000+0000","BR",NA,"BR0000013534967","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,"ISOTYPE","9012",NA,"Krukoff B.A.",1936,NA,NA,"Brazil",NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013534967",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
"7","2015-06-01T12:21:34.000+0000","S","VascularPlants","S13-15425","Touroulia amazonica Pires & A.S.Foster","Quiinaceae","Touroulia","amazonica","Pires & A.S.Foster",NA,NA,NA,"9012","9012","B. A. Krukoff",NA,NA,NA,"Brazil","Amazonas","B. A. Krukoff's 7th Expedition to Brazilian Amazonia, basin of Rio Solimoes. State of Amazonas, municipality Sõ Paulo de Olivença, basin of creek Belem.",NA,NA,NA,"S:VascularPlants:S13-15425",NA,"Touroulia amazonica Pires & A.S.Foster",NA,NA,NA,NA
