"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-04-24T11:41:19.000+0000","JBRJ","RB","RB00810852","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","MARIO GOMES","2017-04-19T00:00:00.000+0000","178",NA,"F. Bonadeu; J.L.L. Magalhães & C. Souza",2009,3,21,"Brazil","Pará","Portel","Coletada no sítio do PPBio-Amazônia Oriental, Linha A, parcela 5.",-51.655,-1.959722,"Árvore de 15 m de alt., DAP 29 cm. Fruto maduro de cor laranjado","urn:catalog:JBRJ:RB:810852",NA,"Quiina berryi J.V.Schneid. & Zizka"
"2","2008-05-27T22:02:00.000+0000","MO","MO","3076761","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Oliveira A979",NA,"A.A. Oliveira",1993,2,10,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 km NNE de Manaus. Reserva 1501 (Km 41). Mata de Terra Firme.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:3076761","http://www.tropicos.org/Specimen/3076761","Quiina berryi J.V.Schneid. & Zizka"
"3","2008-05-27T22:02:00.000+0000","MO","MO","3076380","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Oliveira 253",NA,"A.A. Oliveira",1991,12,3,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 Km NNE de Manuas. Reserva 1501 (KM41). Projecto Dinâmica Biológica de Fragmentos Florestais. Mata de terra firme.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:3076380","http://www.tropicos.org/Specimen/3076380","Quiina berryi J.V.Schneid. & Zizka"
"4","2015-05-07T17:09:00.000+0000","MO","MO","3076076","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Henderson 338",NA,"Andrew J. Henderson",1985,5,7,"Brazil","Amazonas",NA,"Municipio de Borba. BR 230 Estrada Transamazonica, 5 km E of Sucunduri. Terra firme forest.",-59,-6.83333,NA,"urn:catalog:MO:Tropicos:3076076","http://www.tropicos.org/Specimen/3076076","Quiina berryi J.V.Schneid. & Zizka"
"5","2014-07-08T02:12:36.000+0000","JBRJ","RB","RB00323770","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Julio V.Schneider","2002-01-01T00:00:00.000+0000","4651",NA,"N.T.Silva; M.R.Santos",1978,5,27,"Brazil","Pará","Pará","Rio Trombetas, planalto Saracá, minério de bauxita.",NA,NA,"Árvore de 12 m de altura, 25 cm de diam, fruto maduro, col. de madeira","urn:catalog:JBRJ:RB:323770",NA,"Quiina berryi J.V.Schneid. & Zizka"
"6","2011-02-10T09:10:00.000+0000","MO","MO","3075877","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Silva 4651",NA,"Nilo T. Silva|M.R. dos Santos",1978,5,27,"Brazil","Pará",NA,"Rio Trombetas, planalto Saracá, minério de bauxita. Mata alta de terra firme. Solo argilo-arenoso. Col de maseira.",NA,NA,NA,"urn:catalog:MO:Tropicos:3075877","http://www.tropicos.org/Specimen/3075877","Quiina berryi J.V.Schneid. & Zizka"
"7","2008-05-27T22:02:00.000+0000","MO","MO","3077697","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schnieder, 01/","2000-01-01T00:00:00.000+0000","Prance 25835",NA,"Ghillean T. Prance",1977,11,28,"Brazil","Pará",NA,"BR 230, Transamazon Highway, 53km NE of Itaituba. Forest on terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077697","http://www.tropicos.org/Specimen/3077697","Quiina berryi J.V.Schneid. & Zizka"
"8","2014-07-08T02:12:35.000+0000","JBRJ","RB","RB00323765","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Julio V.Schneider","2002-01-01T00:00:00.000+0000","25835",NA,"G.T.Prance; Et all",1977,11,28,"Brazil","Pará","Pará","BR 230 Transamazon Highway 53 km NE of Itaituba.",NA,NA,"Tree 15 x 15 cm diam, fruit green, tinted red at apex","urn:catalog:JBRJ:RB:323765",NA,"Quiina berryi J.V.Schneid. & Zizka"
"9","2008-05-27T22:02:00.000+0000","MO","MO","3077521","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Loureiro s.n.",NA,"A. Loureiro",1974,2,13,"Brazil","Amazonas",NA,"Estrada Manaus-Caracaraí km 130; solo argiloso; mata.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077521","http://www.tropicos.org/Specimen/3077521","Quiina berryi J.V.Schneid. & Zizka"
"10","2008-05-27T22:02:00.000+0000","MO","MO","3076891","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Prance 22717",NA,"Ghillean T. Prance",1974,9,20,"Brazil","Amazonas",NA,"Km. 159, BR 174, Manaus-Caracarai Road. Undulating terra firme; yellow caly soil; felled forest.",NA,NA,NA,"urn:catalog:MO:Tropicos:3076891","http://www.tropicos.org/Specimen/3076891","Quiina berryi J.V.Schneid. & Zizka"
