"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","occurrenceRemarks","comments"
"1","2017-08-10T14:29:59.000+0000","JBRJ","RB","RB01350590","Lacunaria sampaioi Ducke","Quiinaceae","Lacunaria","sampaioi","Ducke","J.V. Schneider; G. Zizka","2012-01-01T00:00:00.000+0000",NA,"9778","C.A.C. Ferreira; et al",1987,12,5,"Brazil","Pará","Óbidos","Margem esquerda do rio Jaramacaru, próximo aos Campos de Ariramba",-55.583333,-1.166667,"urn:catalog:JBRJ:RB:1350590",NA,"Lacunaria sampaioi Ducke",NA,NA,NA,NA,NA
"2",NA,"NY","NY","01405724","Lacunaria sampaioi Ducke","Quiinaceae","Lacunaria","sampaioi","Ducke","J. V. Schneider; G. Zizka","2012-01-01T00:00:00.000+0000",NA,"9778","C. A. Cid Ferreira",1987,12,5,"Brazil","ParÃ¡",NA,"Margem esquerda do rio Jaramacaru, prÃ³ximo aos Campos do Ariramba.",-55.583333,-1.166667,"b7f3e9f0-1a29-4df3-a679-bad40248267e",NA,"Lacunaria sampaioi Ducke",NA,NA,NA,NA,NA
"3",NA,"W","Herbarium W","2018-0003943","Lacunaria sampaioi Ducke","Quiinaceae","Lacunaria","sampaioi","Ducke","J. V. Schneider & G. Zirka 2012",NA,NA,NA,"Cid Ferreira,C.A.",1987,12,5,"Brazil",NA,NA,"Brazil, Óbidos, Pará. Margem esq. do Rio Jaramacaru, próximo aos Campos do Ariramba, Approx. 1°10'S 55°35'W.",-55.58333,-1.16667,NA,NA,"Lacunaria sampaioi Ducke",NA,NA,NA,NA,NA
"4","2012-03-23T14:25:00.000+0000","MO","MO","3078164","Lacunaria sampaioi Ducke","Quiinaceae","Lacunaria","sampaioi","Ducke","J.V.Schneider (FR)","2012-01-01T00:00:00.000+0000",NA,"Silva 4630","Nilo T. Silva|M.R. dos Santos",1978,5,25,"Brazil","Pará",NA,"Rio Trombetas, planalto Saracá, minério de bauxita. Mata de terra firme. Col. madeira.",NA,NA,"urn:catalog:MO:Tropicos:3078164","http://www.tropicos.org/Specimen/3078164","Lacunaria sampaioi Ducke",NA,NA,NA,NA,NA
"5","2014-07-07T18:13:35.000+0000","JBRJ","RB","RB00543044","Lacunaria sampaioi Ducke","Quiinaceae","Lacunaria","sampaioi","Ducke","C.N. Fraga",NA,"ISOTYPE","5247","Sampaio, A.J.",1928,10,11,"Brazil","Pará","Pará","Rio Cuminá, cachoeira do Breu afluente do rio Trombetas.",NA,NA,"urn:catalog:JBRJ:RB:543044",NA,"Lacunaria sampaioi Ducke",NA,NA,NA,NA,NA
