"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2016-03-09T18:11:25.000+0000","MNHN","P","P05466680","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466680",NA,"Quiina berryi J.V.Schneid. & Zizka"
"2","2015-09-05T08:48:30.000+0000","MNHN","P","P05466679","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466679",NA,"Quiina berryi J.V.Schneid. & Zizka"
"3","2015-09-05T08:48:30.000+0000","MNHN","P","P05466692","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466692",NA,"Quiina berryi J.V.Schneid. & Zizka"
"4","2015-11-23T10:38:26.000+0000","MNHN","P","P05466675","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466675",NA,"Quiina berryi J.V.Schneid. & Zizka"
"5","2014-01-02T14:05:00.000+0000","MO","MO","100657859","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J.V. Schneider (FR)","2000-01-01T00:00:00.000+0000","Jansen-Jacobs 1861",NA,"Marion J. Jansen-Jacobs|E.M. Nic Lughadha|Ben J.H. ter Welle|Doorjoohan Gopaul",1989,9,27,"Guyana",NA,NA,"Gunn's Essequibo River.",-58.633333,1.65,NA,"urn:catalog:MO:Tropicos:100657859","http://www.tropicos.org/Specimen/100657859","Quiina berryi J.V.Schneid. & Zizka"
"6","2010-08-11T21:45:00.000+0000","MO","MO","3078079","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schnieder, 01/","2000-01-01T00:00:00.000+0000","Granville 7755",NA,"J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton",1985,8,5,"Guyana",NA,NA,"Montagne Bellevue de 1'Inini. Zone centrale. Versant au vent á proximité du sommet. Forêt montagnarde sur pente.",NA,NA,NA,"urn:catalog:MO:Tropicos:3078079","http://www.tropicos.org/Specimen/3078079","Quiina berryi J.V.Schneid. & Zizka"
"7","2015-05-29T08:23:48.000+0000","S","VascularPlants","S13-15499","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,"22717",22717,"G. T. Prance, T. D. Pennington, J. F. Ramos & O. P. Monteiro",1974,8,20,"Peru","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus-Caracarai Highway. Km. 159, BR 174, Manaus-Caracarai Road.",NA,NA,NA,"S:VascularPlants:S13-15499",NA,"Quiina berryi J.V.Schneid. & Zizka"
"8",NA,"FR","Herbarium Senckenbergianum","FR-0083621","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1990,7,26,"Brazil",NA,NA,"Distrito Agropecuário, Reserve 1501 (km 41) of the Smithsonian/INPA Biological Dynamics of Forest Fragments Project.",-59.763889,-2.407222,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"9",NA,"FR","Herbarium Senckenbergianum","FR-0083620","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1989,7,27,"Brazil",NA,NA,"Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.",-59.763889,-2.407222,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"10",NA,"FR","Herbarium Senckenbergianum","FR-0083622","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1987,10,5,"Brazil",NA,NA,"Município Almeirim, Estação Ecológica do Jarí, SEMA.",-52.85,-0.45,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"11",NA,"FR","Herbarium Senckenbergianum","FR-0083623","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1986,9,11,"Brazil",NA,NA,"Município Presidente Figueredo; Canteira de obras de UHE de Balbina, vicinal ES-6, área do reservatório, a 14 km da obra.",-60,-1.5,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"12",NA,"FR","Herbarium Senckenbergianum","FR-0083618","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1967,9,9,"Brazil",NA,NA,"Manaus-Itacoatiara Highway: Reserva Florestal Ducke, km 26.",-60.033333,-2.933333,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"13",NA,"FR","Herbarium Senckenbergianum","FR-0083624","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"Manaus-Itacoatiara Highway: Reserva Florestal Ducke, km 28.",-60.033333,-2.933333,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"14",NA,"FR","Herbarium Senckenbergianum","FR-0083619","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"Município de Novo Aripuaña, BR 230, Rod. Transamazônica a 400 km de Humaitá; Projeto INCRA-Rio Juma, vicinal Corujá a 30 km da Transamazônica.",-60,-7.25,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
