"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","256879","Amaral, IL do"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","259987","Lima, ILP"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","227534","Sakagawa, S"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","227364","Zartman, CE"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","226381","Carvalho, FA de"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","232305","Castilho, CV"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","232771","Castilho, CV"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","232770","Castilho, CV"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","191527","Costa, MAS"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","185470","Costa, MAS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","190385","Assun̤̣o, PACL"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","190386","Hopkins, MJG"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","178613","Assun̤̣o, PACL"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","196060","Oliveira, AA de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","180376","Kukle, P"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","140961","Ferreira, CAC"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","127462","Ferreira, CAC"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","187943","Nascimento, JR"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","64012","Prance, GT"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","3491","Mello, FC de"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","39491","Loureiro, AA"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","35826","Loureiro, AA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","37088",NA
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","56019","Monteiro, OP"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","37142","Monteiro, OP"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","26002","Prance, GT"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","10384","Prance, GT"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","26158","Prance, GT"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","21134","Albuquerque, BWP de"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","173752","Rodrigues, WA"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","209997","Rodrigues, WA"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","173858","Rodrigues, WA"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","18175","Prance, GT"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","15446","Rodrigues, WA"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","15203","Rodrigues, WA"
