"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257053","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","Ramos, J.F.","2013-07-30T00:00:00.000+0000",NA,"3816",NA,"Amaral, IL do",2013,9,18,"Brazil","Pará",NA,"Rio Tapajós, No meio do Rio Tapajós",NA,NA,NA,"urn:catalog:inpa:herbarium:245241",NA,"Gustavia elliptica S.A.Mori",NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257053","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","Ramos, J.F.","2013-07-30T00:00:00.000+0000",NA,"3816",NA,"Amaral, IL do",2013,9,18,"Brazil","Pará",NA,"Rio Tapajós, No meio do Rio Tapajós",NA,NA,NA,"urn:catalog:inpa:herbarium:245241",NA,"Gustavia elliptica S.A.Mori",NA,NA
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15450","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","Marra, D.M.; Carneiro, V.M.C.","2012-09-02T00:00:00.000+0000",NA,"1067",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,2,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.254997,-3.655214,"árvore, DAP = 11.8 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015450",NA,"Gustavia elliptica S.A.Mori",NA,NA
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15520","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","Marra, D.M.; Carneiro, V.M.C.","2012-09-03T00:00:00.000+0000",NA,"1137",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,3,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.253078,-3.658461,"árvore, DAP = 11.1 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015520",NA,"Gustavia elliptica S.A.Mori",NA,NA
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15860","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","Marra, D.M.; Carneiro, V.M.C.","2012-09-23T00:00:00.000+0000",NA,"1477",NA,"Marra, D.M.; Neves, A.F. & Pereira, S. .L.",2012,9,23,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.257942,-3.677356,"árvore, DAP = 21.1 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015860",NA,"Gustavia elliptica S.A.Mori",NA,NA
"6",NA,"UNEMAT","HERBAM","3686","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori",NA,"2010-05-09T00:00:00.000+0000",NA,"2777",NA,"Soares, CRA; Rodrigues, L; Cabral, FF; Piva, JH",2010,5,9,"Brazil","Mato Grosso","Paranaíta","Lagoa do Bina e flutuante, Rio Teles Pires, margem direita. Habitat aluvial.",-57.095194,-9.029056,"Projeto Flora Mantega","BRA:UNEMAT:HERBAM:0000003686",NA,"Gustavia elliptica S.A.Mori",NA,NA
"7",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","C118","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori",NA,NA,NA,"1001",NA,"Hawes, J.",2009,5,11,"Brazil","Amazonas","Carauari",NA,0,0,NA,"BRA:IFAM - CMZL:EAFM:000000C118",NA,"Gustavia elliptica S.A.Mori",NA,NA
"8",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","C392","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori",NA,NA,NA,"830",NA,"Hawes, J.",2009,9,5,"Brazil","Amazonas","Carauari","Tabuleiro",0,0,NA,"BRA:IFAM - CMZL:EAFM:000000C392",NA,"Gustavia elliptica S.A.Mori",NA,NA
"9",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","C97","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori",NA,NA,NA,"960",NA,"Hawes, J.",2009,10,31,"Brazil","Amazonas","Carauari",NA,0,0,NA,"BRA:IFAM - CMZL:EAFM:0000000C97",NA,"Gustavia elliptica S.A.Mori",NA,NA
"10",NA,"NY","NY","00689759","Gustavia elliptica S.A.Mori",NA,"Lecythidaceae","Gustavia","elliptica","S.A.Mori","S. A. Mori","2008-08-24T00:00:00.000+0000",NA,"27264",NA,"S. A. Mori",2008,8,24,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserva 1501 (km 41) da WWF/INPA Projeto DinÃ¢mica BiolÃ³gica dos Fragmentos Florestais.",-59.730556,-2.41625,NA,"a766fb8b-98ef-4d2e-b9bb-e7a97dd933e2",NA,"Gustavia elliptica S.A.Mori",NA,NA
