"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-04-27T09:28:34.000+0000","JBRJ","RB","RB01304910","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Michel Ribeiro","2017-01-01T00:00:00.000+0000",NA,"1331","Michel Ribeiro; Jomar G. Jardim, Cynthia Sothers, Renata Asprino, Rafael G. Barbosa-Silva, Juan Carrion, Lukas Daneo e Daniel Piotto.",2017,1,25,"Brazil","Bahia","Uruçuca","Serra Grande. RPPN Fazenda Caititu",-39.061667,-14.424444,"Árvore presente no sub-bosque, muito sombreado, 8 m de alt. x 14 cm DAP. Casca lisa, com muitas lenticelas; casca externa marrom-clara, casca interna amarelo-pálido, mais espessa do que a externa, alburno amarelo-claro. Folhas com maior dimensão e forma diferente em comparação as folhas do indivíduo maduro (cerca de 40 m de distância, possivelmente a árvore-mãe, M. Ribeiro et al. 1330), discolor: verde mais escuro e nítida na face adaxial. Estéril. Individuo n° 565. Amostra em sílica.","urn:catalog:JBRJ:RB:1304910",NA,"Eschweilera mattos-silvae S.A.Mori"
"2","2017-04-27T10:22:35.000+0000","JBRJ","RB","RB01304919","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Michel Ribeiro","2017-01-01T00:00:00.000+0000",NA,"1329","Michel Ribeiro; Jomar G. Jardim, Cynthia Sothers, Renata Asprino, Rafael G. Barbosa-Silva, Juan Carrion, Lukas Daneo e Daniel Piotto.",2017,1,25,"Brazil","Bahia","Uruçuca","Serra Grande. RPPN Fazenda Caititu",-39.061667,-14.424444,"Árvore, 6,5 m alt. x 17 cm DAP. Casca com estrias pouco profundas (3 mm, não são fissuras), repleta de lenticelas organizadas em fileiras verticais; casca externa marrom-clara, casca interna amarelo-pálido, mais espessa do que a externa, alburno amarelo-claro. Folhas maduras, verde-escuro (adaxial), verde (abaxial); copa com poucas folhas; repletas de epifilos na face adaxial. Estéril. Amostra em sílica. Individuo n° 682.","urn:catalog:JBRJ:RB:1304919",NA,"Eschweilera mattos-silvae S.A.Mori"
"3",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22035","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","A.M.Miranda","2017-11-01T00:00:00.000+0000",NA,"6839","A.M.Miranda; K.Martins, A.Figueredo",2017,10,19,"Brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Arvoreta ca. 6 m alt.; caule amarronzado; folhas quebradiças; flores em botões esverdeados; frutos maduros marrons. Ocasional.","BRA:UFRPE:HST:0000022035",NA,"Eschweilera mattos-silvae S.A.Mori"
"4",NA,"UEFS","HUEFS","238612","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","A.M.Miranda","2017-11-01T00:00:00.000+0000",NA,"6839","Miranda, A.M.",2017,10,19,"Brazil","Bahia","Saubara","Cabuçu. Fazenda Cabuçu.",NA,NA,NA,"BRA:UEFS:HUEFS:0000238612",NA,"Eschweilera mattos-silvae S.A.Mori"
"5","2018-01-26T16:37:50.000+0000","JBRJ","RB","RB01379216","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","A.M. Miranda",NA,NA,"6839","A.M. Miranda; K. Martins; A. Figueredo",2017,10,19,"Brazil","Bahia","Saubara","Distrito de Cabuçu, fazenda Cabuçu",NA,NA,NA,"urn:catalog:JBRJ:RB:1379216",NA,"Eschweilera mattos-silvae S.A.Mori"
"6","2018-02-23T11:52:07.000+0000","JBRJ","RB","RB01381907","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","A.M. Miranda",NA,NA,"6839","A.M. Miranda; K. Martins; A. Figueredo",2017,10,19,"Brazil","Bahia","Saubara","Distrito de Cabuçu, fazenda Cabuçu",NA,NA,NA,"urn:catalog:JBRJ:RB:1381907",NA,"Eschweilera mattos-silvae S.A.Mori"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131594","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Miranda, AM","2017-11-01T00:00:00.000+0000",NA,"6839","Miranda, AM; Martins, K",2017,10,19,"Brazil","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.",0,0,"ca 6 m de altura, caule amarronzado, folhas quebradiças, flores em botões esverdeadas, frutos maduros, marrons. Ocasional.","BRA:UFBA:ALCB:0000131594",NA,"Eschweilera mattos-silvae S.A.Mori"
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","133223","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1698","Gomes, FS",2013,3,25,"Brazil","Bahia","Belmonte",NA,-39.227778,-15.900833,"Folhas coriáceas, discolores. 187.3, parcela 04.","BRA:UFBA:ALCB:0000133223",NA,"Eschweilera mattos-silvae S.A.Mori"
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128544","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori",NA,NA,NA,"2935","Piotto, D.",2010,6,2,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000128544",NA,"Eschweilera mattos-silvae S.A.Mori"
"10",NA,"Universidade Federal da Bahia (UFBA)","ALCB","76915","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","wanderley, PHS","2011-01-31T00:00:00.000+0000",NA,"383","Valadão, RM; Guedes, ML",2006,6,23,"Brazil","Bahia","Ituberá","Litoral Sul, Fargmento do Pacangê",-39.133333,-13.716667,"de ca. 10,0m de altura. Folhas cartáceas, discolores. Frutos maduros passados.; Arbórea.","BRA:UFBA:ALCB:0000076915",NA,"Eschweilera mattos-silvae S.A.Mori"
