"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"CEN","92443","Eschweilera romeu-cardosoi S.A.Mori",NA,"Lecythidaceae","Eschweilera","romeu-cardosoi",NA,"S.A.Mori","F. S. Catenacci","",NA,"63",NA,"Fernanda Silveira Catenacci",2015,3,13,"brazil","Rondônia","PORTO VELHO","BR-364 sentido Porto Velho, a 6 km ao sul de Jaci-Paraná, Ramal à direita.",-64.351111,-9.283055,"Tronco cilíndrico, sem sapopemas. Ritidoma marrom-claro com manchas verde claro de líquens, liso, muitas lenticelas, com hoopmarks. Sem desprendimento evidente. Casca externa fina marrom, casca intern","Eschweilera romeu-cardosoi S.A.Mori",NA,"original coordinates OK","GBIF"
"2",NA,NA,"NY","02840450","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","2015-01-01",NA,"60",NA,"F. S. Catenacci",2015,3,12,"brazil","RondÃ´nia","","MunicÃ­pio Jaci Parana. BR-364 sentido Porto Velho, a 6 km ao sul de Jaci-ParanÃ¡. Ramal Ã  direita.",-64.3497,-9.2514,"","Eschweilera truncata A.C.Sm.",NA,"original coordinates outside municipality original in  falls in porto velho","GBIF"
"3",NA,NA,"CEN","92455","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","",NA,"72",NA,"Fernanda Silveira Catenacci",2015,3,20,"brazil","Rondônia","PORTO VELHO","Ramal de acesso em direção a União Bandeirantes, linha 01.",-64.68,-9.635555,"Tronco cilíndrico, base digitada. Ritidoma marrom escuro, ""sujo"", meio escamoso com fissuras rasas. Desprendimento fino e irregular, com algumas depressões irregulares, com lenticelas gdispostas vert","Eschweilera truncata A.C.Sm.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"CEN","92440","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","",NA,"60",NA,"Fernanda Silveira Catenacci",2015,3,12,"brazil","Rondônia","PORTO VELHO","BR-364 sentido Porto Velho, a 6 km ao sul de Jaci-Paraná, Ramal à direita.",-64.349722,-9.251389,"Tronco cilíndrico, sem sapopemas. Ritidoma ""sujo"" com coloração geral marrom-claro amarelado; sem fissuras aparentes. Desprendimento fino e irregular; com lenticelas. Casca externa marrom fina, casca","Eschweilera truncata A.C.Sm.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"NY","02840444","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","2014-01-01",NA,"50",NA,"F. S. Catenacci",2014,10,30,"brazil","RondÃ´nia","","MunicÃ­pio Jaci Parana. BR-364 sentido Rio Branco (Ramal do Brito).",-64.7606,-9.4817,"","Eschweilera truncata A.C.Sm.",NA,"original coordinates outside municipality original in  falls in porto velho","GBIF"
"6",NA,NA,"CEN","88248","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","",NA,"50",NA,"Fernanda Silveira Catenacci",2014,10,30,"brazil","Rondônia","PORTO VELHO","Rodovia BR-364, sentido Rio Branco (Ramal do Brito).",-64.761388,-9.482222,"Tronco cilíndrico sem sapopema. Ritidoma meio escamoso, com desprendimento fino e irregular. Casca externa castanho claro ao corte, casca interna amarelo-creme, alburno creme. Com lenticelas. Pecíolos","Eschweilera truncata A.C.Sm.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"NY","02840458","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","2015-01-01",NA,"49",NA,"F. S. Catenacci",2014,10,30,"brazil","RondÃ´nia","","MunicÃ­pio Jaci Parana. BR-364 sentido Rio Branco (Ramal do Brito).",-64.7606,-9.4817,"","Eschweilera truncata A.C.Sm.",NA,"original coordinates outside municipality original in  falls in porto velho","GBIF"
"8",NA,NA,"CEN","88247","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","F. S. Catenacci","",NA,"49",NA,"Fernanda Silveira Catenacci",2014,10,30,"brazil","Rondônia","PORTO VELHO","Rodovia BR-364, sentido Rio Branco (Ramal do Brito).",-64.760555,-9.481667,"Tronco cilíndrico sem sapopema. Ritidoma meio escamoso, coloração geral cinza claro, com desprendimento fino e irregular que deixa transparecer uma casca castanho-avermelhada.Casca interna creme/casta","Eschweilera truncata A.C.Sm.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","256634","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","Ramos, J.F.","2013-03-20",NA,"3395",NA,"",2013,2,18,"brazil","Pará","","Rio Tapajós - Penedo, Margem esquerda do Rio Tapajós",-57.07,-5.454167,"","Eschweilera truncata A.C.Sm.",NA,"original coordinates outside municipality original in  falls in itaituba","GBIF"
"10",NA,NA,"EAFM","15363","Eschweilera truncata A.C.Sm.",NA,"Lecythidaceae","Eschweilera","truncata",NA,"A.C.Sm.","Marra, D.M.","2012-08-24",NA,"980",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,24,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.286394,-2.446711,"árvore, DAP = 17.8 cm; Floresta de terra-firme ; HA","Eschweilera truncata A.C.Sm.",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
