"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","241209","Matta, LBV"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","241210","Matta, LBV"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","223017","Henicka, GS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","206852","Silva, SF da"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","170399","Mori, SA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","153884","Ferreira, CAC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","171036","Farney, C de S."
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","151489","Thomas, WW"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","151451","Thomas, WW"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","128383","Hill, SR"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","154444","Zarucchi, JL"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","115055","Ramos, JF"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","114699","Miranda, FEL de"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","115643","Ramos, JF"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","136598","Lisb̫a, PLB"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","158697","Silva, NT da"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","82705","Pessoal do L.P.F., Bras�_lia"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","60603","Mota, CDA da"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","47857","Prance, GT"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","37886","Loureiro, AA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","35164","Silva, MF da"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","35836","Loureiro, AA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","35778","Loureiro, AA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","35843","Loureiro, AA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","36015","Co̻lho, LF"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","36028","Co̻lho, LF"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","35972","Monteiro, OP"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","35911","Monteiro, OP"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","30052","Prance, GT"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","32454","Prance, GT"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","27972","Rodrigues, WA"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","28007","Rodrigues, WA"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","28376","Rodrigues, WA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","28377","Rodrigues, WA"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","25610",NA
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","28026","Rodrigues, WA"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","19572","Prance, GT"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","19567","Prance, GT"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","19265","Prance, GT"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","16483",NA
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","16478","Kuhlmann, JG"
