"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191905","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","Mori, S.A.","1998-04-01T00:00:00.000+0000",NA,"1081","Mike Hopkins",1998,1,10,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:188620",NA,"Lecythis gracieana S.A.Mori"
"2",NA,"NY","NY","38924","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori",NA,NA,"ISOTYPE","577","M. de F. Freitas",1991,1,9,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserve 1501 (Km 41)",0,0,NA,"4e3cb0a6-ad1e-4965-97f7-149cd1fac81c",NA,"Lecythis gracieana S.A.Mori"
"3",NA,"US","Botany","3330506","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori",NA,NA,NA,"594","M. A. Freitas",1991,2,5,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserve 1501 (km 41).",NA,NA,NA,"http://n2t.net/ark:/65665/383b9877d-2117-4137-a381-90a4993775fc",NA,"Lecythis gracieana S.A.Mori"
"4",NA,"US","Botany","3330505","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori",NA,NA,NA,"725","M. A. Freitas",1991,4,16,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserve 1501, km 41. Arvore #2669.",NA,NA,NA,"http://n2t.net/ark:/65665/3d29bd375-add5-4662-97d7-d2ac1fd83ee4",NA,"Lecythis gracieana S.A.Mori"
"5",NA,"NY","NY","810314","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","S. A. Mori","1993-01-01T00:00:00.000+0000",NA,"725","M. A. de Freitas",1991,4,16,"Brazil","Amazonas",NA,"Dist. AgropecuÃ¡rio, Reserve 1501 (km 41)",0,0,NA,"f30562f0-8183-45b8-9d19-a93eb38e990f",NA,"Lecythis gracieana S.A.Mori"
"6",NA,"NY","NY","810316","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","S. A. Mori","1993-01-01T00:00:00.000+0000",NA,"745","M. A. de Freitas",1991,5,14,"Brazil","Amazonas",NA,"Dist. AgropecuÃ¡rio, Reserve 1501 (km 41)",0,0,NA,"70fdbda5-386a-4635-ac0f-219b62d4f482",NA,"Lecythis gracieana S.A.Mori"
"7","2017-10-18T15:53:55.000+0000","JBRJ","RB","RB00539353","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","S. Mori","1993-01-01T00:00:00.000+0000","PARATYPE","745","Freitas, M.A.de; et al.",1991,5,14,"Brazil","Amazonas","Amazonas","Distrito Agropecuário, Reserve 1501 (KM 41). Non-flooded moist forest.",-59.727778,-2.407222,"Árvore #1992, 30 m X 39 cm. Tronco oval, marrom. Casca com fissuras largas, moderadamente profundas, parecendo duplas, irregulares. No corte: marrom, dura, quebradiça, 1 mm. Interna: 6mm, laminada, amarelo-avermelhado, estrias amarelas, mole, fibrosa. Frutos verdes com lenticelas amarelas, mole, 1mm, mesocarpo marrom-avermelhado, 3mm, mole, fibroso, endocarpo cor de creme, libera uma resina transparente, pegajosa mediana, testa marrom, com ramificações brancas, endosperma branco.","urn:catalog:JBRJ:RB:539353",NA,"Lecythis gracieana S.A.Mori"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198516","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","Mori, S.A.","2008-09-01T00:00:00.000+0000",NA,"745","Mike Hopkins",1991,5,14,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário - Reserve 1501-km 41. Q: 10,11.",-59.72,-2.4,NA,"urn:catalog:inpa:herbarium:179362",NA,"Lecythis gracieana S.A.Mori"
"9",NA,"NY","NY","810318","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","S. A. Mori","1993-01-01T00:00:00.000+0000",NA,"21414","S. A. Mori",1990,7,19,"Brazil","Amazonas",NA,"Dist. AgropecuÃ¡rio, Reserve 1501 (km 41) of the Smithsonian/INPA Biological Dynamics of Forest Fragments Project.",0,0,NA,"5c5f82af-858f-459e-b264-c26d88835b9a",NA,"Lecythis gracieana S.A.Mori"
"10",NA,"NY","NY","810321","Lecythis gracieana S.A.Mori","Lecythidaceae","Lecythis","gracieana","S.A.Mori","S. A. Mori","1993-01-01T00:00:00.000+0000",NA,"7547","W. Rodrigues",1966,3,8,"Brazil","Amazonas",NA,"Reserva Florestal Ducke",-59.928188,-2.95487,"Leaf sample removed for study of leaf venation by Nate Smith (3 Feb 2011) from one of the sheets with this number at NY.","55f71419-72f7-439b-831c-0f6ecf36c804",NA,"Lecythis gracieana S.A.Mori"
