"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","37040","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","Santana, JP","2016-04-01T00:00:00.000+0000",NA,"484",NA,"Santana, JP",2016,3,20,"Brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 6m, flores róseas, frutos imaturos marrons. Folhas simples alternas.; Mata Atlântica.","BRA:UFS:ASE:0000037040",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","36563","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","Santana, JP","2015-09-01T00:00:00.000+0000",NA,"429",NA,"Santana, JP",2015,3,8,"Brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 6m, fruto imaturo marron.; Mata Atlântica.","BRA:UFS:ASE:0000036563",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"3",NA,"NY","NY","01788367","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","S. A. Mori","2012-01-01T00:00:00.000+0000",NA,"309",NA,"L.A. Gomes",2012,1,24,"Brazil","Sergipe",NA,"RPPN Mata do Crasto: Borda de mata.",-37.3947,-11.4156,NA,"f4482929-2bca-4f38-92b7-46c426ff82bb",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"4",NA,"NY","NY","03231029","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","M. Ribeiro","2017-01-01T00:00:00.000+0000",NA,"630",NA,"L.A. Gomes",2012,8,14,"Brazil","Sergipe",NA,"Santa Luzia do Itanhy, RPPN Mata do Crasto: Borda de mata.",-37.430921,-11.396321,NA,"657a0b9a-a54e-4043-bba1-a1b28cadb4dd",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","98775","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","Mori, SA","2011-09-01T00:00:00.000+0000",NA,"869",NA,"Gomes, FS; Guedes, ML; Costa, AS",2011,1,28,"Brazil","Bahia","Entre Rios","Litoral Norte, Subaúma. No fundo do povoado",-37.781389,-12.238611,"ca. 1,8 m alt. Folhas coriáceas, discolores. Flores róseas.; Restinga arbustiva.","BRA:UFBA:ALCB:0000098775",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"8",NA,"UEFS","HUEFS","183156","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin",NA,NA,NA,"821",NA,"Matos, E.N.de",2011,11,20,"Brazil","Bahia","Entre Rios","Alto do Sempre-verde.",-37.782778,-12.221944,"NanoFloresta.","BRA:UEFS:HUEFS:0000183156",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"9",NA,"UEFS","HUEFS","188725","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin",NA,NA,NA,"2750",NA,"Matos, E.N.de",2011,11,29,"Brazil","Bahia","Jandaira","Abadia-Fazenda Areia Branca",-37.486667,-11.543889,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188725",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"11",NA,"Cenargen","CEN","74301","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","F. S. Catenacci",NA,NA,"133",NA,"I. S. Matos - ASE",2009,1,12,"Brazil","Se","ITAPORANGA D'AJUDA","Fazenda Trapsa",NA,NA,"Botões róseos. Projeto: Caracterização Florística e Estrutura dos Remanescentes de Mata Atlântica em Sergipe. Doação da Universidade Federal de Sergipe. Herbarium ASE 13120","BRA:Cenargen:CEN:0000074301",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"12","2014-07-07T19:22:07.000+0000","JBRJ","RB","RB00578079","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","N.P. Smith","2013-10-10T00:00:00.000+0000",NA,"114",NA,"R.B.Pinto; V.F.Mansano, Michel Barros",2009,11,21,"Brazil","Bahia","Mata de São João","Vila de Sto. Antônio, RPPN Dunas de Sto. Antônio. Entrada no Km 71, estrada do côco BA-009.",-38.016111,-12.568056,"Flores róseas e brancas","urn:catalog:JBRJ:RB:578079",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"13",NA,"Cenargen","CEN","74290","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","F. S. Catenacci",NA,NA,"39",NA,"A. V. Santos - ASE",2007,11,30,"Brazil","Se","JAPARATUBA","Pov. São José, P. A. Ivan Ribeiro",NA,NA,"Doação UFS - Herbarium ASE. Plantas do Brasil. Mata Atlântica de Sergipe 011013","BRA:Cenargen:CEN:0000074290",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","68126","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin","Ribeiro, M","2014-10-22T00:00:00.000+0000",NA,"127",NA,"Freire, L; Guedes, ML",2005,5,2,"Brazil","Bahia","Esplanada","Fazenda Reunidas Limoeiro, próximo a via de acesso",0,0,"Árvore. Folhas coriáceas, discolores.; Mata ciliar, próximo ao rio Oitis","BRA:UFBA:ALCB:0000068126",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
"15",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","102803","Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin","Lecythidaceae","Lecythis","ibiriba","(Miers) N.P.Sm., S.A.Mori & Popovkin",NA,"2014-05-14T00:00:00.000+0000",NA,"1307",NA,"Ferreira, MC; Macedo, GEL",2004,1,23,"Brazil","Bahia","Esplanada","18,4km da linha verde para Esplanada.",-37.7625,-11.754722,NA,"BRA:UFMG:BHCB:0000102803",NA,"Lecythis ibiriba (Miers) N.P.Sm., S.A.Mori & Popovkin"
