"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","199108","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori",NA,NA,NA,"15776",NA,"Pereira-Silva, G.",2010,10,25,"Brazil","Rondônia","Porto Velho","Ramal Arrependido.",-64.705,-9.322222,"Floresta Ombrófila Mista. Solo areno-argiloso.","BRA:UEFS:HUEFS:0000199108",NA,"Eschweilera pseudodecolorans S.A.Mori"
"2",NA,"NY","NY","1019563","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori",NA,NA,NA,"581",NA,"V. Maioli",2008,5,30,"Brazil","Mato Grosso",NA,"Ilha do RubÃ£o, Rio Teles Pires. Ãrea de garimpo de 1999 a 2002.",-56.5769,-9.3978,NA,"82b4a644-df42-47d1-b0b4-ed9e0316146f",NA,"Eschweilera pseudodecolorans S.A.Mori"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224547","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","Mori, S.A.","2008-08-20T00:00:00.000+0000",NA,"27224",NA,"Mike Hopkins",2008,8,20,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (Km 41) da WWF/INPA Projeto Dinâmica Biológica de Fragmentos Florestais. Non-flooded, lowland forest.",-59.76,-2.407222,NA,"urn:catalog:inpa:herbarium:208386",NA,"Eschweilera pseudodecolorans S.A.Mori"
"4",NA,"NY","NY","00689753","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","S. A. Mori","2008-08-20T00:00:00.000+0000",NA,"27224",NA,"S. A. Mori",2008,8,20,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡rio, Reserva 1501 (km 41) da WWF/INPA Projeto DinÃ¢mica BiolÃ³gica dos Fragmentos Florestais.",-59.747222,-2.41625,NA,"f929f86f-6f1c-4cb3-b704-fcd6f5039d44",NA,"Eschweilera pseudodecolorans S.A.Mori"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","215316","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","Assunção, P.A.C.L.","2004-01-01T00:00:00.000+0000",NA,"335",NA,"Mike Hopkins",2001,11,13,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Rodovia Manuas-Itacoatiara, Km 26. Trilha L-O6, Km 0,5.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:24449",NA,"Eschweilera pseudodecolorans S.A.Mori"
"6",NA,"US","Botany","3439069","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori",NA,NA,NA,"563",NA,"P. A. Assunçao, E. C. Pereira & C. F. Silva",1997,7,24,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus -Itacoatiara, km 26",NA,NA,NA,"http://n2t.net/ark:/65665/39c9f623f-08ae-4333-aaad-266058c0215a",NA,"Eschweilera pseudodecolorans S.A.Mori"
"7","2014-07-22T08:38:40.000+0000","JBRJ","RB","RB00135254","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","Mori, S.A.",NA,NA,"563",NA,"Assunção, P.A.C.L.; Pereira, E. da C., Silva,C.F.da",1997,7,24,"Brazil","Amazonas","Itacoatiara","Reserva Florestal Ducke, Km26 - Trail below piscina. Up scope + left a bit of 117 Med tree.",-59.966667,-2.883333,"Àrvore.","urn:catalog:JBRJ:RB:135254",NA,"Eschweilera pseudodecolorans S.A.Mori"
"8",NA,"NY","NY","01072834","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","S. A. Mori","1998-01-01T00:00:00.000+0000",NA,"563",NA,"P. A. C. L. AssunÃ§Ã£o",1997,7,24,"Brazil","Amazonas",NA,"Floresta de Vertente. Ãrvore, Trail down igarape below piscina. Up scope + left a bit of 117. Med tree.",-59.97,-2.88,NA,"511a83e6-6095-4b76-9dd2-6dbd59275881",NA,"Eschweilera pseudodecolorans S.A.Mori"
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191359","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","Mori, S.A.",NA,NA,"562",NA,"Mike Hopkins",1997,7,24,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10810",NA,"Eschweilera pseudodecolorans S.A.Mori"
"10","2014-07-22T08:38:44.000+0000","JBRJ","RB","RB00135218","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","S.M.Mori",NA,NA,"1042",NA,"Ribeiro, J.E.L.S.; Ramos,J.F.;Santana F., & E.m.; Souza,S.S.",1993,7,6,"Brazil","Amazonas","Itacoatiara","Reserva Florestal Ducke, Km 26.",-59.966667,-2.883333,"Igarapé Ipiranga. Do platô, descendo para o igarapé.àrvore 18m de altura. Casca externa castanho-escuro, escamosa; interna cor salmão; alburno amarelo-ouro, separado da casca por anel esbranquiçado.","urn:catalog:JBRJ:RB:135218",NA,"Eschweilera pseudodecolorans S.A.Mori"
"11",NA,"NY","NY","01072833","Eschweilera pseudodecolorans S.A.Mori",NA,"Lecythidaceae","Eschweilera","pseudodecolorans","S.A.Mori","S. A. Mori","1995-01-01T00:00:00.000+0000",NA,"1042",NA,"J. E. L. S. Ribeiro",1993,7,6,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km. 26",-59.928188,-2.95487,NA,"a24d3c5e-abe5-4656-8c80-a19253ce4a4b",NA,"Eschweilera pseudodecolorans S.A.Mori"
