"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"15",NA,"NY","NY","389926","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. A. Mori","2014-01-06T00:00:00.000+0000",NA,"316","S. C. de Sant'Ana",1993,4,1,"Brazil","Bahia",NA,"Reserva Estadual de Wenceslau Guimaraes. Cerca de 40 km W. de TeolÃ¢ndia, prÃ³ximo ao povoado de Nova EsperanÃ§a",-39.703081,-13.59798,NA,"a9abe2ed-bf0d-459b-98cc-cef9ede7de6e",NA,"Eschweilera mattos-silvae S.A.Mori"
"16",NA,"NY","NY","1032683","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. A. Mori","1995-01-01T00:00:00.000+0000",NA,"9165","W. W. Thomas",1992,5,6,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to ItacarÃ©. Atlantic Coastal Forest, study site revisited",-39.0617,-14.4231,NA,"0627c02e-fa3e-409f-b411-774ef4b66496",NA,"Eschweilera mattos-silvae S.A.Mori"
"19",NA,NA,"Botany","U  0003083","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Mori SA",NA,"ISOTYPE",NA,"Thomas WW; et al.",1992,5,6,"Brazil","Bahia",NA,"Bahia: Mun. Uruçuc. 7.3 km N of Serra Grande on rd to Itacaré.",-39.016667,-14.416667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200003083",NA,"Eschweilera mattos-silvae S.A.Mori"
"21","2008-05-27T22:02:00.000+0000","MO","MO","1930426","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. Mori","1992-01-01T00:00:00.000+0000","ISOTYPE","Thomas 9165","W. Wayt Thomas",1992,5,6,"Brazil","Bahia",NA,"Mun. Urucuca. 7.3 km. N. of Serra Grande on rd. to Itacaré. Atlantic Coastal Forest, study site revisited.",-39.01666,-14.41666,NA,"urn:catalog:MO:Tropicos:1930426","http://www.tropicos.org/Specimen/1930426","Eschweilera mattos-silvae S.A.Mori"
"22",NA,"NY","NY","389942","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. A. Mori","1992-01-01T00:00:00.000+0000",NA,"9294","W. W. Thomas",1992,5,14,"Brazil","Bahia",NA,"Ca. 3 km W of Nova EsperanÃ§a, W edge of Reserva Estadual Wenceslau GuimarÃ£es",-39.72,-13.6,"See fruit collection","dcaf1db6-25e9-426d-909d-f0e18199c2f5",NA,"Eschweilera mattos-silvae S.A.Mori"
"24","2008-08-28T14:51:28.000+0000","K","Herbarium","K000600235","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","Mori, S.",NA,"ISOTYPE","9165","Jardim, J.G.; Thomas, W.W.; Carvalho, A.; Amorim, A.; gebhards, J.; Sabt'Ana, S.",1992,5,6,"Brazil",NA,NA,"Bahia: Mun. Uruçuca. 7.3 km N of Serra Grande on rd to Itacaré.",-39,-14.42,"study site revisited.  Vernacular name: Inhaiba juçaré","http://specimens.kew.org/herbarium/K000600235",NA,"Eschweilera mattos-silvae S.A.Mori"
"26",NA,"US","Botany","3323698","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori",NA,NA,"ISOTYPE","9165","W. W. Thomas, A. M. Carvalho, A. M. Amorim, S. C. Sant'Ana, J. Jardim & J. Gebhards",1992,5,6,"Brazil","Pará",NA,"7.3 km N of Serra Grande on road to Itacare.",-39.0167,-14.4333,NA,"http://n2t.net/ark:/65665/374462811-825d-431c-9c01-57639b006a50",NA,"Eschweilera mattos-silvae S.A.Mori"
"30",NA,"NY","NY","389943","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. A. Mori","1996-01-01T00:00:00.000+0000",NA,"7248","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7,3 km N of Serra Grande on rd to ItacarÃ©. Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,"This collection is mixed, the fruit collection is Eschweilera mattos-silvae but the herbarium sheet represents E. complanata.","9b860829-d5b7-423a-a05c-488b9c339384",NA,"Eschweilera mattos-silvae S.A.Mori"
"31",NA,"NY","NY","390615","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori",NA,NA,NA,"8042","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd. to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,"""Inhaíba""","6d42849d-2d34-4403-ba0e-9d1e07b66225",NA,"Eschweilera mattos-silvae S.A.Mori"
"33",NA,"NY","NY","390424","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","S. A. Mori","1996-01-01T00:00:00.000+0000",NA,"8881","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to ItacarÃ©. Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,"Fruit accompanied by 'dummy sheet'. Fruit collection only. This fruit was illustrated and included in the protologue of the species and is, thus, a paratype. Because the fruit is not associated with a herbarium sheet the possibility exists that it does not represent this species (pers. obs. S. A. Mori, 2014).","75910fbf-216c-45de-ac35-f2e82fb04798",NA,"Eschweilera mattos-silvae S.A.Mori"
"35",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","105638","Eschweilera mattos-silvae S.A.Mori","Lecythidaceae","Eschweilera","mattos-silvae","S.A.Mori","P. H. S. Wanderley",NA,NA,"1735","H. P. Bautista",NA,NA,NA,"Brazil","Bahia","CONDE","Fazenda do Bu. Mata do Bonito.",-37.707222,-12.040556,"Ambiente: Mata Ombrófila Aberta. Habito: Árvore, aprox. 8m.","BRA:CEPLAC:CEPEC:0000105638",NA,"Eschweilera mattos-silvae S.A.Mori"
