"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258894","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224547","Mori, SA"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","230280","Zartman, CE"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","225877","Zartman, CE"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","217490","Oliveira, ACA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","216673","Castilho, CV"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","215316","Castilho, CV"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","215317","Castilho, CV"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","216666","Castilho, CV"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","191360","Assun̤̣o, PACL"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","191359","Assun̤̣o, PACL"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","202289","Lemos, MC"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","180087","Ribeiro, JELS"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","180086","Ribeiro, JELS"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","184421","Cunha, NML da"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","184418","Cunha, NML da"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","184440","Cunha, NML da"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","184441","Cunha, NML da"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","261435","Equipe Fito"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","202118",NA
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","175839",NA
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","170617","Mori, SA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","198888","Cunha, NML da"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","198892","Cunha, NML da"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","198891","Cunha, NML da"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","261506","Silva, CF da"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","187884","Silva, SS da"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","187997","Palheta, E"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","187982","Silva, AP da"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","180327","Kukle, P"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","174904","Campos, MTVA do A."
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","184386","Cunha, NML da"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","124293","Mori, SA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","261480","Pereira, MJ"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","105847","Silva, FR da"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","53575","Monteiro, OP"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","47654","Prance, GT"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","47661","Prance, GT"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","47650","Prance, GT"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","47691","Prance, GT"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","47678","Prance, GT"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","47698","Prance, GT"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","15673","Rodrigues, WA"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","16140","Loureiro, AA"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","16577","Loureiro, AA"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","9685","Rodrigues, WA"
