"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"18",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","176789","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-05-01T00:00:00.000+0000",NA,"66",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,4,9,"Brazil","Minas Gerais","Rio Acima","RPPN Andaime",-43.824167,-20.175,"Prensado no álcool","BRA:UFMG:BHCB:0000176789",NA,"Eremanthus glomerulatus Less.",NA
"19",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","177039","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-06-01T00:00:00.000+0000",NA,"344",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,5,12,"Brazil","Minas Gerais","Mariana","RPPN Horto Alegria",-43.436667,-20.153611,NA,"BRA:UFMG:BHCB:0000177039",NA,"Eremanthus glomerulatus Less.",NA
"20",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","177641","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-11-01T00:00:00.000+0000",NA,"503",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,6,22,"Brazil","Minas Gerais","Rio Acima","RPPN Andaime",-43.824167,-20.175,NA,"BRA:UFMG:BHCB:0000177641",NA,"Eremanthus glomerulatus Less.",NA
"21",NA,"UEFS","HUEFS","231625","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,NA,NA,"61",NA,"Staudt, M.G.",2015,6,18,"Brazil","Bahia","Morro do Chapéu","Trilha do Tabuleiro do Tigre.",NA,NA,NA,"BRA:UEFS:HUEFS:0000231625",NA,"Eremanthus glomerulatus Less.",NA
"22",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127677","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Staudt, MG","2015-06-01T00:00:00.000+0000",NA,"61",NA,"Staudt, MG; Amorim, VO; Gandara, A",2015,6,18,"Brazil","Bahia","Morro do Chapéu","Trilha do Tabuleiro do Tigre.",-41.165833,-11.600556,"ca. 2 m alt. Folhas discolores. Capítulos em botões.; Solo arenoso.","BRA:UFBA:ALCB:0000127677",NA,"Eremanthus glomerulatus Less.",NA
"23",NA,"USP","SPF","221420","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2015-01-01T00:00:00.000+0000",NA,"917",NA,"Loeuille, B",2015,7,20,"Brazil","Minas Gerais","Chapada Gaúcha","Parque Nacional Grande Sertão Veredas, Caminho para a torre de observação.",-45.878194,-15.240444,"Arvoreta até 1;8 m. Capítulos com flores alvas.; Cerradão.","BRA:USP:SPF:0000221420",NA,"Eremanthus glomerulatus Less.",NA
"24",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","178570","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-11-01T00:00:00.000+0000",NA,"569",NA,"Paiva, JAM; Tomich, S; Nascimento, L",2015,8,18,"Brazil","Minas Gerais","Itabirito","RPPN Cata Branca",-43.848611,-20.228611,NA,"BRA:UFMG:BHCB:0000178570",NA,"Eremanthus glomerulatus Less.",NA
"25",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127695","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Staudt, MG","2015-09-01T00:00:00.000+0000",NA,"79",NA,"Staudt, MG; Barres, L",2015,9,15,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras. Próximo ao lajedo com pinturas rupestres.",-41.3325,-11.493889,"ca. 2,0 -3,0 m alt. Folhas discolores. Brácteas involucrais verdes, corola alva, estilete creme, pápus rosa.; Solo arenoso.","BRA:UFBA:ALCB:0000127695",NA,"Eremanthus glomerulatus Less.",NA
"26",NA,"UEFS","HUEFS","231636","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,NA,NA,"79",NA,"Staudt, M.G.",2015,9,15,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras. Próximo ao lajedo com pinturas rupestres.",NA,NA,NA,"BRA:UEFS:HUEFS:0000231636",NA,"Eremanthus glomerulatus Less.",NA
"27","2017-10-15T14:18:33.000+0000","JBRJ","RB","RB01349943","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","M.G. Staudt",NA,NA,"79",NA,"M.G. Staudt; L. Barres",2015,9,15,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras. Próximo ao lajedo com pinturas rupestres",-41.3325,-11.493889,NA,"urn:catalog:JBRJ:RB:1349943",NA,"Eremanthus glomerulatus Less.",NA
"28",NA,"UnB","UB","207221","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Nakajima, JN; Bringel, JBA","2015-08-01T00:00:00.000+0000",NA,"275",NA,"Chaves, DA; Silva, JFG; Gonçalves, MF",2014,3,18,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço: Módulo RAPELD Sempre Vivas I e entorno",-43.78485,-17.926967,"Complexo Rupestre","BRA:UnB:UB:0000207221",NA,"Eremanthus glomerulatus Less.",NA
"29",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5680","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"225",NA,"Chaves, DA",2014,3,6,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno",-43.337633,-18.968,"Cerrado Típico/Complexo Rupestre","BRA:UFVJM:HDJF:0000005680",NA,"Eremanthus glomerulatus Less.",NA
"30",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5709","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Nakajima, JN; Bringel, JBA","2015-08-01T00:00:00.000+0000",NA,"275",NA,"Chaves, DA; Silva, JFG; Gonçalves, MF",2014,3,18,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço: Módulo RAPELD Sempre Vivas I e entorno",-43.78485,-17.926967,"Complexo Rupestre","BRA:UFVJM:HDJF:0000005709",NA,"Eremanthus glomerulatus Less.",NA
"31",NA,"UnB","UB","207171","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"225",NA,"Chaves, DA",2014,3,6,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno",-43.337633,-18.968,"Cerrado Típico/Complexo Rupestre","BRA:UnB:UB:0000207171",NA,"Eremanthus glomerulatus Less.",NA
"32",NA,"UnB","UB","207289","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"343",NA,"Chaves, DA; Gonçalves, MF; Silva, MG",2014,5,1,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço: Subida para a Chapada dos Coutos passando pela mata dos crioulos",-43.333383,-18.291917,"Complexo Rupestre","BRA:UnB:UB:0000207289",NA,"Eremanthus glomerulatus Less.",NA
"33",NA,"UnB","UB","207400","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"454",NA,"Chaves, DA; Gonçalves, MF; Duarte, PJ",2014,6,19,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1",-43.3372,-18.0814,"Cerrado Típico/Complexo Rupestre","BRA:UnB:UB:0000207400",NA,"Eremanthus glomerulatus Less.",NA
"34","2017-10-18T18:14:43.000+0000","JBRJ","RB","RB00875678","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","STAUDT, M.G.","2016-07-13T00:00:00.000+0000",NA,"7133",NA,"M. Verdi; N. Pougy, G. Martinelli, D. Maurenza, E. Martins",2014,6,24,"Brazil","Minas Gerais","Grão Mogol","Parque Estadual de Grão Mogol. Serra do Curiacá, a partir do meio da encosta até o topo no ponto georreferenciado.",-42.875,-16.359444,"Folhas verdes discolores; botão floral; frequente; encontrada em solo pedregoso em afloramentos rochosos; no interior do parque há incêndios devido a presença de arbustos queimados e no entorno encontram-se extensos plantios de Eucalyptus spp.","urn:catalog:JBRJ:RB:875678",NA,"Eremanthus glomerulatus Less.",NA
"35",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","168115","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-06-01T00:00:00.000+0000",NA,"943",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS",2013,1,8,"Brazil","Minas Gerais","Nova Lima","Retiro das Pedras",-43.991389,-20.077222,NA,"BRA:UFMG:BHCB:0000168115",NA,"Eremanthus glomerulatus Less.",NA
"36",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","167877","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-06-01T00:00:00.000+0000",NA,"48",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS",2013,4,2,"Brazil","Minas Gerais","Nova Lima","Mina Capitão do Mato",-43.891111,-20.105278,NA,"BRA:UFMG:BHCB:0000167877",NA,"Eremanthus glomerulatus Less.",NA
"37","2017-10-18T13:34:50.000+0000","JBRJ","RB","RB00796974","Eremanthus glomerulatus Less.","cf.","Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,NA,NA,"50",NA,"Lucas Nogueira Gonçalves; Patrícia Duffles",2013,4,29,"Brazil","São Paulo","Piquete","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o 1º mirante.",-45.136111,-22.501667,"Flores albas; muito comum na região, formando uma cobertura extensa nessa altitude","urn:catalog:JBRJ:RB:796974",NA,"Eremanthus glomerulatus Less.",NA
"38",NA,"UnB","UB","201056","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Lima, AS","2013-12-10T00:00:00.000+0000",NA,"122",NA,"Lima, AS; Nogueira, ACR",2013,5,24,"Brazil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia",-47.922308,-15.791612,"Com flor&nf;; Cerrado sentido restrito","BRA:UnB:UB:0000201056",NA,"Eremanthus glomerulatus Less.",NA
"39",NA,"UnB","UB","201057","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Lima, AS","2013-12-10T00:00:00.000+0000",NA,"122",NA,"Lima, AS; Nogueira, ACR",2013,5,24,"Brazil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia",-47.922308,-15.791612,"Com fruto e semente (carpoteca)&nf;; Cerrado sentido restrito","BRA:UnB:UB:0000201057",NA,"Eremanthus glomerulatus Less.",NA
"40",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","168404","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,"2015-06-01T00:00:00.000+0000",NA,"171",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS",2013,5,2,"Brazil","Minas Gerais","Belo Horizonte","Mina de Águas Claras",-43.885833,-19.948056,NA,"BRA:UFMG:BHCB:0000168404",NA,"Eremanthus glomerulatus Less.",NA
"41",NA,"UEG-UNUCET","HUEG","10335","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Pacheco, R.A.","2013-06-01T00:00:00.000+0000",NA,"611",NA,"Versiane, A.F.A.",2013,5,22,"Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, estrada para fazenda Maria dos Anjos, ca. 13 KM de Cocalzinho.",-48.918889,-15.760556,"Arvoreta, ca. 2,5m alt. Brácteas involucrais castanhas, papus creme.; Campo sujo.","BRA:UEG-UNUCET:HUEG:0000010335",NA,"Eremanthus glomerulatus Less.",NA
"42","2015-03-27T11:29:12.000+0000","JBRJ","RB","RB00939689","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","R.A. Pacheco",NA,NA,"611",NA,"A.F.A. Versiane; R.A. Pacheco",2013,5,22,"Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Estrada para Faz. Mª dos Anjos, ca. 13km de Cocalzinho de Goiás.",-48.918889,-15.760556,"Arvoreta, ca. 2,5m alt. Brácteas involucrais castanhas, papus creme.","urn:catalog:JBRJ:RB:939689",NA,"Eremanthus glomerulatus Less.",NA
"43",NA,"Cenargen","CEN","86166","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","B. M. T. Walter",NA,NA,"554",NA,"Alexandre Uhlmann",2013,6,4,"Brazil","Go","FORMOSA","Campo de instrução militar.",-47.328611,-15.918333,"Capítulo esbranquiçados; em cerrado típico sobre latossolovermelho. Doação do Herbário Fernando Cardoso da Silva - Registro HFC nº 9113.","BRA:Cenargen:CEN:0000086166",NA,"Eremanthus glomerulatus Less.",NA
"44",NA,"US","Botany","3702537","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B.",NA,NA,"831",NA,"B. Loeuille, C. Siniscalchi & M. Martucci",2013,7,18,"Brazil","Goiás",NA,"Campo Alegre de Goias. Estrada BR-050 para Cristalina. Cerrado.",NA,NA,NA,"http://n2t.net/ark:/65665/3f49de40e-ddca-4328-9434-42ec8eee4c4c",NA,"Eremanthus glomerulatus Less.",NA
"45",NA,"USP","SPF","215997","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2013-01-01T00:00:00.000+0000",NA,"831",NA,"Loeuille, B",2013,7,18,"Brazil","Goiás","Campo Alegre de Goiás","Estrada BR-050 para Cristalina.",0,0,"Arvoreta até 3,5 m. Flores passadas.; Cerrado.","BRA:USP:SPF:0000215997",NA,"Eremanthus glomerulatus Less.",NA
"46",NA,"Cenargen","CEN","95964","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","J. B. Bringel",NA,NA,"97",NA,"Aelton Biasi Giroldo",2013,8,6,"Brazil","Df","BRASILIA","Fazenda Sucupira.",-48.025833,-15.926666,NA,"BRA:Cenargen:CEN:0000095964",NA,"Eremanthus glomerulatus Less.",NA
"47",NA,"USP","SPF","214719","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2013-08-13T00:00:00.000+0000",NA,"3909",NA,"Ceccantini, GCT",2013,8,13,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",-43.602278,-19.290167,"Arvoreta com frutos secos. H = 2,4 m, CB = 21 cm, CAP = 14 cm. Coleta de madeira da base.","BRA:USP:SPF:0000214719",NA,"Eremanthus glomerulatus Less.",NA
"48",NA,"UnB","UB","207123","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"177",NA,"Chaves, DA",2013,9,17,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada",-43.344567,-18.072833,"Complexo Rupestre","BRA:UnB:UB:0000207123",NA,"Eremanthus glomerulatus Less.",NA
"49",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5655","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"177",NA,"Chaves, DA",2013,9,17,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada",-43.344567,-18.072833,"Complexo Rupestre","BRA:UFVJM:HDJF:0000005655",NA,"Eremanthus glomerulatus Less.",NA
"50",NA,"USP","SPF","209039","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2016-01-01T00:00:00.000+0000",NA,"528",NA,"Borges, LM; Baleeiro, PC; Watanabe, MTC",2012,3,19,"Brazil","Goiás","Cristalina","Serra dos Cristais, Rodovia BR 050, Cristalina-Brasília, ca. 5 km após Cristalina. Estrada de terra saindo à direita da rodovia.",-47.641944,-16.718611,"Arvore ca. 2.5 m alt. Ramos marrom-acinzentados. Folhas cartáceas, discolores, albo-esverdeadas na face abaxial, verde-escuras na adaxial. Flores albo-rosadas. Papus bege-claro. Amostra em sílica. Prensado em álcool. Prensado em álco","BRA:USP:SPF:0000209039",NA,"Eremanthus glomerulatus Less.",NA
