"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","52513","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Farias, D.M.","2017-02-01T00:00:00.000+0000",NA,"698",NA,"Uller, H.F.",2016,9,14,"Brazil","Santa Catarina","Bom Retiro","Laranjeiras.",-49.499722,-27.72,"botões florais verdes","BRA:FURB:FURB:0000052513",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"2","2017-10-19T00:38:56.000+0000","JBRJ","RB","RB00909006","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, M.L.","2014-09-09T00:00:00.000+0000",NA,"1789",NA,"Brotto, M.L.; Silva, J.M.; Melo, M.C.H.",2014,8,28,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada.",-48.700278,-24.853611,"Arbusto de 2,8m; capítulos brancos e estames roxos.","urn:catalog:JBRJ:RB:909006",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"3",NA,"MBM","MBM","393209","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, ML","2014-11-19T00:00:00.000+0000",NA,"8607",NA,"Silva, JM; Ribas, OS",2014,8,21,"Brazil","Paraná","Piraquara","Mananciais da serra, próximo à Aldeia Araça-i",-48.997842,-25.494042,"Árvore de 4m de altura; capítulos vinosos.; Floresta Ombrófila Mista.","BRA:MBM:MBM:0000393209",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"4",NA,"UTFPR","DVPR","3176","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, M.L.","2014-09-09T00:00:00.000+0000",NA,"1789",NA,"Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.",2014,8,28,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada",-48.4201,-24.5113,"Arbusto 2,8 m, capítulos brancos e estames roxos.; Floresta Ombrófila Densa Montana, vegetação secundária","BRA:UTFPR:DVPR:0000003176",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"5",NA,"UEM","HUEM","32414","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, M.L.","2014-11-19T00:00:00.000+0000",NA,"8607",NA,"Silva, J.M.; Ribas, O.S.",2014,8,21,"Brazil","Paraná","Piraquara","Mananciais da Serra, próximo à aldeia Araçaí., Floresta Ombrófila Mista.",-48.997778,-25.494167,"Árvore de 4m de altura; capítulos vinosos.","BRA:UEM:HUEM:0000032414",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"6",NA,"HUCP",NA,"23387","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, M",NA,NA,"8607",NA,"Silva, JM",2014,8,21,"Brazil","Paraná",NA,NA,0,0,NA,"23315",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"7",NA,"MBM","MBM","392184","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Brotto, ML","2014-09-09T00:00:00.000+0000",NA,"1789",NA,"Brotto, ML; Silva, JM; Mello, MCH",2014,8,28,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada",-48.70025,-24.853694,"Arbusto de 2,8m; capítulos brancos e estames roxos.; Floresta Ombrófila Densa Montana, vegetação secundária.","BRA:MBM:MBM:0000392184",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"8",NA,"UNIVILLE","JOI","16478","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Seubert, R.C.","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, R.C.",2014,10,8,"Brazil","Santa Catarina","Indaial","Faxinalç do Bepe - Parque Nacional da Serra do Itajaí.",NA,NA,"Herbário Dr. Roberto Miguel Klein - FURB - 46657; HABITAT: encosta; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","BRA:UNIVILLE:JOI:0000016478",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"9",NA,"Universidade Estadual de Londrina, UEL","FUEL","54113","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Seubert, RC","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W",2014,10,8,"Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe",-49.213611,-27.120556,"Arvoreta; Floresta Ombrófila Densa Montana; encosta","BRA:UEL:FUEL:0000054113",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"10",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31278","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Seubert, RC","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W",2014,10,8,"Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe",-49.213611,-27.120556,"Arvoreta; Floresta Ombrófila Densa Montana, encosta","BRA:JBB:HEPH:0000031278",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"11",NA,"Universidade Regional de Blumenau, FURB","FURB","46657","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Seubert, RC","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, R.C.",2014,10,8,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",-49.213611,-27.120556,"Projeto Restaurar","BRA:FURB:FURB:0000046657",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"12",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","59893","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Seubert, R.C.","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, R.C.",2014,10,8,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",-49.213611,-27.120556,"Arvoreta. Doação Herbário FURB 46657.","BRA:UFSC:FLOR:0000059893",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"13",NA,"UFRB","HURB","9757","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","R.C. Seubert","2014-10-08T00:00:00.000+0000",NA,"52",NA,"Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.",2014,10,8,"Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí;",-49.213611,-27.120556,"Hábito: arvoreta","BRA:UFRB:HURB:0000009757",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"14",NA,"Universidade Regional de Blumenau, FURB","FURB","42358","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A","2013-10-08T00:00:00.000+0000",NA,"419",NA,"Uhlmann, A.",2011,9,1,"Brazil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia.",-42.586944,-22.353611,NA,"BRA:FURB:FURB:0000042358",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"15",NA,"Universidade Regional de Blumenau, FURB","FURB","27890","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, AL de","2010-08-25T00:00:00.000+0000",NA,"4775",NA,"Verdi, M.",2010,7,6,"Brazil","Santa Catarina","Anitápolis","Rio da Prata.",-49.14,-27.81,"Florística IFFSC 251 (Arbórea)","BRA:FURB:FURB:0000027890",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"16",NA,"UFPR","UPCB","73945","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"10-039",NA,"Blum, C.T.",2010,8,15,"Brazil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca",-49.073611,-25.824167,"Árvore 15 m, botões branco-creme. UPCB-DNA N° 1257.","BRA:UFPR:UPCB:0000073945",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"17",NA,"Universidade Regional de Blumenau, FURB","FURB","30531","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A","2010-10-14T00:00:00.000+0000",NA,"4259",NA,"Korte, A.",2010,9,1,"Brazil","Santa Catarina","Doutor Pedrinho","Cerro Azul.",-49.590555,-26.640278,"Florística IFFSC 856 (Arbórea)","BRA:FURB:FURB:0000030531",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"18",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","65525","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A.L. de Gasper","2009-07-01T00:00:00.000+0000",NA,"2371",NA,"M. Verdi; R.P. Hasckel; G. Klemz",2009,6,17,"Brazil","Santa Catarina","Anitápolis","Rio do Meio",-49.1875,-27.940833,"Florística IFFSC 221 (Arbórea); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura 5m; Hábito: árvore.","BRA:UFJF:CESJ:0000065525",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"19",NA,"MBM","MBM","393338","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, AL","2009-06-17T00:00:00.000+0000",NA,"2371",NA,"Verdi, M; Hasckel, RP; Klemz, G",2009,6,14,"Brazil","Santa Catarina","Anitápolis","Rio do Meio",-49.1875,-27.940833,"Árvore, altura 5m.; Floresta Ombrófila Densa, Estádio Sucessional Avançado.","BRA:MBM:MBM:0000393338",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"20",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","55496","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, A.L. de","2009-07-01T00:00:00.000+0000",NA,"2371",NA,"Verdi, M.",2009,6,17,"Brazil","Santa Catarina","Anitápolis","Rio do Meio.",-49.1875,-27.940833,"hábito árvore, 5m","BRA:UFSC:FLOR:0000055496",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"21","2017-10-19T01:11:10.000+0000","JBRJ","RB","RB00877965","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A.L. Gasper",NA,NA,"2371",NA,"M. Verdi; R.P. Hasckel; G. Klemz",2009,6,17,"Brazil","Santa Catarina","Anitápolis",NA,-49.1875,-27.940833,"Árvore de altura de 5m.","urn:catalog:JBRJ:RB:877965",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"22",NA,"Universidade Estadual de Londrina, UEL","FUEL","52913","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, AL","2009-07-01T00:00:00.000+0000",NA,"2371",NA,"Verdi, M; Hasckel, RP; Klemz, G",2009,6,17,"Brazil","Santa Catarina","Anitápolis","Rio do Meio, Floristica IFFSC 221",-49.1875,-27.940833,"Árvore, altura 5m.; Floresta Ombrófila Densa, Estádio.: Avançado.","BRA:UEL:FUEL:0000052913",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"23",NA,"Universidade Estadual Paulista, UNESP","BOTU","25972","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Dreveck, S.","2009-07-02T00:00:00.000+0000",NA,"1011",NA,"Dreveck, S.",2009,7,2,"Brazil","Santa Catarina","Itaiópolis","Fazenda Battistela- Moema",-49.769722,-26.640833,"Florística, floresta ombrófila mista, botão branco","BRA:UNESPIBB:BOTU:0000025972",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"24",NA,"Universidade Regional de Blumenau, FURB","FURB","12986","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Dreveck, S","2009-07-02T00:00:00.000+0000",NA,"1011",NA,"Dreveck, S.",2009,7,2,"Brazil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema.",-49.769444,-26.640833,"Florística IFFSC 854(Arbórea)","BRA:FURB:FURB:0000012986",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","134585","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"1011",NA,"Dreveck, S; Carneiro, FE",2009,7,2,"Brazil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema., Entorno do fragmento, em estrada de Pinus. Floresta Ombrófila Mista.",-49.769444,-26.640833,"Florística IFFSC 854 (Arbórea), 4m. Flor: botão branco.","BRA:UFMG:BHCB:0000134585",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"26",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","0818","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Dreveck, S.","2009-07-02T00:00:00.000+0000",NA,"1011",NA,"Dreveck, S.",2009,7,2,"Brazil","Santa Catarina","Itaiópolis","Fazenda Batistela, Moema",0,0,"Florística IFFSC 854 &nf;; Arbóreo, com flor, botão branco; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, com flor, botão branco","BRA:UNICENTRO:HUCO:0000000818",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"27",NA,"Universidade Regional de Blumenau, FURB","FURB","19027","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A","2009-11-10T00:00:00.000+0000",NA,"910",NA,"Korte, A.",2009,11,10,"Brazil","Santa Catarina","Presidente Nereu","Rio Novo.",-49.230556,-27.180278,"Fito IFFSC 518 /N/18","BRA:FURB:FURB:0000019027",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"28",NA,"Universidade Regional de Blumenau, FURB","FURB","19080","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A","2009-11-05T00:00:00.000+0000",NA,"791",NA,"Korte, A.",2009,11,5,"Brazil","Santa Catarina","Leoberto Leal","Rio Feijão.",-49.230556,-27.450278,"Florística IFFSC 384 (Arbórea)","BRA:FURB:FURB:0000019080",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"29","2017-10-14T05:54:10.000+0000","JBRJ","RB","RB00869694","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A.C. Fernandes et E.K.O. Hattori",NA,NA,"1109",NA,"A. Korte; A. Kniess",2009,11,28,"Brazil","Santa Catarina","Alfredo Wagner","Soldadinho.",-49.410833,-27.629167,"Arbórea; interior do fragmento; flor branca","urn:catalog:JBRJ:RB:869694",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"30",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","124965","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"306",NA,"Polisel, RT; Ivanauskas, NM; Assis, MC; Santos, RPL",2007,8,23,"Brazil","São Paulo","Campos do Jordão","Região do Cedro vermelho.",0,0,"Subosque de um reflorestamento antigo de araucária, incendiado há 30 anos. Arbóreo, 7m. Flores brancas. Coordenadas: SAD69, Zona 23K, 7493620S, 453776W.","BRA:UFMG:BHCB:0000124965",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"31",NA,"Universidade Regional de Blumenau, FURB","FURB","10630","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, AL de","2009-01-01T00:00:00.000+0000",NA,"627",NA,"Grippa, C.R.",2007,10,12,"Brazil","Santa Catarina","Apiúna","Jundiá.",-49.254722,-27.120278,"Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII.","BRA:FURB:FURB:0000010630",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"32",NA,"Universidade Estadual de Londrina, UEL","FUEL","45846","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Sobral, M","2008-04-01T00:00:00.000+0000",NA,"999",NA,"Gasper, AL; Brogni, E; Santos, EM",2007,11,20,"Brazil","Santa Catarina","Major Vieira","Toldo de Cima, Floresta Ombrófila Mista",0,0,"IFFSC 894/L/17. Classe da floresta: variável. Latirude: 559789 S Longitude: 7063513 W","BRA:UEL:FUEL:0000045846",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"33",NA,"Universidade Regional de Blumenau, FURB","FURB","7073","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A","2007-12-06T00:00:00.000+0000",NA,"941",NA,"Gasper, A.L. de",2007,11,12,"Brazil","Santa Catarina","Irineópolis","Comunidade Rio Vermelho.",-50.765833,-26.373056,"Fito IFFSC 976/N/18","BRA:FURB:FURB:0000007073",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
