"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UCS","HUCS","04190","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","Robinson, H.","1988-01-01T00:00:00.000+0000",NA,"51464",NA,"Hatschbach, G.; Cervi, A. .C.",1987,9,29,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia subida para o planalto",0,0,NA,"BRA:UCS:HUCS:0000004190","Senecio glaziovii Baker",NA,NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","152672","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","Robinson, H.E.","1988-01-01T00:00:00.000+0000",NA,"51464",NA,NA,1987,9,26,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itaituba, subida para o planalto. Mata.",NA,NA,NA,"urn:catalog:inpa:herbarium:68032","Senecio glaziovii Baker",NA,NA,NA,NA
"3",NA,"UFPR","UPCB","19412","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","Robinson, H.","1988-01-01T00:00:00.000+0000",NA,"51464",NA,"Hatschbach, G.",1987,9,26,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia",NA,NA,"Árvore, 6m, flor amarela, muito odorífera. Mata..","BRA:UFPR:UPCB:0000019412","Senecio glaziovii Baker",NA,NA,NA,NA
"4",NA,"NY","NY","798405","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","H. E. Robinson","1988-01-01T00:00:00.000+0000",NA,"51464",NA,"G. G. Hatschbach",1987,9,26,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia, subida para o planalto",-44.61526,-22.368371,NA,"00d5763f-6f0a-4a7d-8e9b-867b89d9c463","Senecio glaziovii Baker",NA,NA,NA,NA
"5",NA,"IAC","IAC","53796","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","G. Piassa","2017-08-15T00:00:00.000+0000",NA,"413",NA,"M.J. Robim",1986,9,9,"Brazil","São Paulo","Campos do Jordão","Parque Estadual, região de São José dos Alpes",-45.5914,-22.7394,NA,"BRA:IAC:IAC:0000053796","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"6",NA,"UNICAMP","UEC","20343","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles, A.M.","2005-03-15T00:00:00.000+0000",NA,"86",NA,"Leitão Filho, H.F.; et al.",1980,10,1,"Brazil","Minas Gerais","Poços de Caldas",NA,0,0,"Árvore até 18 metros; capítulos amarelos.; Nativo no interior de mata de encosta.","BRA:UNICAMP:UEC:0000020343","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"7","2015-09-04T07:22:00.000+0000","MNHN","P","P03749251","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles",NA,NA,NA,"11105","Glaziou, A.",1879,9,8,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749251","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"8","2015-09-04T07:22:00.000+0000","MNHN","P","P03749249","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles",NA,NA,NA,"7707","Glaziou, A.",1874,1,1,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749249","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"9","2015-10-27T09:42:48.000+0000","MNHN","P","P03749248","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles",NA,NA,NA,"7707","Glaziou, A.",1874,1,1,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749248","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"10","2015-04-11T13:09:25.000+0000","S","VascularPlants","S10-34347","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey",NA,NA,NA,"III 798","III 798","A. F. Regnell",1874,8,13,"Brazil","Minas Gerais",NA,"Ex herb. Brasil. Regnellian. Prov. Minas Geraes. Caldas.",NA,NA,"Ex herb. Brasil. Regnellian. Musei bot. Stockholm","S:VascularPlants:S10-34347","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
