"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2014-07-07T18:21:51.000+0000","JBRJ","RB","RB00541096","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish","M. L. Fonseca",NA,NA,"5571",NA,"M. L. Fonseca; F. C. A. Oliveira & E. Cardoso",2004,7,28,"Brazil","Bahia","Correntina","Fazenda Jatobá - Reserva Biológica Fazenda Jatobá.",-45.992222,-13.981667,"Arbusto ca. 2,5 m de altura; folhas cartáceas; cálice avermelhado; capítulos lilases. Comum.","urn:catalog:JBRJ:RB:541096",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"2",NA,"UFG","UFG","27647","Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.","Asteraceae","Eremanthus","brasiliensis","(Gardn.) Sch.Bip.","Ferreira, H.D.","2004-12-23T00:00:00.000+0000",NA,"12442",NA,"J.A. Rizzo; et al.",2004,11,19,"Brazil","Goiás","Catalão",NA,-53.864167,-18.163333,NA,"BRA:UFG:UFG:0000027647",NA,"Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.",NA,NA,NA
"3",NA,"FZB-BH","BHZB","4043","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish",NA,NA,NA,"9",NA,"Faria, F.",2002,5,15,"Brazil","Mg","Belo Horizonte","FZBBH/",NA,NA,"; Habitat: Cerrado; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000004043",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"4",NA,"FZB-BH","BHZB","4096","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish",NA,NA,NA,"65",NA,"Faria, F.",2002,11,12,"Brazil","Mg","Belo Horizonte","FZBBH/",NA,NA,"; Habitat: Cerrado; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000004096",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"5",NA,"US","Botany","3411848","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish",NA,NA,NA,"s.n.",NA,"S. Velten & C. Fonseca",2001,5,15,"Brazil",NA,NA,"MG, Santana do Riacho, Serra do Cipo, proximo ao Chapeu de Sol",NA,NA,NA,"http://n2t.net/ark:/65665/38979cbdb-6cc0-41cb-b185-2fc12f202aaa",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"6",NA,"US","Botany","3429084","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish",NA,NA,NA,"2870",NA,"M. Fonseca, F. R. Mendonca, D. Alvarenga & E. Cardoso",2001,7,6,"Brazil","Bahia",NA,"Municipio de Cocos, Fazenda Trijuncao, area da Sede Santa Luzia",-45.8667,-14.8906,NA,"http://n2t.net/ark:/65665/3bf76d177-1252-4559-9037-3247f231c2b3",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"7",NA,"SANT","SANT","41044","Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.","Asteraceae","Eremanthus","brasiliensis","(Gardn.) Sch.Bip.",NA,NA,NA,NA,NA,"H.P.Bautista, J.Oubiña",1997,8,29,"Brazil","Ba",NA,"Bahia; Mun.de Mucugé, na rodovia que liga Mucugé a Barra da Estiva  a 20 Km de Mucugé",NA,NA,NA,"SANT:SANT:41044-A",NA,"Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.",NA,NA,NA
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","5661","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish","T.S. dos Santos","1994-01-01T00:00:00.000+0000",NA,"330",NA,"J.G. Jardim; A.M. de Carvalho; S.C.Sant'Ana; A.J.Argôlo; j. Dela",1993,10,8,"Brazil","Sergipe","Estância","entrada no km 10 à direita, ca. 18km da BR 101 para a Praia do Abais",-37.438056,-11.268611,"arbusto. 4. m. folhas discolores com face superior verde brilhante e face inferior alvacenta, inflorescência com flores róseas.; arbusto. 4. m. folhas discolores com face superior verde brilhante e face inferior alvacenta, inflorescên","BRA:UFS:ASE:0000005661",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
"9",NA,"MBM","MBM","126471","Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.","Asteraceae","Eremanthus","brasiliensis","(Gardn.) Sch.Bip.",NA,NA,NA,"2432",NA,"Silva, LAM; et al.",1988,6,15,"Brazil","Bahia","Canavieiras","Rodovia Canavieiras - Santa Luzia",0,0,NA,"BRA:MBM:MBM:0000126471",NA,"Vanillosmopsis brasiliensis (Gardn.) Sch.Bip.",NA,NA,NA
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","33940","Eremanthus brasiliensis (Gardner) MacLeish","Asteraceae","Eremanthus","brasiliensis","(Gardner) MacLeish","D. J. N. Hind",NA,NA,"80",NA,"F. S. Santos",1984,1,10,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Ca. 16Km ao W Porto Seguro. Area Estação Ecologica do Pau-brasil. CEPLAC.",NA,NA,"Ambiente: Mata higrofila. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000033940",NA,"Eremanthus brasiliensis (Gardner) MacLeish",NA,NA,NA
