"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"BHCB","189987","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2018-01-17",NA,"687",NA,"Quaresma, AS",2018,1,7,"brazil","Minas Gerais","Itabirito","BR 040, Às margens da rodovia BR 040, sentido Belo Horizonte #?# Congonhas, próximo ao km 580, ao lado direito da rodovia. Coordenadas aproximadas",-43.965278,-20.2475,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HEPH","33942","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Rosa, PO","2018-06-01",NA,"2236",NA,"Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS",2018,5,11,"brazil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji",-48.931944,-15.721667,"Árvore, ca. de 4,0m. Inflorescência jovem creme-esverdeada; Cerrado s.s.","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"HUSC","11562","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","B. Loeuille","2017-02-01",NA,"1651",NA,"P.S.P. Sampaio",2017,1,18,"brazil","Minas Gerais","São Thomé das Letras","APA São Thomé, bairro Canta Galo, sítio das Panelas.",-44.987133,-21.728389,"Árvores com 5m de altura, capítulos passados marrons.; Cerrado.","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"HEPH","33007","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Rosa, PO","2017-05-01",NA,"1937",NA,"Rosa, PO; Soares, ACA",2017,5,15,"brazil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estrada indo para o cerradão",-47.797394,-15.780212,"Semente Index Seminum no 57; Arvoreta ca. 2m. Frutos bege; Cerrado s.s.","Eremanthus glomerulatus Less.",NA,"centroide mpo (0) OK","GBIF"
"5",NA,NA,"HURB","21083","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","A.M.Teles","2017-08-16",NA,"112",NA,"Duarte, E.F.; Loures, S.O.; Silva, M.M.A.C.",2017,8,12,"brazil","Goiás","Mossâmedes","Serra Dourada; Fazenda Retiro, Proprietário Sr. Juarez",-50.158178,-16.162567,"UFG 61033Hábito: arbustivo","Eremanthus glomerulatus Less.",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"HEPH","32957","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Rosa, PO","2018-08-01",NA,"1885",NA,"Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D",2017,8,14,"brazil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão",-48.931389,-15.717222,"Árvore ca. de 5m. Frutos secos bege; Campo rupestre","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"HDJF","3552","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2017-06-01",NA,"5601",NA,"Faria, JEQ",2016,4,6,"brazil","Minas Gerais","Gouveia","Sítio Capão do Mulato, entrando na estrada paralela aos moinhos de vento, área da mineradora Aliance",-43.895833,-18.530556,"Arvoreta ca. 3 m de altura, inflorescências cremes; Cerrado Rupestre","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"BHCB","181846","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","",NA,"s.n.",NA,"Giorni, VT",2015,1,28,"brazil","Minas Gerais","Itabirito","",-43.91775,-20.40925,"","Eremanthus glomerulatus Less.",NA,"original coordinates outside municipality original in itabirito falls in ouro preto","GBIF"
"9",NA,NA,"SPF","219980","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2015-03-01",NA,"780",NA,"Antar, GM",2015,2,1,"brazil","Tocantins","Mateiros","Estação Ecológica Serra Geral do Tocantins, Estrada alternativa Mateiros-Dianópoli, por dentro da estação ecológica.",-46.19725,-10.737,"Arvoreta ca. 2 m alt. Flores velhas castanhas.; Cerrado sensu stricto. Solo arenoso seco.","Eremanthus glomerulatus Less.",NA,"original coordinates outside municipality original in mateiros falls in formosa do rio preto","GBIF"
"10",NA,NA,"CEN","92828","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","B. Loeuille","",NA,"780",NA,"Guilherme de M. Antar",2015,2,1,"brazil","Tocantins","MATEIROS","Estação Ecológica Serra Geral do Tocantins. Estrada alternativa Mateiros-Dianópoli, por dentro da estação ecológica.",-46.197222,-10.736944,"Flores velhas castanhas. Doação do Herbário SPF","Eremanthus glomerulatus Less.",NA,"original coordinates outside municipality original in mateiros falls in formosa do rio preto","GBIF"
"11",NA,NA,"BHCB","177193","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2015-05-01",NA,"2021",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L",2015,4,14,"brazil","Minas Gerais","Nova Lima","RPPN Capitão do Mato",-43.924722,-20.147222,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"BHCB","177239","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2015-05-01",NA,"2077",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L",2015,4,16,"brazil","Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica",-43.905833,-20.445833,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"13",NA,NA,"BHCB","184883","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","",NA,"5543",NA,"Rezende, SG; Justo, AG",2015,4,17,"brazil","Minas Gerais","Nova Lima","Região do Condomínio Vale do Sol, Próximo a estação Ecológica de Fechos",-43.958056,-20.076944,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"14",NA,NA,"MBM","409252","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Cordeiro, J","2015-01-01",NA,"6222",NA,"Caxambu, MG",2015,4,24,"brazil","Minas Gerais","Delfinópolis","Estância Jo, Próximo à Serra da Canastra",-46.905083,-20.291778,"Erva ca. 2 m, heliófita. Botões florais alvo-esverdeados.; Relevo: ondulado. Vegetação: Savana (cerrado sensu strictu).","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"15",NA,NA,"HCF","16850","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","J. Cordeiro","2015-01-01",NA,"6222",NA,"M.G. Caxambu",2015,4,24,"brazil","Minas Gerais","Delfinópolis","Estância Jo, próxima à Serra da Canastra",-46.905083,-20.291778,"arbusto ca. 2 m, heliófito. Botões florais alvo-esverdeados.","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"16",NA,NA,"BHCB","183600","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","",NA,"5397",NA,"Rezende, SG; Justo, AG",2015,4,14,"brazil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato",-43.925,-20.140556,"","Eremanthus glomerulatus Less.",NA,"original coordinates outside municipality original in rio acima falls in nova lima","GBIF"
"17",NA,NA,"BHCB","176789","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2015-05-01",NA,"66",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,4,9,"brazil","Minas Gerais","Rio Acima","RPPN Andaime",-43.824167,-20.175,"Prensado no álcool","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"18",NA,NA,"BHCB","177039","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2015-06-01",NA,"344",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,5,12,"brazil","Minas Gerais","Mariana","RPPN Horto Alegria",-43.436667,-20.153611,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"19",NA,NA,"BHCB","177641","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","2015-11-01",NA,"503",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L",2015,6,22,"brazil","Minas Gerais","Rio Acima","RPPN Andaime",-43.824167,-20.175,"","Eremanthus glomerulatus Less.",NA,"original coordinates OK","GBIF"
"20",NA,NA,"HUEFS","231625","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","","",NA,"61",NA,"Staudt, M.G.",2015,6,18,"brazil","Bahia","Morro do Chapéu","Trilha do Tabuleiro do Tigre.",-41.151587,-11.472221,"","Eremanthus glomerulatus Less.",NA,"centroide mpo OK","GBIF"
"21",NA,NA,"SPF","221420","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2015-01-01",NA,"917",NA,"Loeuille, B",2015,7,20,"brazil","Minas Gerais","Chapada Gaúcha","Parque Nacional Grande Sertão Veredas, Caminho para a torre de observação.",-45.878194,-15.240444,"Arvoreta até 1;8 m. Capítulos com flores alvas.; Cerradão.","Eremanthus glomerulatus Less.",NA,"original coordinates outside municipality original in chapada gaucha falls in formoso","GBIF"
