"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128061","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Cordeiro, J","2015-01-01T00:00:00.000+0000",NA,"6222",NA,"Caxambu, MG; et al.",2015,4,24,"Brazil","Minas Gerais","Delfinópolis","Estância Jo, próxima à Serra da Canastra.",-46.905,-20.241667,"ca. 2 m, heliófito. Botões florais alvo-esverdeados.; Relevo: ondulado. Vegetação: Savana (Cerrado sensu strictu).","BRA:UFBA:ALCB:0000128061",NA,"Eremanthus glomerulatus Less."
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127677","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Staudt, MG","2015-06-01T00:00:00.000+0000",NA,"61",NA,"Staudt, MG; Amorim, VO; Gandara, A",2015,6,18,"Brazil","Bahia","Morro do Chapéu","Trilha do Tabuleiro do Tigre.",-41.165833,-11.600556,"ca. 2 m alt. Folhas discolores. Capítulos em botões.; Solo arenoso.","BRA:UFBA:ALCB:0000127677",NA,"Eremanthus glomerulatus Less."
"3",NA,"UEFS","HUEFS","231636","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.",NA,NA,NA,"79",NA,"Staudt, M.G.",2015,9,15,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras. Próximo ao lajedo com pinturas rupestres.",NA,NA,NA,"BRA:UEFS:HUEFS:0000231636",NA,"Eremanthus glomerulatus Less."
"4","2017-10-15T14:18:33.000+0000","JBRJ","RB","RB01349943","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","M.G. Staudt",NA,NA,"79",NA,"M.G. Staudt; L. Barres",2015,9,15,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras. Próximo ao lajedo com pinturas rupestres",-41.3325,-11.493889,NA,"urn:catalog:JBRJ:RB:1349943",NA,"Eremanthus glomerulatus Less."
"5",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5709","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Nakajima, JN; Bringel, JBA","2015-08-01T00:00:00.000+0000",NA,"275",NA,"Chaves, DA; Silva, JFG; Gonçalves, MF",2014,3,18,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço: Módulo RAPELD Sempre Vivas I e entorno",-43.78485,-17.926967,"Complexo Rupestre","BRA:UFVJM:HDJF:0000005709",NA,"Eremanthus glomerulatus Less."
"6",NA,"UnB","UB","207171","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"225",NA,"Chaves, DA",2014,3,6,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno",-43.337633,-18.968,"Cerrado Típico/Complexo Rupestre","BRA:UnB:UB:0000207171",NA,"Eremanthus glomerulatus Less."
"7",NA,"UnB","UB","201057","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Lima, AS","2013-12-10T00:00:00.000+0000",NA,"122",NA,"Lima, AS; Nogueira, ACR",2013,5,24,"Brazil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia",-47.922308,-15.791612,"Com fruto e semente (carpoteca)&nf;; Cerrado sentido restrito","BRA:UnB:UB:0000201057",NA,"Eremanthus glomerulatus Less."
"8","2015-03-27T11:29:12.000+0000","JBRJ","RB","RB00939689","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","R.A. Pacheco",NA,NA,"611",NA,"A.F.A. Versiane; R.A. Pacheco",2013,5,22,"Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Estrada para Faz. Mª dos Anjos, ca. 13km de Cocalzinho de Goiás.",-48.918889,-15.760556,"Arvoreta, ca. 2,5m alt. Brácteas involucrais castanhas, papus creme.","urn:catalog:JBRJ:RB:939689",NA,"Eremanthus glomerulatus Less."
"9",NA,"USP","SPF","215997","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Loeuille, B","2013-01-01T00:00:00.000+0000",NA,"831",NA,"Loeuille, B",2013,7,18,"Brazil","Goiás","Campo Alegre de Goiás","Estrada BR-050 para Cristalina.",0,0,"Arvoreta até 3,5 m. Flores passadas.; Cerrado.","BRA:USP:SPF:0000215997",NA,"Eremanthus glomerulatus Less."
"10",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5655","Eremanthus glomerulatus Less.",NA,"Asteraceae","Eremanthus","glomerulatus",NA,"Less.","Chaves, DA","2014-07-29T00:00:00.000+0000",NA,"177",NA,"Chaves, DA",2013,9,17,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada",-43.344567,-18.072833,"Complexo Rupestre","BRA:UFVJM:HDJF:0000005655",NA,"Eremanthus glomerulatus Less."
