"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UNICAMP","UEC","196388","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Souza, V.C.","2016-03-24T00:00:00.000+0000",NA,"40219",NA,"Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, MASSC",2016,3,24,"Brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE.",0,0,"Arvoreta, ca. 2m alt.; flores róseas.; Cerrado","BRA:UNICAMP:UEC:0000196388","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"2","2017-10-19T04:41:49.000+0000","JBRJ","RB","RB00877906","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","B. Loeuille",NA,NA,"595",NA,"L.M. Borges; P.C. Baleeiro; M.T.C. Wantanabe",2012,3,23,"Brazil","Goiás","Cavalcante","Chapada dos Veadeiros. Rodovia BR 010, Teresina de Goiás-Alto Paraíso de Goiás, ca. de 24 km de Teresina; margem esquerda da estrada.",-47.348333,-13.884444,"Arvoreta ca. 1,5 m alt. Ramos albo- amarelados. Folhas verdes, discolores, face abaxial albo-esverdeada, levemente brilhante. Brácteas involucrais verde- claras. Papus creme. Amostra em sílica.","urn:catalog:JBRJ:RB:877906","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"3",NA,"US","Botany","3647995","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.",NA,NA,NA,"595",NA,"L. M. Borges, P. Baleerio & M. Watanabe",2012,3,23,"Brazil","Goiás",NA,"Cavalcante: Chapada dos Veadeiros. Rodovia BR 010, Teresina de Goiás-Alto Paraíso de Goiás, ca. de 24 km de Teresina; margem esquerda da estrada",-47.3484,-13.8846,NA,"http://n2t.net/ark:/65665/3ec196a6b-506a-403d-af92-0e0d0da714df","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"4",NA,"Jardim Botânico de Brasília (JBB)","HEPH","28629","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Alkimim, W",NA,NA,"34",NA,"Alkimim, W; Zanatta, MRV",2009,6,30,"Brazil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha Ecológica",-47.835,-15.874167,"Árvore; 1,70m.; Cerrado sensu stricto","BRA:JBB:HEPH:0000028629","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"5",NA,"USP","SPF","223413","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Carvalho, PS","2008-01-01T00:00:00.000+0000",NA,"150",NA,"Carvalho, PS",2007,3,23,"Brazil","Distrito Federal","Brasília","Fazenda Sucupira.",-48.001389,-16.503889,NA,"BRA:USP:SPF:0000223413","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"6",NA,"UnB","UB","107870","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Carvalho, PS","2007-01-01T00:00:00.000+0000",NA,"180",NA,"Carvalho, PS",2007,4,5,"Brazil","Distrito Federal","Brasília","Fazenda Sucupira",-48.001389,-16.503889,"Arbusto 1,90 m. Flor creme; cerrado rupestre. Solo: afloramento rochoso.","BRA:UnB:UB:0000107870","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"7",NA,"UnB","UB","198014","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Vale, GD","2006-09-01T00:00:00.000+0000",NA,"78",NA,"Vale, GD; Fontes, CG; Moreira, GA",2006,9,18,"Brazil","Distrito Federal","Brasília","Fazenda Sucupira - Beira da estrada, na entrada da fazenda(mais ou menos 1 km do término do asfalto). Terreno levemente acidentado ao lado da encosta",-48.008056,-15.897222,"Remanescentes de flores e frutos; Árvore cerca de 2 m de altura; Campo sujo. Levemente acidentado. Latossolo vermelho amarelo","BRA:UnB:UB:0000198014","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"8",NA,"UNITINS","HUTO","5812","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Loeville, B.","2011-01-01T00:00:00.000+0000",NA,"5207",NA,"Walter, B.M.T.",2004,6,10,"Brazil","Distrito Federal","Brasília",". QI 28 - Lago Sul. Áreas savanicas e campestres abaixo da mato do Parque das Copaíbas, descendo a direção do Lago Paranoá. Relevo acidentado, encosta de morro. Latossolo vermelho-amarelo, solo raso com muito cascalho aflorando.",-47.816667,-15.816667,"Arbusto com 40 cm de altura. Restos estramíneos.; Cerrado stricto sensu com manchas de campo sujo","BRA:UNITINS:HUTO:0000005812","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"9",NA,"UnB","UB","35450","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Loeuille, B","2007-07-01T00:00:00.000+0000",NA,"167",NA,"Bringel, JBA",2004,6,13,"Brazil","Goiás","Cristalina","Serra dos Topázios, do outro lado do riacho",-47.693611,-16.726944,"Arbusto 1,8m; Campo sujo. Latossolo. Relevo levemente inclinado","BRA:UnB:UB:0000035450","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
"10",NA,"UFU","HUFU","64830","Eremanthus goyazensis Sch.Bip.","Asteraceae","Eremanthus","goyazensis","Sch.Bip.","Bringel, J.B.","2007-05-01T00:00:00.000+0000",NA,"167",NA,"Bringel, J.B.A.; Rodrigues, A.S.; Suganuma, E. & Pastore, J.F.B.",2004,6,13,"Brazil","Goiás","Cristalina","Serra dos Topázios, outro lado do riacho (lado oposto a estrada)",-47.693611,-16.726944,"Arbusto ca. 1,8 m alt. Casca grossa, cerdas do papus ferrugínea. Ocasional no local.; Campo sujo, relevo levemente inclinado, latossolo.","BRA:UFU:HUFU:0000064830","Eremanthus goyazensis Sch.Bip.",NA,NA,NA,NA
