"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UNESC","CRI","11613","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"1174",NA,"Schwirkowski, P.",2015,8,15,"Brazil","Santa Catarina","São Bento do Sul","Minas de caulim. Minas de caulim.",-49.216667,-26.292778,"Em interior de mata,área sombreada","BRA:UNESC:CRI:0000011613",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"2","2018-04-27T15:41:37.000+0000","JBRJ","RB","RB01385896","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"1174",NA,"Schwirkowski, P.",2015,8,15,"Brazil","Santa Catarina","São Bento do Sul","Minas de caulim. Minas de caulim.",-49.216667,-26.292778,"Em interior de mata,área sombreada","urn:catalog:JBRJ:RB:1385896",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"3",NA,"Universidade Federal do Paraná, UFPR","EFC","14364","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Völtz, R.R.","2015-09-02T00:00:00.000+0000",NA,"623",NA,"Völtz, R.R.; Santos, G.H.; Esteban, F.",2015,8,2,"Brazil","Paraná","Tijucas do Sul","Serra do Araçatuba, trilha para o morro Araçatuba",-49.0157,-25.896,"Arvoreta 4m alt.; capítulos alvos; vegetação secundária em estágio inicial (tapera) __COMMOM_NAME__: Cambarazinho","BRA:UFPR:EFC:0000014364",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"4",NA,"MBM","MBM","410342","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Seubert, RC","2014-03-28T00:00:00.000+0000",NA,"89",NA,"Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W",2014,3,28,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe; Parque Nacional da Serra do Itajaí",-49.209167,-27.115556,"Arbustiva; Floresta Ombrófila Densa Montana; encosta","BRA:MBM:MBM:0000410342",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"5",NA,"USP","SPF","214783","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Loeuille, B","2011-09-02T00:00:00.000+0000",NA,"558",NA,"Loeuille, B",2011,9,10,"Brazil","São Paulo","São Paulo","Marsilac.",-46.739889,-23.924528,NA,"BRA:USP:SPF:0000214783",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"6",NA,"USP","SPF","214779","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Loeuille, B","2011-09-02T00:00:00.000+0000",NA,"561",NA,"Loeuille, B",2011,9,10,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.732528,-23.986778,NA,"BRA:USP:SPF:0000214779",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"7","2014-07-07T21:56:03.000+0000","JBRJ","RB","RB00662988","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","R. Borges",NA,NA,"1757",NA,"A. Lobão; G.C. Lopes Paes",2011,10,29,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Parte alta. Estrada para o Pico das Agulhas Negras.",NA,NA,"Árvore, ca. 8m alt., folhas levemente ásperas, inflorescência com brácteas involucrais marrons, papus branco.","urn:catalog:JBRJ:RB:662988",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"8","2018-09-12T16:37:39.000+0000","JBRJ","RB","RB01397776","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","A.L. Gasper","2010-09-30T00:00:00.000+0000",NA,"3972",NA,"A.Korte; A.Kniess",2010,2,22,"Brazil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste)",-50.220278,-26.91,NA,"urn:catalog:JBRJ:RB:1397776",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"9",NA,"Universidade Regional de Blumenau, FURB","FURB","26530","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.",NA,NA,NA,"3669",NA,"Korte, A.",2010,6,8,"Brazil","Santa Catarina","Santa Terezinha","Imbuial.",-49.950556,-26.640278,"Florística IFFSC 852 (Arbusto)","BRA:FURB:FURB:0000026530",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
"10",NA,"Universidade Estadual de Londrina, UEL","FUEL","49141","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Gasper, AL","2010-06-29T00:00:00.000+0000",NA,"2275",NA,"Dreveck, S",2010,6,16,"Brazil","Santa Catarina","Rio dos Cedros","Alto Rio dos Cedros, Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista. Interior da Mata. Estádio Suces: Médio de regeneração",0,0,"Florística IFFSC 906 (Arbórea); 7m altura, flor branca. 26°33'S 49°19'12""W.","BRA:UEL:FUEL:0000049141",NA,"Critoniopsis quinqueflora (Less.) H.Rob.",NA,NA
