"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","59964","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Funez, L.A.","2018-04-23T00:00:00.000+0000",NA,"7721",NA,"Funez, L.A.",2018,4,23,"Brazil","Santa Catarina","Rio dos Cedros","Vale dos Ventos.",-49.305556,-26.591667,"Flores brancas","BRA:FURB:FURB:0000059964",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"2",NA,"Universidade Regional de Blumenau, FURB","FURB","54046","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"6317",NA,"Funez, L.A.",2017,5,15,"Brazil","Santa Catarina","Blumenau","Morro do Cachorro.",-49.037778,-26.776667,"Flores brancas","BRA:FURB:FURB:0000054046",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","54301","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"621",NA,"Kassner-Filho, A.",2017,6,22,"Brazil","Santa Catarina","Joinville",NA,-49.14,-26.28,"flor branca","BRA:FURB:FURB:0000054301",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"4",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","24809","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","A.A. de Oliveira","2017-08-31T00:00:00.000+0000",NA,"621",NA,"A. Kassner-Filho",2017,6,22,"Brazil","Sc","Joinville",NA,-49.14,-26.28,"Erva apoiante de flor branca. Borda do fragmento. (IFFSC 1025)","BRA:UTFPR:HCF:0000024809",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"5",NA,"Universidade Regional de Blumenau, FURB","FURB","54424","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.","2017-07-27T00:00:00.000+0000",NA,"698",NA,"Kassner-Filho, A.",2017,7,27,"Brazil","Santa Catarina","Rio dos Cedros",NA,-49.32,-26.55,NA,"BRA:FURB:FURB:0000054424",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"6",NA,"Universidade Regional de Blumenau, FURB","FURB","54923","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.","2017-09-07T00:00:00.000+0000",NA,"988",NA,"Kassner-Filho, A.",2017,9,7,"Brazil","Santa Catarina","Angelina",NA,-49.05,-27.450556,NA,"BRA:FURB:FURB:0000054923",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"7",NA,"Cenargen","CEN","99604","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","G. M. Antar",NA,NA,"1114",NA,"Guilherme de M. Antar",2016,7,12,"Brazil","Sp","EMBU-GUACU","Estrada viscinal da estrada de Santa Rita, km 60.",-46.858055,-23.945555,"Mata Atlântica. Em estágio médio de recuperação. Folhas discolores com a face abaxial mais clara. Filárias. Pappus e estilete alvos. Doação Universidade de São Pauo - Herbário SPF.","BRA:Cenargen:CEN:0000099604",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"8","2017-10-15T13:27:06.000+0000","JBRJ","RB","RB01347089","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","G.M. Antar",NA,NA,"1114",NA,"G.M. Antar; V.B. Caetano",2016,7,12,"Brazil","São Paulo","Embu-Guaçu","Estrada vicinal da estrada de Santa Rita, km 60",-46.858056,-23.945555,NA,"urn:catalog:JBRJ:RB:1347089",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"9",NA,"Universidade Regional de Blumenau, FURB","FURB","51889","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.","Schwirkowski, p.","2016-07-24T00:00:00.000+0000",NA,"1783",NA,"Schwirkowski, P.",2016,7,24,"Brazil","Santa Catarina","Massaranduba","Morro do Boa Vista.",-49.055278,-26.517222,"Heliófita, Artbusto 1,5 m alt. flores brancas","BRA:FURB:FURB:0000051889",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","51408","Critoniopsis quinqueflora (Less.) H.Rob.",NA,"Asteraceae","Critoniopsis","quinqueflora","(Less.) H.Rob.",NA,NA,NA,"93",NA,"Maçaneiro, J.P.",2016,8,15,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe. Vegetação em estágio inicial de regeneração.",-49.196944,-27.115556,NA,"BRA:FURB:FURB:0000051408",NA,"Critoniopsis quinqueflora (Less.) H.Rob."
