"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","BHCB","189987","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","","2018-01-17","","687","","Quaresma, AS","2018","1","7","brazil","Minas Gerais","Itabirito","BR 040, Às margens da rodovia BR 040, sentido Belo Horizonte #?# Congonhas, próximo ao km 580, ao lado direito da rodovia. Coordenadas aproximadas","-43.965278","-20.2475","","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"2","","","HEPH","33942","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","Rosa, PO","2018-06-01","","2236","","Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS","2018","5","11","brazil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.931944","-15.721667","Árvore, ca. de 4,0m. Inflorescência jovem creme-esverdeada; Cerrado s.s.","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"3","","","HUSC","11562","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","B. Loeuille","2017-02-01","","1651","","P.S.P. Sampaio","2017","1","18","brazil","Minas Gerais","São Thomé das Letras","APA São Thomé, bairro Canta Galo, sítio das Panelas.","-44.987133","-21.728389","Árvores com 5m de altura, capítulos passados marrons.; Cerrado.","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"4","","","HEPH","33007","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","Rosa, PO","2017-05-01","","1937","","Rosa, PO; Soares, ACA","2017","5","15","brazil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estrada indo para o cerradão","-47.797394","-15.780212","Semente Index Seminum no 57; Arvoreta ca. 2m. Frutos bege; Cerrado s.s.","Eremanthus glomerulatus Less.","","centroide mpo (0)","GBIF"
"5","","","HURB","21083","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","A.M.Teles","2017-08-16","","112","","Duarte, E.F.; Loures, S.O.; Silva, M.M.A.C.","2017","8","12","brazil","Goiás","Mossâmedes","Serra Dourada; Fazenda Retiro, Proprietário Sr. Juarez","-50.158178","-16.162567","UFG 61033Hábito: arbustivo","Eremanthus glomerulatus Less.","","centroide mpo","GBIF"
"6","","","HEPH","32957","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","Rosa, PO","2018-08-01","","1885","","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D","2017","8","14","brazil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão","-48.931389","-15.717222","Árvore ca. de 5m. Frutos secos bege; Campo rupestre","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"7","","","HDJF","3552","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","Chaves, DA","2017-06-01","","5601","","Faria, JEQ","2016","4","6","brazil","Minas Gerais","Gouveia","Sítio Capão do Mulato, entrando na estrada paralela aos moinhos de vento, área da mineradora Aliance","-43.895833","-18.530556","Arvoreta ca. 3 m de altura, inflorescências cremes; Cerrado Rupestre","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"8","","","BHCB","181846","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","","","","s.n.","","Giorni, VT","2015","1","28","brazil","Minas Gerais","Itabirito","","-43.91775","-20.40925","","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"9","","","SPF","219980","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","Loeuille, B","2015-03-01","","780","","Antar, GM","2015","2","1","brazil","Tocantins","Mateiros","Estação Ecológica Serra Geral do Tocantins, Estrada alternativa Mateiros-Dianópoli, por dentro da estação ecológica.","-46.19725","-10.737","Arvoreta ca. 2 m alt. Flores velhas castanhas.; Cerrado sensu stricto. Solo arenoso seco.","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
"10","","","CEN","92828","Eremanthus glomerulatus Less.","","Asteraceae","Eremanthus","glomerulatus","","Less.","B. Loeuille","","","780","","Guilherme de M. Antar","2015","2","1","brazil","Tocantins","MATEIROS","Estação Ecológica Serra Geral do Tocantins. Estrada alternativa Mateiros-Dianópoli, por dentro da estação ecológica.","-46.197222","-10.736944","Flores velhas castanhas. Doação do Herbário SPF","Eremanthus glomerulatus Less.","","original coordinates","GBIF"
