"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2017-05-10T11:21:02.000+0000","JBRJ","RB","RB01315392","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille","2015-01-01T00:00:00.000+0000",NA,"914",NA,"B. Loueille; M.T.C. Watanabe; C.M. Siniscalchi",2015,7,18,"Brazil","Minas Gerais","Buritis","MG-400",-46.563056,-15.821667,NA,"urn:catalog:JBRJ:RB:1315392","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"2",NA,"USP","SPF","216007","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2013-01-01T00:00:00.000+0000",NA,"840",NA,"Loeuille, B",2013,7,20,"Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, Estrada GO 118, ca. 22 km de Alto Paraíso de Goiás. Reserva Particular do Patrimônio Natural Cara Preta.",-47.523875,-14.008483,"Arvoreta até 3 m. Flores roxas.; Cerrado rupestre.","BRA:USP:SPF:0000216007","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"3","2017-10-14T10:28:37.000+0000","JBRJ","RB","RB00980806","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille","2014-01-01T00:00:00.000+0000",NA,"6440",NA,"J.R. Pirani; R. Mello-Silva; M.F. Devecchi; G.N. Alves",2013,9,4,"Brazil","Goiás","Alto Paraíso de Goiás","Jardim da Maytrea (nome místico do buriti). Rodovia Alto Paraíso de Goiás - Niquelândia (GO 239), 25km do trevo sul de Alto Paraíso de Goiás em direção a São Jorge.",-47.687222,-14.130556,"Arbusto 2,5m alt., heliófilo, em afloramento rochoso. Folhas discolores. Brácteas involucrais creme-esverdeadas. Flores lilases. frutos com papus alvo-cinéreo","urn:catalog:JBRJ:RB:980806","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"4",NA,"US","Botany","3697945","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"6440",NA,"J. R. Pirani, R. Mello-Silva, M. Devecchi & G. Alves",2013,9,4,"Brazil","Goiás",NA,"Alto Paraiso de Goias: Jardim da Maytrea. Rodovia Alto Paraiso de Goias- Niguelandia (GO 239), 25 km do trevo sul de Alto Paraiso de Goias em direcao s Sao Jorge.",-47.6873,-14.1306,NA,"http://n2t.net/ark:/65665/356a9452a-79b9-4dd9-9bbd-6ae629615a15","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"5",NA,"UNICAMP","UEC","184066","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B.F.P.",NA,NA,"6440",NA,"Pirani, J.R.; Mello-Silva, R.; et al.",2013,9,4,"Brazil","Goiás","Alto Paraíso de Goiás","Jardim da Maytrea (nome místico do Buriti), Rodovia Alto Paraíso de Goiás-Niquelândia (GO 239), 25 km do trevo sul de Alto Paraíso de Goiás em direção a São Jorge",-47.687333,-14.130639,"Arbusto 2.5m, heliófilo, folhas discolores, brácteas involucrais creme-esverdeadas, flores lilases, frutos com papus alvo-cinéreo; Campo brejoso junto à cerca do Pq. Nacional da Chapada dos Veadeiros, em afloramento rochoso","BRA:UNICAMP:UEC:0000184066","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"6",NA,"UFU","HUFU","26082","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Fonseca, M.L.","2001-07-01T00:00:00.000+0000",NA,"2870",NA,"Fonseca, M.L.; Mendonça, R.C.; Alvarenga, D. & Cardoso, E.",2001,7,6,"Brazil","Bahia","Cocos","Fazenda Trijunção, Área da sede Santa Luzia.",-45.866667,-14.890556,"Arbusto heliófito, ca. 2 m. Folhas discolores, verdes, cartáceas, botões arroxeados, capítulos liláses.; Relevo ondulado. Solo argiloso - arenoso. Carrasco.","BRA:UFU:HUFU:0000026082","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"7",NA,"UNICAMP","UEC","76500","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille","2011-01-01T00:00:00.000+0000",NA,"2246",NA,"Mendonça, R.C.; Silva Jr, M.C.; Marquete, R.; Oliveira, F.C.A.; Aurélio da Silva, M.",1995,8,15,"Brazil","Goiás",NA,"Parque Nacional Chapada dos Veadeiros, Solo de cor cinza, argiloso, relevo plano; estrada de chão entre Alto Paraíso São Jorge, a 26 km de Alto Paraíso.",-47.775,-14.161389,"Heliófila, arbusto ca. 2 m de a altura, folhas discolores, flores roxas, unicata.","BRA:UNICAMP:UEC:0000076500","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"8",NA,"US","Botany","3317479","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"2246",NA,"F. R. Mendonca, R. Marquete, M. C. Silva Jr., M. Aurelio Silva & F. C. A. Oliveira",1995,8,15,"Brazil","Goiás",NA,"Parque Nacional Chapada dos Veadeiros. Solo: cor cinza, argiloso, relevo plano; estrado de chão entre Alto Paraíso São Jorge, a 26Km de Alto Paraíso, Heliofila",-47.775,-14.1614,NA,"http://n2t.net/ark:/65665/31c4e22ba-e3b0-4c4b-8356-ddfacc383fcf","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"9",NA,"UnB","UB","25477","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2011-01-01T00:00:00.000+0000",NA,"105",NA,"Oliveira, FCA",1994,9,8,"Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros; morro atrás do Grande Hotel Paraíso",0,0,"Árvore 5m. Flores roxas; folhas com superfícies abaxial alvacenta; Cerrado","BRA:UnB:UB:0000025477","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
"10",NA,"US","Botany","2922632","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"8820",NA,"R. M. King & L. E. Bishop",1981,2,7,"Brazil","Goiás",NA,"31 Km. N. of Alto Paraiso de Goias, along road to Monte Alegre de Goias",NA,NA,NA,"http://n2t.net/ark:/65665/3598550f1-f70d-42c3-9346-bbce1ddaa681","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher",NA,NA,NA,NA
