"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"IF","SPSF","35229","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker",NA,NA,NA,"939",NA,"F.A.R.D.P.Arzolla & J.B.Pinto",2005,8,24,"Brazil","Mg","Delfim Moreira","bairro dos Machados",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=482.084 Y=7.507.275;","BRA:IF:SPSF:0000035229","Senecio glaziovii Baker",NA,NA,NA,NA
"2",NA,"UNICAMP","UEC","140745","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles, A.M.","2007-09-17T00:00:00.000+0000",NA,"s.n.",NA,"Arzolla, FARDP; Pinto, J.B.",2005,8,24,"Brazil","Minas Gerais","Delfim Moreira","Bairro dos Machados, Esrada do Saiqui.",0,0,"Árvore, 16 mestros de altura, flores amarelas.; Floresta ombrófila densa montana.","BRA:UNICAMP:UEC:0000140745","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","53533","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey",NA,NA,NA,"106",NA,"Kamino, LHY; França, GS; Stehmann, JR",2000,8,24,"Brazil","Minas Gerais","Camanducaia","Mata do Altair., Divisa com município de Gonçalves.",-45.936667,-22.713889,"Estudos de conservação e recuperação de fragmentos florestais da Bacia do Rio Camanducaia, Minas Gerais, Brasil. Mata de altitude. Arbóreo. Flores amarelas.","BRA:UFMG:BHCB:0000053533","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"4",NA,"Instituto de Botânica, IBT","SP","278755","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","Franco, GADC","1994-09-22T00:00:00.000+0000",NA,"586",NA,"Kawasaki, ML; Franco, GADC",1994,8,18,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira",0,0,NA,"BRA:IBt:SP:0000278755","Senecio glaziovii Baker",NA,NA,NA,NA
"5",NA,"UNICAMP","UEC","84473","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Teles, A.M.","2007-09-17T00:00:00.000+0000",NA,"s.n.",NA,"Kawazaki, M.L.; Franco, G.A.D.C.",1994,8,18,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar.",0,0,"Árvore 6m altura, flores amarelas, páleas verdes.; Pedreira.","BRA:UNICAMP:UEC:0000084473","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"6",NA,"IF","SPSF","17745","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker",NA,NA,NA,"586",NA,"M.L.Kawazaki & G.A.D.C. Franco",1994,8,18,"Brazil","Sp","Cunha","P.E.Serra do Mar - Núcleo Cunha",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000017745","Senecio glaziovii Baker",NA,NA,NA,NA
"7",NA,"IF","SPSF","18402","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker",NA,NA,NA,"574",NA,"J.Y.Tamashiro",1994,8,18,"Brazil","Sp","S.Bento do Sapucai","estrada para o Bauzinho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000018402","Senecio glaziovii Baker",NA,NA,NA,NA
"8","2017-10-19T11:40:08.000+0000","JBRJ","RB","RB00428269","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","A.M. Teles","2007-05-22T00:00:00.000+0000",NA,"236",NA,"S.de V.A.Pessoa",1987,7,17,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Fazenda Sophronitis.",NA,NA,"Arvore + - 10m, folhas c/face adaxial verde e face abaxial prateada, cálice verde, corola alva, anteras amarelas, estigma pardo.","urn:catalog:JBRJ:RB:428269","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"9",NA,"MBM","MBM","116303","Dendrophorbium glaziovii (Bak.) C.Jeffrey","Asteraceae","Dendrophorbium","glaziovii","(Bak.) C.Jeffrey","Matzenbacher, NI",NA,NA,"51464",NA,"G.; Cervi, AC",1987,8,26,"Brazil","Rio de Janeiro","Engenheiro Passos","Parque Nacional do Itatiaia, subida para o planalto",0,0,NA,"BRA:MBM:MBM:0000116303","Dendrophorbium glaziovii (Bak.) C.Jeffrey",NA,NA,NA,NA
"10",NA,"UCS","HUCS","04190","Senecio glaziovii Baker","Asteraceae","Dendrophorbium","glaziovii","Baker","Robinson, H.","1988-01-01T00:00:00.000+0000",NA,"51464",NA,"Hatschbach, G.; Cervi, A. .C.",1987,9,29,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia subida para o planalto",0,0,NA,"BRA:UCS:HUCS:0000004190","Senecio glaziovii Baker",NA,NA,NA,NA
