"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","FURB","60182","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2018-07-28","","3190","","Kassner-Filho, A.","2018","7","28","brazil","Santa Catarina","Angelina","","-48.96","-27.54","","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"2","","","FURB","54373","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Farias, D.M.","2017-08-04","","693","","Kassner-Filho, A.","2017","7","12","brazil","Santa Catarina","Rio Negrinho","","-49.590555","-26.459722","botão floral","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"3","","","FURB","54425","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2017-08-04","","755","","Kassner-Filho, A.","2017","8","4","brazil","Santa Catarina","Santa Terezinha","","-49.949722","-26.64","","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"4","","","UEC","190591","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Farias, D.M.","2017-02-01","","698","","Uller, H.F.; et al.","2016","9","14","brazil","Santa Catarina","Bom Retiro","laranjeiras","-49.499722","-27.72","árvore, botões florais verdes","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"5","","","FURB","51495","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Funez, L.A.","2016-10-03","","5548","","Funez, L.A.","2016","9","24","brazil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.405","-26.880556","Flores rosadas","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"6","","","FURB","51459","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","","","","5512","","Funez, L.A.","2016","9","12","brazil","Santa Catarina","Rodeio","Caminho para a Fazenda Cristal.","-49.42","-26.916111","Flores lilacinas","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"7","","","RB","RB01393981","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","J.B.Bringel","2017-05-24","","3533","","A.A.Oliveira","2016","10","10","brazil","Paraná","Guaratuba","Conglomerado: 509 Subunidade: 1 Subparcela: 6 Árvore: 38  UTM Fuso: 22J 7131580 S 704325  E","-48.768272","-25.817781","","Piptocarpha regnellii (Sch.Bip.) Cabrera","","centroide mpo","GBIF"
"8","","","FURB","51708","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Maçaneiro, J.P.","2016-11-22","","94","","Maçaneiro, J.P.","2016","11","22","brazil","Santa Catarina","Indaial","Faxinal do Bepe. Pastagem abandonada em estágio inicial de regeneração.","-49.195278","-27.112222","","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"9","","","CEN","104820","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","J. P. Maçaneiro","","","94","","João Paulo de Maçaneiro","2016","11","22","brazil","Santa Catarina","INDAIAL","Parque Nacional da Serra do Itajaí. Elev. 680-700m.","-49.195277","-27.112222","Faxinal do Bepe. Pastagem abandonada em regeneração. Doação Herbário da Universidade de Blumenau - Dr. Roberto Miguel Klein - FURB 51708.","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"10","","","FURB","45629","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Oliveira, AA de","2015-02-05","","1049","","Oliveira, A.A. de","2015","2","5","brazil","Santa Catarina","Leoberto Leal","Rio do Meio.","-49.316667","-27.5375","Fito IFFSC 345 /L/77","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"11","","","FURB","48766","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","Oliveira, AA de","2015-10-28","","2688","","Oliveira, A.A. de","2015","10","28","brazil","Santa Catarina","Jaraguá do Sul","Fazenda Veludo.","-49.228333","-26.278056","","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
"12","","","SPSF","52046","Piptocarpha regnellii (Sch.Bip.) Cabrera","","Asteraceae","Piptocarpha","regnellii","","(Sch.Bip.) Cabrera","G.A.D.C.Franco","2014-03-31","","505","","M.G.K. Cornia & N.M.Ivanauskas & R. Esteves & M.C.Assis & L.N. Gonçalves","2014","3","18","brazil","Minas Gerais","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667","COLETA: Árvore de 11m de altura. Indivíduo nº8536 da Fitossociologia. Material infétil.; GEOGRAFIA: Unidade Alegria. Parcela da Fitossociologia. Floresta Ombrófila Mista.;","Piptocarpha regnellii (Sch.Bip.) Cabrera","","original coordinates","GBIF"
