"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","13645","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Koch, AK","2016-11-21T00:00:00.000+0000",NA,"577",NA,"Antoniazii, SA; Lage, LA",2016,11,5,"Brazil","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0499609/8977870)",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000013645",NA,"Erisma bracteosum Ducke"
"2",NA,"UNEMAT","HERBAM","5888","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Silva, DR","2013-07-17T00:00:00.000+0000",NA,"7205",NA,"Soares, CRA; Melo, JAM; Silva, DR; Piva, JH; Oliveira, OF; Santos, CC",2012,11,30,"Brazil","Mato Grosso","Apiacás","Parque Nacional do Juruena, Terra firme",-57.808611,-9.086667,"PPBio Projeto Parna Juruena","BRA:UNEMAT:HERBAM:0000005888",NA,"Erisma bracteosum Ducke"
"3",NA,"UNEMAT","HERBAM","2881","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke",NA,NA,NA,"1928",NA,"Soares, CRA; Piva, JH; Rocha Filho, JA; Rodrigues, L; Melo, JAM; Cabral, FF;",2009,1,25,"Brazil","Mato Grosso","Paranaíta","UHE São Manoel, Terra firme.",0,0,"UHE São Manoel (EIA)","BRA:UNEMAT:HERBAM:0000002881",NA,"Erisma bracteosum Ducke"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231894","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Ramos, J.F.","2010-04-01T00:00:00.000+0000",NA,"761",NA,"Mike Hopkins",2009,11,11,"Brazil","Amazonas",NA,"Reserva Biológica de Uatumã. Área entrada da Cachoeira do Jacaré, margem esquerda do Lago da Rebio.",NA,NA,NA,"urn:catalog:inpa:herbarium:217723",NA,"Erisma bracteosum Ducke"
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","2","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke",NA,"2008-02-11T00:00:00.000+0000",NA,"3255A",NA,"Kinupp, V.F.; Lorenzi, H.",2008,2,11,"Brazil","Amazonas","Iranduba","Encontrada a 14 km do Cacau Pirera lado esquerdo da Rodovia.",0,0,"Árvore; 2,0 m; brácteas cremes; flores amarelas.; Floresta de Platô; solo argiloso. ; HA","BRA:IFAM - CMZL:EAFM:0000000002",NA,"Erisma bracteosum Ducke"
"6","2017-10-19T05:10:52.000+0000","JBRJ","RB","RB00452631","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke",NA,NA,NA,"140",NA,"Juan G. Soler A.; Ername Fontes Barbosa",2003,12,1,"Brazil","Roraima","Caracaraí","Próximo a Vila de Caicubi.",-62.089167,-1.028611,"Base reta. Ritidoma liso. Casca morta marrom escuro. Casca viva marrom. Alburno beige.","urn:catalog:JBRJ:RB:452631",NA,"Erisma bracteosum Ducke"
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","192607","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Kawasaki, M.L.",NA,NA,"805",NA,"Mike Hopkins",1998,2,27,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, junto ao campo de futebol.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:11053",NA,"Erisma bracteosum Ducke"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191671","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Kawasaki, M.L.",NA,NA,"1934",NA,"Mike Hopkins",1997,10,29,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153987",NA,"Erisma bracteosum Ducke"
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","181969","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Kawasaki, M.L.",NA,NA,"1111",NA,"Mike Hopkins",1995,10,31,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, junto ao campo de futebol.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201809",NA,"Erisma bracteosum Ducke"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","181881","Erisma bracteosum Ducke","Vochysiaceae","Erisma","bracteosum","Ducke","Kawasaki, M.L.",NA,NA,"662",NA,"Mike Hopkins",1995,11,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, junto ao campo de futebol.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:188198",NA,"Erisma bracteosum Ducke"
