"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4643","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Faria, JEQ","2017-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, JLA",2017,1,16,"Brazil","Minas Gerais","Esmeraldas","Distrito de Caracóis",-44.254167,-19.796667,"Árvore ca. 12 m, frutos quase maduros marrons","BRA:UFVJM:HDJF:0000004643",NA,"Qualea selloi Warm."
"2",NA,"Universidade Estadual Paulista, UNESP","BOTU","31205","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"26",NA,"Giles, A.L.O.",2014,11,26,"Brazil","São Paulo","Pardinho","Fazenda Águas de Janeiro",NA,NA,NA,"BRA:UNESPIBB:BOTU:0000031205",NA,"Qualea selloi Warm."
"3",NA,"MBM","MBM","410652","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Araújo, D",NA,NA,"2000",NA,"Araújo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Bünger, MO",2012,3,20,"Brazil","Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova, Areinha",-42.731111,-15.653889,"Árvore com cerca de 3 m; frutos marrons. Prensado em álcool.; Campo rupestre quartzito, solo arenoso.","BRA:MBM:MBM:0000410652",NA,"Qualea selloi Warm."
"5",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","598","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Santos, RM","2011-09-29T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, PA; Amaral, WG",2010,5,27,"Brazil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.",-43.5875,-18.198611,"Cerrado. Campo Rupestre.","BRA:UFVJM:HDJF:0000000598",NA,"Qualea selloi Warm."
"6",NA,"MBM","MBM","307432","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, GH","2009-11-01T00:00:00.000+0000",NA,"1111",NA,"Barbosa, E; Costa, EF; Linsingen, L von",2005,7,14,"Brazil","Paraná","Jaguariaíva","Fazenda Cerca do Grande",0,0,"Área do cerrado, flor alva, nervuras violeta","BRA:MBM:MBM:0000307432",NA,"Qualea selloi Warm."
"7",NA,"UNICAMP","UEC","180835","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2016-02-01T00:00:00.000+0000",NA,"624",NA,"Guarçoni, E.A.E.; Sartori, M.A.",2003,10,18,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço, Serra da Moeda, Congonhas, RPPN Poço Fundo - CVRD",0,0,"Árvore de 14 m, frequente, folha verde discolor, sépala verde, pétala branca com estrias vinho. Fruto cápsula.; Mata terciária.","BRA:UNICAMP:UEC:0000180835",NA,"Qualea selloi Warm."
"8",NA,"UNICAMP","UEC","133087","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"12",NA,"Menini Neto, L.; Assis, L.C.S.; Magalhães, M.S.; Ladeira, M.K.",2002,5,24,"Brazil","Minas Gerais","Barroso","Mata do Baú",0,0,"Árvore ca. 6m de alt., na borda da mata. Folhas discolores, pecíolo verde acastanhado com indumento levemente alvacento. Frutos imaturos verde-escuros, maduros castanhos.","BRA:UNICAMP:UEC:0000133087",NA,"Qualea selloi Warm."
"9",NA,"IAC","IAC","43157","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","L.C. Bernacci et al.","2001-01-09T00:00:00.000+0000",NA,"3450",NA,"L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan",2001,1,9,"Brazil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 12.1",-47.092403,-23.689749,NA,"BRA:IAC:IAC:0000043157",NA,"Qualea selloi Warm."
"10",NA,"UNICAMP","UEC","133086","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"116",NA,"Assis, L.C.S.",2001,4,30,"Brazil","Minas Gerais","Barroso","Mata do Baú",0,0,"Árvore com aproximadamente 12m encontrada na borda da mata, apresentando tronco amarronzado e fortemente sulcado, folhas discolores. Havia apenas esse indivíduo no local.","BRA:UNICAMP:UEC:0000133086",NA,"Qualea selloi Warm."
"11",NA,"USP","SPF","147692","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"829",NA,"Fiaschi, P",2001,6,4,"Brazil","São Paulo","Águas de Lindóia",NA,0,0,NA,"BRA:USP:SPF:0000147692",NA,"Qualea selloi Warm."
