"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","187849","Pereira, MJR"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","105992","Pessoal do C.P.F."
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","55246","Mello, FC de"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","55265","Mello, FC de"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","57904","Souza, JAC de"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","57909","Souza, JAC de"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","57902","Haroldo"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","16841","Rodrigues, WA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","17466","Rodrigues, WA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","6050","Pessoal do C.P.F."
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","6060","Pessoal do C.P.F."
