"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","167130","Stevenson, DW"
"2","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","204610","Silva, MFF da"
"3","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","158509","Silva, NT da"
"4","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82704","Pessoal do L.P.F., Bras蘝lia"
"5","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82676","Pessoal do L.P.F., Bras蘝lia"
"6","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82878","Pessoal do L.P.F., Bras蘝lia"
"7","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82905","Pessoal do L.P.F., Bras蘝lia"
"8","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82470","Pessoal do L.P.F., Bras蘝lia"
"9","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82505","Pessoal do L.P.F., Bras蘝lia"
"10","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82485","Pessoal do L.P.F., Bras蘝lia"
"11","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82612","Pessoal do L.P.F., Bras蘝lia"
"12","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82611","Pessoal do L.P.F., Bras蘝lia"
"13","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82613","Pessoal do L.P.F., Bras蘝lia"
"14","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","61192","Humberto"
"15","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","61192","Fausto"
"16","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","61194","Faustino, A"
"17","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","15548","Campbell, W"
"18","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","14275","Tressel"
"19","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","16053","Ducke, A"
