"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","12057","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","K. Yamamoto","2007-10-10T00:00:00.000+0000",NA,"320","J.B. Baitello",1989,9,24,"Brazil","Sp","Jundiaí","Coletado na Serra do Japi, região de Hermida.",NA,NA,NA,"BRA:JBP:HPL:0000012057","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"2",NA,"UNICAMP","UEC","145872","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Yamamoto, K.","2007-01-01T00:00:00.000+0000",NA,"320","Baitello, J.B.",1989,9,24,"Brazil","São Paulo","Jundiaí","Serra do Japi, Região da hermida.",0,0,"Árvore com aproximadamente 8m.","BRA:UNICAMP:UEC:0000145872","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"3","2017-10-15T14:32:27.000+0000","JBRJ","RB","RB01208835","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","H.F. Martins","1981-01-01T00:00:00.000+0000",NA,"10478","Klein, R. M.  (Klein, Roberto Miguel); Souza Sob.",1972,12,13,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro",NA,NA,"Árvore 15 m de altura. Flor branca","urn:catalog:JBRJ:RB:1208835","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"4",NA,NA,"Botany","U  0102698","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Mamede MCH","2000-10-01T00:00:00.000+0000","ISOTYPE",NA,"Hoehne FC",1933,10,4,"Brazil","São Paulo",NA,"BRASIL; Estado de São Paulo: Cabreúva, Serra do Japy.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200102698","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"5",NA,NA,"Botany","U  0102697","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Mamede MCH","2000-10-01T00:00:00.000+0000","ISOTYPE",NA,"Hoehne FC",1933,10,4,"Brazil","São Paulo",NA,"BRASIL; Estado de São Paulo: Cabreúva, Serra do Japy.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200102697","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"6",NA,"Instituto de Botânica, IBT","SP","31011","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Martins, HF","1988-01-01T00:00:00.000+0000","HOLOTYPE","s.n.","Hoehne, FC",1933,10,4,"Brazil","São Paulo","Cabreúva","Serra do Japi",0,0,NA,"BRA:IBt:SP:0000031011","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"7",NA,"USP","SPF","144000","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Mamede, MCH","2000-10-01T00:00:00.000+0000","TYPE","s.n.","Hoehne, FC",1933,10,4,"Brazil","São Paulo","Cabreúva","Serra do Japy.",0,0,NA,"BRA:USP:SPF:0000144000","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"8",NA,"MN","R-TIPOS","112770B","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","Martins, H.F.","2000-04-01T00:00:00.000+0000","ISOTYPE","s.n.","Hoehne, F.C.",1933,10,4,"Brazil","São Paulo","Cabreuva","Serra do Japi",NA,NA,NA,"BRA:MN:R-TIPOS:000112770B","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"9",NA,"UFRPE","PEUFR","39799","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins","M.C.H.Mamede","2000-10-01T00:00:00.000+0000","ISOTYPE",NA,"F.C.Hoehne.",1933,10,4,"Brazil","São Paulo","Cabreuva","Serra do Japy",NA,NA,NA,"BRA:UFRPE:PEUFR:0000039799","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
"10","2017-10-17T14:24:01.000+0000","JBRJ","RB","RB00544462","Callisthene castellanosii H.F.Martins","Vochysiaceae","Callisthene","castellanosii","H.F.Martins",NA,NA,"ISOTYPE",NA,"Hoehne, F.H.",1933,10,4,"Brazil","São Paulo","Cabreúva","Serra do Japy.",NA,NA,"n.v.:"" Itapiuna"".","urn:catalog:JBRJ:RB:544462","Callisthene castellanosii H.F.Martins",NA,NA,NA,NA,NA
