"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"20","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","19556","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","3915","","Prance, GT","1967","1","5","brazil","Amazonas","","Manaus - Manacupuru km 35, Road. Manaus (Cacau Pirêra) to Manacapuru, km 35","","","","","","GBIF","Erisma bracteosum Ducke"
"21","","","Herbarium","K001108051","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Maguire, B.","","","3915","","Ramos, J.F.; Pena, B.S.; Prance, G.T.","1967","1","5","brazil","","","Manaus and vicinity. Road Manaus (Cacau-Pireira) to Manacapuru, km. 35.","","","Plants of Brazilian Amazonia. Field work carried out in collaboration with the Instituto Agronômico do Norte, and financed in greater part by the National Science Foundation","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"22","","","Botany","U.1770809","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Prance GT; Pena BS; Ramos JF","1967","1","5","brazil","","","State of Amazônas, Manaus and vicinity. Road Manaus (Cacau-Pireira) to Manacapuru km 35.","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"23","","","P","P04726350","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Prance, G.T.|Pena, B.S.|Ramos, J.F.","1967","1","5","brazil","Amazonas","","","","","","","","GBIF","Erisma bracteosum Ducke"
"24","","","NY","2026608","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","3250","","G. T. Prance","1966","11","24","brazil","Amazonas","","Road HumaitÃ¡ to Labrea, km. 80.  Between Rios Ipixuna and Itaparana","-63.702722","-7.493282","","","original coordinates","GBIF","Erisma bracteosum Ducke"
"25","","","Herbarium","K001108049","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Marcano-Berti, L.","","","3250","","Ramos, J.F.; Pena, B.S.; Prance, G.T.","1966","11","24","brazil","","Humaitá","Rio Madeira. Road Humaitá to Labrea, km. 80. Between Rios Ipixuna and Itaparana.","","","Plants of Brazilian Amazônia. Field work carried out in collaboration with the Instituto Agronômico do Norte, and financed in greater part by the National Science Foundation","","centroide mpo (no state)","GBIF","Erisma bracteosum Ducke"
"26","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","13657","Erisma djalma-batistae Paula","","Vochysiaceae","Erisma","djalma-batistae","","Paula","Kawasaki, M.L.","1991-01-01","","4996","","","1963","2","13","brazil","Amazonas","","Cachoeira Baixa do Tarumã., Cachoeira Baixa do Tarumã","","","","","","GBIF","Erisma djalma-batistae Paula"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","13472","Erisma djalma-batistae Paula","","Vochysiaceae","Erisma","djalma-batistae","","Paula","Kawasaki, M.L.","1992-01-01","","4940","","","1962","12","26","brazil","Amazonas","","Cachoeira Baixa do Tarumã., Cachoeira Baixa do Tarumã.","","","","","","GBIF","Erisma djalma-batistae Paula"
"28","","","Botany","U.1770806","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Fróes RL","1957","3","25","brazil","","","Plantas da Amazonia. Estado do Pará. Reginão do Rio Mojú, Rio Cairarí.","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"29","","","P","P04726352","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Silva, N.T.","1949","11","22","brazil","Rondônia","","","","","","","","GBIF","Erisma bracteosum Ducke"
"30","","","Botany","2252787","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","369","","N. T. Silva","1949","11","22","brazil","Rondônia","","Território do Guaporé. Mata da sub-estação","","","","","","GBIF","Erisma bracteosum Ducke"
"31","","","NY","2026607","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","369","","N. T. da Silva","1949","11","22","brazil","Amazonas","","GuaporÃ©; Porto Velho; mata de sub-estacao","","","","","","GBIF","Erisma bracteosum Ducke"
"32","","","Botany","1741735","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","8504","","B. A. Krukoff","1936","9","11","brazil","Amazonas","","Near Palmares","","","","","","GBIF","Erisma bracteosum Ducke"
"33","","","Botany","U.1770816","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Krukoff BA","1936","9","11","brazil","","","Basin of Rio Solimoes. State of Amazonas: Municipality São Paulo de Olivença, near Palmares.","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"34","","","MO","2904544","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","M.L. Kawasaki","1990-01-01","","Krukoff 8504","","Boris A. Krukoff","1936","9","11","brazil","Amazonas","","São Paulo de Olivenca near Palmares. Terra firma; high land, high forest.","","","","","","GBIF","Erisma bracteosum Ducke"
"35","","","Herbarium","K001108053","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","8504","","Krukoff, B.A.","1936","9","11","brazil","","São Paulo de Olivença","Basin of Rio Solimões. Near Palmares.","","","7th Expedition to Brazilian Amazonia","","centroide mpo (no state)","GBIF","Erisma bracteosum Ducke"
"36","","","Herbarium","K001108050","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Ducke, A.","","","24037","","Ducke, A.","1931","10","31","brazil","","São Paulo de Olivença","Rio Solimões.","","","","","centroide mpo (no state)","GBIF","Erisma bracteosum Ducke"
"37","","","Botany","U.1770812","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","","","Ducke A","1931","10","31","brazil","","","Procedencia São Paulo de Olivença (Rio Solimões, civ. Amazonas), silva non-inundabili.","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"38","","","Botany","1574388","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","s.n.","","A. Ducke","1931","10","31","brazil","Amazonas","","Rio Solimões","","","","","","GBIF","Erisma bracteosum Ducke"
"39","","","Herbarium","K001108048","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Ducke, A.","","","s.n.","","Ducke, A.","1931","10","25","brazil","","","São Jeronymo (Rio Solimões infra Tabatinga, ad Amazonas).","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"40","","","RB","RB00452644","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","M.L. Kawasaki","1991-01-01","","","","A. Ducke","1931","10","25","brazil","Amazonas","Amazonas","São Jerônimo. Rio Solimões.","","","Arv. grande, bracteas e cálices brancacentos, sepala amarela clara.","","","GBIF","Erisma bracteosum Ducke"
"41","","","VascularPlants","S-R-10229","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","23502","","A. Ducke","1930","1","16","brazil","Amazonas","","[Brazil] Borba, Rio Madeira infer","","","","","","GBIF","Erisma bracteosum Ducke"
"42","","","Geneva Herbarium – General Collection (G)","G-G-241937/1","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Stafleu, F. A. (1953)","","","","","Ducke, A. (Coll. Barbey-Boissier)","1930","1","16","brazil","","","Amazonas - Borba, Rio Madeira infer.","-65.08583","-4.14444","","","original coordinates","GBIF","Erisma bracteosum Ducke"
"43","","","R-TIPOS","23572","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Kawasaki, M.L.","1992-01-01","","s.n.","","Ducke, W.A.","1930","1","16","brazil","Amazonas","Borda","Rio Madeira","","","","","centroide mpo","GBIF","Erisma bracteosum Ducke"
"44","","","NY","960","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","RB-23502","","W. A. Ducke","1930","1","16","brazil","Amazonas","","Borba, Rio Madeira","","","","","","GBIF","Erisma bracteosum Ducke"
"45","","","Herbarium","K000494710","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","Kawasaki, M.L.","","","23502","","Ducke, A.","1930","1","16","brazil","","","Borba, Rio Madeira infer. (civ. Amazonas),","","","","","no coordinates, municipality or state provided","GBIF","Erisma bracteosum Ducke"
"46","","","NY","1842915","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","s.n. [=herb. RB 23502]","","W. A. Ducke","1930","1","16","brazil","Amazonas","","Borba. Rio Madeira","","","","","","GBIF","Erisma bracteosum Ducke"
"47","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","168002","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","32091889","","Ferreira, AJC","","","","brazil","Amazonas","","Distrito Agropecuário, ZF3, Distrito Agropecuário da Suframa, Rodovia BR-174, km 0  depois, da fazenda","","","","","","GBIF","Erisma bracteosum Ducke"
"48","","","NY","02026602","Erisma bracteosum Ducke","","Vochysiaceae","Erisma","bracteosum","","Ducke","","","","s.n.","","A. J. C. Ferreira","","","","brazil","Amazonas","","Distrito Agropecuário da SUFRAMA - Rodovia BR-174. Reserva nº 3209","-60.044736","-2.348871","","","original coordinates","GBIF","Erisma bracteosum Ducke"
