"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","UEC","196091","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Shimizu, G.H.","2014-07-01","","437","","Trad, R.J.; Trad, M.F.D.J.","2014","5","14","brazil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins. Estrada de acesso ao centro estação.","-46.936389","-11.306111","Árvore ca. 2,5 m. Flores amarelas.; Cerrado","","original coordinates","GBIF","Vochysia gardneri Warm."
"12","","","CEN","92642","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","G. M. Antar","","","447","","Guilherme de M. Antar","2014","9","16","brazil","To","MATEIROS","Estrada para a comunidade de Mumbuca, acessada a partir de estrada Mateiros-São Felix do Tocantins, próximo a estrada para o fervedouro da Mumbuca","-46.521388","-10.375555","Frutos imaturos verdes. Doação Universidade de São Paulo - Herbário SPF.","","original coordinates","GBIF","Vochysia gardneri Warm."
"13","","","HUEFS","215596","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","18045","","Martinelli, G.","2013","2","20","brazil","Piauí","Caracol","Parque Nacional da Serra das Confusões entre o Portal do Parque e a descida da Serra das Confusões.","-43.488889","-9.221667","Caatinga com afloramentos rochosos.","","original coordinates","GBIF","Vochysia gardneri Warm."
"14","","","SLUI","4041","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","371","","P.M.Santos","2013","5","11","brazil","Piaui","Santa Filomena","","-45.922222","-9.112222","","","original coordinates","GBIF","Vochysia gardneri Warm."
"15","","","MBM","384749","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Cordeiro, J","2013-08-26","","371","","Santos, PM; Ariati, V; Sampaio, ACF; Bianchin, JE","2013","5","11","brazil","Piauí","Santa Filomena","","-45.868033","-8.737817","Árvore; flor amarela.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"16","","","UEC","174877","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","494","","Gonçalves, D.J.P.; Matheus, M.M.T.; Gonçalves, J.L.; Gonçalves, S.P.M.","2012","4","28","brazil","Minas Gerais","Diamantina","Primeira estrada de terra para Mendanha, vindo de Diamantina, apróx. 300m da rodovia, lado esquerdo da estr., entrando 15 m depois da cerca.&nf;18,12177000000001s , 46,5230000000003w.","-43.610232","-17.993337","Arvoreta ca. 3m, flores e botões amarelos.; Cerrado.","","centroide mpo (0)","GBIF","Vochysia gardneri Warm."
"17","","","UEC","174890","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","491","","Gonçalves, D.J.P.; Matheus, M.M.T.; Gonçalves, J.L.; Gonçalves, S.P.M.","2012","4","28","brazil","Minas Gerais","Diamantina","Primeira estrada de terra para Mendanha, vindo de Diamantina, aporox. 300m da rodovia, Lado esquerdo da estrada.","-48.875","-18.204917","Arvoreta ca. 3m, flores amarelas.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"18","","","UEC","174889","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","493","","Gonçalves, D.J.P.; Matheus, M.M.T.; Gonçalves, J.L.; Gonçalves, S.P.M.","2012","4","28","brazil","Minas Gerais","Diamantina","Primeira estrada de terra para Mendanha, vindo de Diamantina, aprox. 300m da rodovia, lado esquendo da estrada, entrando uns 15m depois da cerca.","-45.875","-18.204917","Arvoreta ca. 3,5m, flores amarelas, frutos jovens castanhos.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"19","","","UEC","174875","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","495","","Gonçalves, D.J.P.; Matheus, M.M.T.; Gonçalves, J.L.; Gonçalves, S.P.M.","2012","4","28","brazil","Minas Gerais","Diamantina","Primeira estrada de terra para Mendanha, vindo de Diamantina, apróx. 300m da rodovia, Lado esquerdo da estrada, entrando uns 15m depois da cerca.&nf;1812177000000001s , 47,523000000003w.","-43.610232","-17.993337","Arvoreta ca. 3m, frutos jovens verdes.; Cerrado.","","centroide mpo (0)","GBIF","Vochysia gardneri Warm."
"20","","","UEC","166163","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","452","","Gonçalves, D.J.P.; Kotovski, E.R.; Belinello, R.","2011","2","25","brazil","Minas Gerais","Salinas","BR251 Salinas- Montes Claros, próximo a Fruta de Leite.","-45.891992","-16.468808","Árvore ca. 4m. Flores amarelas, botões verdes.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"21","","","UEC","166162","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","456","","Gonçalves, D.J.P.; Kotovski, E.R.; Belinello, R.","2011","2","25","brazil","Minas Gerais","Salinas","BR251 Salinas- Montes Claros, próximo a Fruta de Leite.","-45.891992","-16.468808","Arvoreta ca. 7m. Flores amarelas, botões verdes, inflorescencias jovens verdes, ovário castanho.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"22","","","UEC","166168","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","457","","Gonçalves, D.J.P.; Kotovski, E.R.; Belinello, R.","2011","2","25","brazil","Minas Gerais","Salinas","BR251 Salinas- Montes Claros, próximo a Fruta de Leite.","-50.891992","-16.468808","Arvoreta ca. 3m. Inflorescencia castanho claro.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"23","","","UEC","166167","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","460","","Gonçalves, D.J.P.; Kotovski, E.R.; Belinello, R.","2011","2","25","brazil","Minas Gerais","Grão Mogol","Vicinal entre Padre Carvalho e Grão Mogol.","-45.324236","-16.825967","Arvoreta ca. 1,5m. Botões amarelos c/ indumento castanho.; Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"24","","","UEC","179210","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Aparecida da Silva, M.","2011-07-05","","7334","","Aparecida da Silva, M.; Gomes-Klein, V.L.; Conceição, T.C.; Queiroz, M.V.D.; Sartin, R.D.; et al.","2011","5","29","brazil","Goiás","Pirenópolis","Folha SD-23-Z-D. Serra dos Pirineus. Entrada do Sítio Natural denominado Cidade de Pedras.","-48.889444","-15.725278","Árvore ca. 6m altura. Corola amarela, cálice e botões florais amarelo-esverdeados. Folhas glabras, discolores verdes.; Solo arenoso, quartzoso. Vegetação: cerrado ralo.","","original coordinates","GBIF","Vochysia gardneri Warm."
"25","","","HUEFS","175202","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","4010","","Conceição, A.A.","2011","7","17","brazil","Piaui","Caracol","Caverna depois da entrada do Parque.","-43.488611","-9.220278","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"26","","","UB","170307","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Shimizu, GH","2016-10-01","","1313","","Faria, JEQ; Silva Júnior, MC; Cazella, FM; Araújo, LM; Oliveira, PFD","2011","7","17","brazil","Goiás","Alto Paraíso de Goiás","Margem da estrada entre Alto Paraíso de Goiás e São Jorge","-47.53585","-14.183117","Árvore ca. 4 m de altura, flor amarela, frutos imaturos verdes; Cerrado sensu stricto","","centroide mpo (0)","GBIF","Vochysia gardneri Warm."
"27","","","HUEFS","175203","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","4011","","Conceição, A.A.","2011","7","17","brazil","Piaui","Caracol","Caverna depois da entrada do Parque.","-43.488611","-9.220278","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"28","","","CEN","80062","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","I. Huamantupa","","","1537","","Jair Eustáquio Quintino de Faria Jr.","2011","8","6","brazil","Go","CAMPINACU","Assentamento sem- terra da Palmeirinha, estrada de terra entre o km 300 da BR - 153 e Campinaçu, entrando pela estrada do córrego Bijuí.","-48.567165","-13.883972","HERBÁRIO UB - Goiás.","","centroide mpo","GBIF","Vochysia gardneri Warm."
"29","","","UB","172459","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Shimizu, GH","2014-12-03","","21","","Santana, SH; Gomes, AG; Giotto, AC; Rabelo, BS; Silva Júnior, MC","2011","10","29","brazil","Goiás","Cavalcante","","-47.696037","-13.635097","Arbórea. Fruto marrom.; Cerrado sentido restrito. Neossolo quartzarênico","","centroide mpo (0)","GBIF","Vochysia gardneri Warm."
"30","","","ALCB","98024","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Gonçalves, DJP; Shimizu, GH","2014-07-01","","17914","","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","2010","1","21","brazil","Bahia","Luis Eduardo Magalhães","Oeste, Caminho para a Cachoeira Acaba Vida","-45.816667","-12.216667","de ca 2,5 m de altura. Folhas coriáceas, discolores. Frutos passados.","","original coordinates","GBIF","Vochysia gardneri Warm."
"31","","","HUEFS","176140","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","1841","","Oliveira, F.C.A.","2010","3","26","brazil","Tocantins","","Projeto Mapeamento e Inventário do Estado do Tocantins. Recursolândia. SC-23-V-A. Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande. (T-14, área 1, pto 4).","-47.093889","-8.709167","Solo arenoso com serrapilheira. Relevo levemente ondulado. Cerrado típico.","","original coordinates","GBIF","Vochysia gardneri Warm."
"32","","","HUEFS","177525","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","6484","","Fonseca, M.L.","2010","3","27","brazil","Tocantins","Centenário","Centenário. Bacia do Tocantins. Sub - bacia do rio Manuel Alves Pequeno. (T - 13, área 1, pto 6).","-47.465","-8.818056","Cerrado típico na base de morro.","","original coordinates","GBIF","Vochysia gardneri Warm."
"33","","","HUEFS","176145","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","1904","","Oliveira, F.C.A.","2010","3","28","brazil","Tocantins","","Projeto Mapeamento e Inventário do Estado do Tocantins. Rio Sono. SC-23-V-C. Bacia do Tocantins. Sub-bacia do rio Perdida. (T-12, área 4, pto 6).","-47.6","-9.3525","Solo arenoso. Relevo plano. Cerrado Típico.","","original coordinates","GBIF","Vochysia gardneri Warm."
"34","","","HUEFS","163653","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","8125","","Melo, E.","2010","5","21","brazil","Bahia","São Desidério","Ca. 6 Km S do povoado de Gales do TImbó.","-44.993333","-12.696389","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"35","","","HUEFS","176153","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","1976","","Oliveira, F.C.A.","2010","5","14","brazil","Tocantins","Goiatins","Projeto Mapeamento e Inventário do Estado do Tocantins. Goiatins. SB-23-Y-C. Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande. (T-14, área 2, pto 98).","-47.438333","-7.726389","Solo concrecionado. Relevo levemente ondulado. Cerrado ralo.","","original coordinates","GBIF","Vochysia gardneri Warm."
"36","","","HUEFS","163690","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","8163","","Melo, E.","2010","5","21","brazil","Bahia","São Desidério","Ca. 2 a 3 Km do Povoado Cabaceira Grande.","-45.0325","-13.659167","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"37","","","HUEFS","163831","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","8304","","Melo, E.","2010","5","22","brazil","Bahia","São Desidério","Cerca de 6 Km da Ilha do Vitor.Área bastante antropizada.","-45.055833","-12.658889","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"38","","","HUEFS","173716","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","2126","","Oliveira, F.C.A.","2010","5","16","brazil","Tocantins","Piraque","Projeto Mapeamento e Inventário do Estado do Tocantins. Bacia do Araguaia. Rio Lontra.","-48.194722","-6.868611","Cerrado Típico. Solo arenoso.","","original coordinates","GBIF","Vochysia gardneri Warm."
"39","","","HUEFS","173712","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","2239","","Oliveira, F.C.A.","2010","5","18","brazil","Tocantins","Darcinópolis","Goiantins. Projeto Mapeamento e Inventário do Estado do Tocantins. Bacia do Tocantins. Sub-bacia: rio Tocantins.","-47.630556","-6.811389","Cerrado denso. Solo arenoso vermelho.","","original coordinates","GBIF","Vochysia gardneri Warm."
"40","","","HUEFS","163740","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","8212","","Melo, E.","2010","5","22","brazil","Bahia","São Desidério","Próximo a Ilha do Vitor.","-45.033333","-12.665","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"41","","","HUEFS","173714","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","2209","","Oliveira, F.C.A.","2010","5","18","brazil","Tocantins","Darcinópolis","Goiantins. Projeto Mapeamento e Inventário do Estado do Tocantins. Bacia do Tocantins. Sub-bacia: rio Tocantins.","-47.750278","-6.764722","Cerrado denso.","","original coordinates","GBIF","Vochysia gardneri Warm."
"42","","","CEN","89445","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","R. F. Haidar","","","1425","","Ricardo Flores Haidar","2010","8","10","brazil","Go","SAO DOMINGOS","","-46.271388","-13.369444","Estudo ambiental para criação do ""Parque Nacional das Matas Secas do Tocantins"". MMA /FUNATURA Doação.","","original coordinates","GBIF","Vochysia gardneri Warm."
"43","","","HUEFS","219384","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","1425","","Haidar, R.F.","2010","8","10","brazil","Goiás","São Domingos","","-46.271389","-13.369444","Cerrado ralo sobre areia.","","original coordinates","GBIF","Vochysia gardneri Warm."
"44","","","HUEFS","167269","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","8737","","Melo, E.","2010","11","21","brazil","Piauí","Caracol","Parque Nacional Serra das Confusões.","-43.488611","-9.220278","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"45","","","ALCB","97978","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Gonçalves, DJP; Shimizu, GH","2014-07-01","","17875","","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","2010","11","22","brazil","Bahia","Luis Eduardo Magalhães","Oeste, Oeste","-45.816667","-12.216667","3 m de altura. Folhas coriáceas, discolores. Fruto passados.","","original coordinates","GBIF","Vochysia gardneri Warm."
"46","","","HST","16155","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","A.M.Miranda","2009-01-01","","s.n.","","I. Mendes; et al.","2009","3","3","brazil","Piauí","Uruçuí","","-44.569397","-7.79245","Árvore ca. 3 m alt.; caule com 14 cm de circunferência; folhas coriáceas.","","centroide mpo","GBIF","Vochysia gardneri Warm."
"47","","","HUEFS","169867","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","16384","","Martinelli, G.","2009","4","11","brazil","Piauí","Baixa Grande do Ribeiro","Estação Ecológica Uruçuí - Una.","-44.970556","-8.880278","Cerrado, Afloramento Rochoso, Próximo a sede da ESEC.","","original coordinates","GBIF","Vochysia gardneri Warm."
"48","","","HUEFS","151289","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","5908","","Miranda, A.M.","2009","5","12","brazil","Piauí","Uruçuí","Barra da volta.","-44.569397","-7.79245","Cerrado.","","centroide mpo","GBIF","Vochysia gardneri Warm."
"49","","","HUTO","2503","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","1069","","Soares, C.B.","2009","6","15","brazil","Tocantins","Porto Nacional","Sub-bacia do ribeirão São João. Assentamento Mariana","-48.251333","-10.420806","Árvore. Botões florais. Flores amarelas e frutos jovens; Cerrado antropizado","","original coordinates","GBIF","Vochysia gardneri Warm."
"50","","","HUTO","2504","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","1070","","Soares, C.B.","2009","6","15","brazil","Tocantins","Porto Nacional","Sub-bacia do ribeirão São João. Assentamento Mariana","-48.249528","-10.423861","Árvore com cerca 7 m de altura. Botões florais e flores amarelas; Cerrado antropizado","","original coordinates","GBIF","Vochysia gardneri Warm."
"51","","","HUEFS","170066","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","6054","","Fonseca, M.L.","2009","7","2","brazil","Tocantins","Rio da Conceição","Bacia do Tocantins. Sub-bacia Manuel Alves da Natividade. (T5, área 7, ponto 14a). Entrada para balneário.","-46.8125","-11.424722","Cerrado ralo com árvores altas, esparsas.","","original coordinates","GBIF","Vochysia gardneri Warm."
"52","","","SPF","194463","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","Gonçalves, DJP","2013-04-01","","2716","","Fraga, CN","2009","7","16","brazil","Bahia","São Desidério","","-45.036111","-12.486111","","","original coordinates","GBIF","Vochysia gardneri Warm."
"53","","","CEN","73428","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","B. M. T. Walter","","","2716","","Claudio Nicoletti de Fraga","2009","7","16","brazil","Ba","SAO DESIDERIO","Estrada Vicinal em direção a Palmeiral, ca. 10km da BA-462.","-45.018611","-12.483611","Árvore ca. 6 m. Folhas coriáceas. Flores amarelas. Doação do Jardim Botânico do Rio de Janeiro - RB 488636.","","original coordinates","GBIF","Vochysia gardneri Warm."
"54","","","HCF","8128","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","J. Cordeiro & E. Barboza","2010-01-01","","","","D. Bernardi","2009","7","22","brazil","To","Recursolândia","Fazenda Lageado","-47.113442","-8.697146","árvore heliófita, ca. 3 m. Flores amarelas.","","centroide mpo","GBIF","Vochysia gardneri Warm."
"55","","","HUEFS","157524","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","7172","","Melo, E.","2009","11","8","brazil","Tocantins","Ponte Alta do Tocantins","Ca. 60 Km E, Ponte Alta.","-47.117222","-10.416944","Cerrado.","","original coordinates","GBIF","Vochysia gardneri Warm."
"56","","","HUEFS","157457","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01","","7105","","Melo, E.","2009","11","8","brazil","Tocantins","Ponte Alta do Tocantins","Rodovia TO-030, 7 Km Sudoeste de Sussuapara.","-47.487222","-10.698333","Mata ciliar contato cerradão.","","original coordinates","GBIF","Vochysia gardneri Warm."
"57","","","HUTO","1476","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","","","","284","","Haidar, R.F.","2008","1","19","brazil","Tocantins","Palmas","Serra do Lago do Lajeado","-49.349444","-10.265833","Árvore com cerca de 8 m de altura. Frutos secos e abertos, sem sementes; Cerrado stricto sensu sobre cambissolo","","original coordinates","GBIF","Vochysia gardneri Warm."
"58","","","CEN","91466","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","B. M. Gomes","","","13299","","Glocimar Pereira-Silva","2008","4","25","brazil","Ma","ESTREITO","Margem direita do rio Farinha, estrada para a fazenda do Sr. Sebastião SETALAR.","-47.475277","-6.850278","Área de influência direta (lago).","","original coordinates","GBIF","Vochysia gardneri Warm."
"59","","","CEN","91270","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","W. L. Oliveira","","","13098","","Glocimar Pereira-Silva","2008","4","19","brazil","To","DARCINOPOLIS","Margem oeste da ferrovia Norte - Sul, próximo ao córrego Xupé.","-47.526111","-6.922778","Área de influência indireta.","","original coordinates","GBIF","Vochysia gardneri Warm."
"60","","","CEN","91447","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","W. L. Oliveira","","","13280","","Glocimar Pereira-Silva","2008","4","24","brazil","Ma","CAROLINA","Córrego Porteira, cachoeira do Dodô, fazenda Morro Redondo.","-47.442777","-7.097778","Área de influência indireta.","","original coordinates","GBIF","Vochysia gardneri Warm."
"61","","","RB","RB01202438","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","G.H. Shimizu","2009-01-01","","6845","","J.M. Silva; J. Cordeiro; J. Vaz","2008","5","29","brazil","Tocantins","Ponte Alta do Tocantins","Lagoa Azul, Jalapão.","-47.327562","-10.751879","","","centroide mpo","GBIF","Vochysia gardneri Warm."
"62","","","CEN","84367","Vochysia gardneri Warm.","","Vochysiaceae","Vochysia","gardneri","","Warm.","I. Huamantupa","","","13438","","Glocimar Pereira-Silva","2008","6","10","brazil","To","PALMEIROPOLIS","Estrada de acesso à fazenda Entre Rios.","-48.234444","-12.939166","Área de influência indireta.","","original coordinates","GBIF","Vochysia gardneri Warm."
