"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1","2014-10-10T10:59:49.000+0000","JBRJ","RB","RB00880019","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","G. H. Shmizu",NA,NA,"606",NA,"Uller, H. F.; Terra, G.; Naves, R. P. & Guimarães,  R. F",2013,12,17,"Brazil","Rio de Janeiro","Sapucaia","Conglomerado 122-4-1-1. UTM R(732208.55m) N(7559926.40m) Fuso do GPS (23K). .",NA,NA,"Árvore de grande porte, altura aproximadamente de 28m, casca interna vermelha. Fruto imaturo.","urn:catalog:JBRJ:RB:880019",NA,"Vochysia rectiflora Warm.",NA
"2",NA,"UNICAMP","UEC","181280","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Shimizu, G.H.","2014-06-01T00:00:00.000+0000",NA,"125",NA,"Lorencini, T.S.; Siqueira, V.B.; Braun, A.",2008,12,6,"Brazil","Espírito Santo","Santa Maria De Jetibá","Garrafão: Sítio Renascer.",-40.816667,-20.15,"Árvore, c.a. 12 metros de altura. Inflorescência com flores amarelas.; Floresta Ombrófila Densa Montana. Floresta nebular.","BRA:UNICAMP:UEC:0000181280",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"3",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","41822A","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","G.H. Shimizu","2017-02-01T00:00:00.000+0000",NA,"41",NA,"K. Antunes; A.S.M. Valente; C.N. Matozinhos; L.C.S. Assis; A.J. Fernandes Júnior; F.R.G. Sa",2004,2,24,"Brazil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.",0,0,"Árvore, ca. 18m alt., interior de mata, próximo ao curso d'água. Frutos verdes.","BRA:UFJF:CESJ:000041822A",NA,"Vochysia rectiflora Warm.",NA
"4",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","41314","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","G.H. Shimizu","2017-02-01T00:00:00.000+0000",NA,"1167",NA,"F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto",2003,11,15,"Brazil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.",0,0,"Árvore no interior da mata, próximo ao curso d'água. Flores amarelas.","BRA:UFJF:CESJ:0000041314",NA,"Vochysia rectiflora Warm.",NA
"5","2017-03-15T08:45:52.000+0000","JBRJ","RB","RB01238902","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","M.C. Vianna","1993-01-01T00:00:00.000+0000",NA,"2339",NA,"L.S. Leoni",1993,11,2,"Brazil","Minas Gerais","Fervedouro","Córrego Água Limpa. Área perturbada.",-42.35,-20.766667,NA,"urn:catalog:JBRJ:RB:1238902",NA,"Vochysia rectiflora var. rectiflora",NA
"6","2017-03-15T09:30:04.000+0000","JBRJ","RB","RB01238959","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C. Vianna","1994-01-01T00:00:00.000+0000",NA,"2339",NA,"L.S. Leoni; A.L. Silva",1993,11,2,"Brazil","Minas Gerais","Fervedouro","Córrego da Água Limpa.",NA,NA,NA,"urn:catalog:JBRJ:RB:1238959",NA,"Vochysia rectiflora Warm.",NA
"7","2017-10-18T23:27:45.000+0000","JBRJ","RB","RB00458668","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","M.C.Vianna","1990-01-01T00:00:00.000+0000",NA,NA,NA,"B.C.Kurtz",1990,6,23,"Brazil","Rio de Janeiro","Nova Friburgo","Sitio Fazenda Velha, rio Macaé.",-42.05,-22,"Parc. 2A, microp 8c, ind. 1997, alt 25m, fuste 9m, CAP 112,5 cm","urn:catalog:JBRJ:RB:458668",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"8",NA,"UNICAMP","UEC","49142","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K.","1989-01-01T00:00:00.000+0000",NA,"2056",NA,"Queiroz, L.P.; et al.",1987,11,1,"Brazil","Bahia","Barreira","Floresta de galeria abaixo da Cachoeira do Acaba-Vida, no Rio de Janeiro.",-45.453889,-11.878333,"Árvore de até 10,m X0,4m, com folhas semicoriáceas, discolores, a face adaxial nítida e a abaxial verde acastanhada. Flores amarelas.","BRA:UNICAMP:UEC:0000049142",NA,"Vochysia rectiflora Warm.",NA
"9",NA,"MBM","MBM","152557","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K",NA,NA,"2056",NA,"Queiróz, LP de; et al.",1987,11,1,"Brazil","Bahia","Barreiras","Abaixo da Cachoeira do Acaba-Vida",0,0,NA,"BRA:MBM:MBM:0000152557",NA,"Vochysia rectiflora Warm.",NA
"10",NA,"MBM","MBM","206221","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K",NA,NA,"2056",NA,"Queiróz, LP de",1987,11,1,"Brazil","Bahia","Barreiras","Cachoeira do Acaba-Vida",0,0,NA,"BRA:MBM:MBM:0000206221",NA,"Vochysia rectiflora Warm.",NA
"11","2015-10-03T18:26:14.000+0000","MNHN","P","P00733948","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu",NA,"ISOTYPE",NA,"13434","Glaziou, A.",1881,11,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733948",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"12","2015-10-03T18:26:27.000+0000","MNHN","P","P00733949","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu",NA,"ISOTYPE",NA,"13434","Glaziou, A.",1881,11,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733949",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"13","2015-10-03T18:24:08.000+0000","MNHN","P","P00733945","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733945",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"14","2015-10-03T18:24:21.000+0000","MNHN","P","P00733943","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733943",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"15","2015-10-03T18:25:21.000+0000","MNHN","P","P00733944","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733944",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"16","2017-04-25T15:58:14.000+0000","MNHN","P","P00733946","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,NA,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733946",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"17",NA,NA,"Botany","L.2158908","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,NA,NA,"Pohl JE; Schott HW",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2158908",NA,"Vochysia rectiflora Warm.",NA
"18",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245490/3","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"TYPE",NA,NA,"Sello, F. (Coll. Delessert)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Vochysia rectiflora Warm.",NA
"19",NA,"F","Botany",NA,"Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"HOLOTYPE",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9134ea9f-82b7-476e-9e39-a04908f40df1",NA,"Vochysia rectiflora Warm.",NA
"20",NA,"F","Botany","V0360318F","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.",NA,NA,"ISOSYNTYPE","10734",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"07309b58-e767-4165-9e11-b7b4fab56f27",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
