"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","16598","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","E. Barboza","2017-01-01T00:00:00.000+0000",NA,"6030",NA,"M.G. Caxambu",2015,3,27,"Brazil","Sp","Eldorado","Fazenda Itaipava/ Catre",-48.106917,-24.559556,"árvore heliófita, ca. 10 m. Flores amarelas. Frutos imaturos verdes.","BRA:UTFPR:HCF:0000016598",NA,"Vochysia bifalcata Warm."
"2",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","68187","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","V.A. Campos","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"V.A. Campos",2014,NA,NA,"Brazil","Minas Gerais","Lima Duarte","RPPN Fazenda da Serra",0,0,"Árvore, ca 27m. Indivíduo FS1595. Dentro da parcela 23 da fitossociologia. Altitude 1070 m.s.m.","BRA:UFJF:CESJ:0000068187",NA,"Vochysia bifalcata Warm."
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA116730","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Souza, V.C.","2012-01-01T00:00:00.000+0000",NA,"34212",NA,"Souza, V.C.",2012,1,3,"Brazil","São Paulo","Miracatu",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA116730",NA,"Vochysia bifalcata Warm."
"4","2015-08-18T10:56:00.000+0000","JBRJ","RB","RB00996438","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","E.G.A. Martins",NA,NA,"304",NA,"E.G.A. Martins; J.H.G. Lago; D.G. Almeida-Costa; M.C.M. Godoy",2012,3,12,"Brazil","São Paulo","Cubatão","Parque Ecológico Perequê. Entrada da trilha da Cachoeira, lado direito, atrás da bica.",-46.413889,-23.8475,"Árvore ca. 14m alt. Folhas discolores, verde-claras na face abaxial e verde-escuras na face adaxial. Nervuras translúcidas. Inflorescências amareladas, explosiva em toda a copa. Flores, pedicelos e esporas amareladas","urn:catalog:JBRJ:RB:996438",NA,"Vochysia bifalcata Warm."
"5",NA,"NY","NY","02642171","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.",NA,NA,NA,"304",NA,"E. G. A. Martins",2012,3,12,"Brazil","SÃ£o Paulo",NA,"Parque EcolÃ³gico PerequÃª. Entrada da trilha da cachoeira. lado direito, atrÃ¡s da bica. Borda de Floresta AtlÃ¢ntica.",-46.41406,-23.8475,NA,"82c52008-b6c9-4c8f-91f4-391b8ac6e43b",NA,"Vochysia bifalcata Warm."
"7",NA,"UNICAMP","UEC","177635","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Simão, M.V.R.C.","2013-06-13T00:00:00.000+0000",NA,"159",NA,"Simão, M.V.R.C.",2012,7,11,"Brazil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraiso.",0,0,"Árvore 17m. Frutos imaturos verdes trilocular. Inflorescência terminal.; Floresta Estacional Semidecidual","BRA:UNICAMP:UEC:0000177635",NA,"Vochysia bifalcata Warm."
"8",NA,"UTFPR","DVPR","577","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Rau, T.G.","2012-12-22T00:00:00.000+0000",NA,"s.n.",NA,"Rau, T.G.",2012,12,22,"Brazil","Paraná","Paranaguá","Margem da Rdovia Café Gov. Ney Braga",0,0,"Arbórea 15 m, folhas verdes, algumas folhas amarelas.","BRA:UTFPR:DVPR:0000000577",NA,"Vochysia bifalcata Warm."
"9",NA,"UFES","VIES","21898","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Zorzanelli, J.P.F.","2012-03-01T00:00:00.000+0000",NA,"87",NA,"Zorzanelli, J.P.F.; Carvalho Filho, J.H.",2011,8,27,"Brazil","Espírito Santo","Iúna","Serra do Valentim.",NA,NA,"SW2041","BRA:UFES:VIES:0000021898",NA,"Vochysia bifalcata Warm."
"10",NA,"UFPR","UPCB","67861","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Brotto, M.L.","2010-03-24T00:00:00.000+0000",NA,"424",NA,"Brotto, M.L.",2010,2,8,"Brazil","Paraná","Paranaguá",NA,-48.565278,-25.524167,"Árvore de 15 m de alt., flores amarelas. Floresta Ombrófila das Terras Baixas..","BRA:UFPR:UPCB:0000067861",NA,"Vochysia bifalcata Warm."
"11",NA,"UNICAMP","UEC","161014","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Shimizu, G.H.","2010-12-01T00:00:00.000+0000",NA,"136",NA,"Stefani, E.J.F.; Belinello, R.; Galvão, J.C.",2010,6,1,"Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar.",-45.524167,-23.623611,"Árvore com 27 m.; Mata Atlântica.","BRA:UNICAMP:UEC:0000161014",NA,"Vochysia bifalcata Warm."
"12",NA,"HUCP",NA,"18875","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Bonaldi, R",NA,NA,"321",NA,"Bonaldi, R",2008,1,16,"Brazil","Paraná",NA,"Tinguaçu",0,0,NA,"18731",NA,"Vochysia bifalcata Warm."
"13",NA,"MBM","MBM","348284","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Yamamoto, K","2008-04-10T00:00:00.000+0000",NA,"692",NA,"Polisel, RT",2008,3,1,"Brazil","São Paulo","Juquitiba","Distrito das Barnabés, a 2km da estrada de terra do Km 339 da BR 116",0,0,"Árvore de 6m. Flores amarelas","BRA:MBM:MBM:0000348284",NA,"Vochysia bifalcata Warm."
"14",NA,"IF","SPSF","42305","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","K.Yamamoto","2008-06-30T00:00:00.000+0000",NA,"636",NA,"R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha",2008,3,30,"Brazil","Sp","Bananal","Estação Ecológica de Bananal",-44.366111,-22.806389,"COLETA: Árvore de 7 m. Flores e botões florais amarelos.; GEOGRAFIA: Próximo à cachoeira Sete Quedas.;","BRA:IF:SPSF:0000042305",NA,"Vochysia bifalcata Warm."
"15",NA,"USP","SPF","198294","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","Yamamoto, K","2008-06-01T00:00:00.000+0000",NA,"636",NA,"Polisel, RT",2008,3,30,"Brazil","São Paulo","Bananal","Estação Ecológica de Bananal",0,0,NA,"BRA:USP:SPF:0000198294",NA,"Vochysia bifalcata Warm."
"17",NA,"IF","SPSF","40683","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.","K.Yamamoto","2008-04-10T00:00:00.000+0000",NA,"692",NA,"R.T. Polisel",2008,3,1,"Brazil","Sp","Juquitiba","Distrito das Barnabés",-47.139722,-24.0025,"COLETA: Árvore 6m, flores amarelas; GEOGRAFIA: a 2km da estrada de terra do Km 339 da BR-116;","BRA:IF:SPSF:0000040683",NA,"Vochysia bifalcata Warm."
"18",NA,"Universidade Federal do Paraná, UFPR","EFC","10595","Vochysia bifalcata Warm.","Vochysiaceae","Vochysia","bifalcata","Warm.",NA,"2010-03-23T00:00:00.000+0000",NA,NA,NA,"Kuniyoshi, Y.S.",2008,9,5,"Brazil","Paraná","Curitiba",NA,NA,NA,"Árvore cultivada na arborização de ruas, flores amarelas. __COMMOM_NAME__: Guaricica","BRA:UFPR:EFC:0000010595",NA,"Vochysia bifalcata Warm."
