"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","200259","Ferreira, CAC"
"2","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","200204","Ferreira, CAC"
"3","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","187564","Setz, EZP"
"4","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","170046","Pacheco, M"
"5","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","148326A","Milton, M"
"6","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","123475","Rodrigues, WA"
"7","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","135507","Silva, MG da"
"8","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","107862","Silva, FR da"
"9","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82731","Pessoal do L.P.F., Bras蘝lia"
"10","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82741","Pessoal do L.P.F., Bras蘝lia"
"11","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82710","Pessoal do L.P.F., Bras蘝lia"
"12","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82700","Pessoal do L.P.F., Bras蘝lia"
"13","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82856","Pessoal do L.P.F., Bras蘝lia"
"14","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82876","Pessoal do L.P.F., Bras蘝lia"
"15","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82900","Pessoal do L.P.F., Bras蘝lia"
"16","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82488","Pessoal do L.P.F., Bras蘝lia"
"17","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82528","Pessoal do L.P.F., Bras蘝lia"
"18","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82556","Pessoal do L.P.F., Bras蘝lia"
"19","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82583","Pessoal do L.P.F., Bras蘝lia"
"20","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82617","Pessoal do L.P.F., Bras蘝lia"
"21","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82644","Pessoal do L.P.F., Bras蘝lia"
"22","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","59934","Oliveira, AR de"
"23","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","59687","Oliveira, AR de"
"24","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","58241","Mello, FC de"
"25","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57905","Reis, LQ"
"26","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","58240","Mello, FC de"
"27","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57901","Reis, LQ"
"28","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57900","Reis, LQ"
"29","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","72844","Oliveira, AR de"
"30","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","44198","Steward, WC"
"31","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","23864","Souza, JA de"
"32","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","25900","Souza, JA de"
"33","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","25904","Souza, JA de"
"34","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","27628","Paula, JE de"
"35","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","27367","Monteiro, OP"
"36","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","21422","Rodrigues, WA"
"37","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","25299","Prance, GT"
"38","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","18563","Rodrigues, WA"
"39","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17492","Rodrigues, WA"
"40","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","15382","Rodrigues, WA"
"41","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17465","Rodrigues, WA"
"42","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17522","Rodrigues, WA"
