"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"IMA","MAC","57231","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"3845","L.Nusbaumer",2014,4,9,"Brazil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto.",-36.731139,-9.3999,"Planta ca. 5 cm. Parcialmente amarela., provavelmente em relação com a falta de luz. Amostra seca com ar quente.; Mata Atlântica.","BRA:IMA:MAC:0000057231","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"2",NA,"UFPB","JPB","57675","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"3845","Nusbaumer, L",2014,4,9,"Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.",-36.43521,-9.235964,"plantule, 5 cm; 2 cotylédons, plus ou moins jaunes, probablement en relation avec le manque de lumière; récolte photographiée in situ; échantillon séché à l'air chaud; Forêt ombrophile submontagnarde de plateau","BRA:UFPB:JPB:0000057675","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"3",NA,"UNICAMP","UEC","186338","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"LN3845","Nusbaumer, L.",2014,4,9,"Brazil","Alagoas",NA,"Brasil, Estado do Alagoas, Reserva Biológica Federal da Pedra Talhada, localidade de Quebrangulo.",-36.731139,-9.3999,"Mudas, 5cm, 2 cotilédones, mais ou menos amarelas, provavelmente relacionada com a falta de luz. Amostra seca com ar quente e fotografada.; Floresta Ombrófila Submontana de Planalto.","BRA:UNICAMP:UEC:0000186338","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"4",NA,"UEFS","HUEFS","46407","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"198","Nascimento, L.M.",1999,1,19,"Brazil","Pernambuco","Madre de Deus","Brejo da Madre de Deus, Mata do Buriti.",-36.383333,-8.2075,"Mata estacional.","BRA:UEFS:HUEFS:0000046407","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"5",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270747/1","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","Shimizu, G.H. (2012)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,3,2,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"6",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270749/1","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","Shimizu, G.H. (2012)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,3,3,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"7",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270750/1","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","Shimizu, G.H. (2012)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,3,3,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"8","2017-10-18T11:01:48.000+0000","JBRJ","RB","RB01213200","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","M.C. Vianna","2000-01-01T00:00:00.000+0000","HOLOTYPE","s.n.","Dárdano de Andrade Lima",1981,2,18,"Brazil","Pernambuco","Brejo da Madre de Deus",NA,NA,NA,"Árvore de flores amarelas","urn:catalog:JBRJ:RB:1213200","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"9","2017-10-18T11:01:48.000+0000","JBRJ","RB","RB01213202","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","M.C. Vianna","2000-01-01T00:00:00.000+0000","HOLOTYPE","s.n.","Dárdano de Andrade Lima",1981,2,18,"Brazil","Pernambuco","Brejo da Madre de Deus",NA,NA,NA,"Árvore de flores amarelas","urn:catalog:JBRJ:RB:1213202","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"10","2017-05-25T09:36:09.000+0000","JBRJ","RB","RB01213206","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","M.C. Vianna",NA,"PARATYPE","66-4883","Dardano de Andrade Lima",1966,12,28,"Brazil","Pernambuco","Brejo da Madre de Deus","Propr. Bituri",NA,NA,"Árvore 18-20 m de altura. Flores amarelas","urn:catalog:JBRJ:RB:1213206","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"11","2017-10-12T11:23:19.000+0000","JBRJ","RB","RB01260566","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,NA,"Andrade Lima,D. de",NA,NA,NA,"Brazil","Pernambuco","Pernambuco",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260566","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
