"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"US","Botany","3217783","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"366",NA,"J. A. Silva, G. T. Prance, O. Huber, I. Cordeiro, J. M. Pires & et al.",1985,7,28,"Brazil","Amazonas",NA,"Serra do Aracá. Rio Aracá a 15 h de Barcelos",-63,0,NA,"http://n2t.net/ark:/65665/3164c1838-a63b-4dc3-8981-1cd90d084f7c",NA,"Vochysia revoluta Ducke",NA,NA,NA
"3","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108335","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"366",NA,"Silva, J.A.",1985,7,28,"Brazil",NA,"Barcelos","Serra do Aracá. Rio Aracá, à 15 h de Bracelos, beira do rio. .",-63.5,-0.33,"Projeto Flora Amazônica. Convênio CNPQ/NSF (INPA - MPEG - New York Botanical Garden).","http://specimens.kew.org/herbarium/K001108335",NA,"Vochysia revoluta Ducke",NA,NA,NA
"4","2008-05-27T22:02:00.000+0000","MO","MO","2909033","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","M.L. Kawasaki","1989-01-01T00:00:00.000+0000",NA,"Silva 366",NA,"J.A. Silva",1985,7,28,"Brazil","Amazonas",NA,"Mun. Barcelos; Rio Aracá a 15 hrs. de Barcelos, beira do rio.",-63.00833,0.00555,NA,"urn:catalog:MO:Tropicos:2909033","http://www.tropicos.org/Specimen/2909033","Vochysia revoluta Ducke",NA,NA,NA
"6",NA,"NY","NY","2027225","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"610",NA,"O. C. Nascimento",1978,10,13,"Brazil","Amazonas",NA,"Margem esquerda do Rio Negro.",0,0,NA,"b82ebf91-886f-48f6-8ea0-6503023eae92",NA,"Vochysia revoluta Ducke",NA,NA,NA
"7",NA,"NY","NY","02027224","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"14243",NA,"J. M. Pires",1974,4,24,"Brazil","Roraima",NA,"R. Univini, Igarapé do Campo, Água limpa",-61.784323,0.918238,NA,"6dfbcf7e-f59d-4417-b8ae-e648e6eecd9c",NA,"Vochysia revoluta Ducke",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","2936","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","""Rodrigues, W.A.; Kuhlmann, J.G.""","1956-07-01T00:00:00.000+0000",NA,"INPA2936",NA,"Mello, FC de",1955,11,18,"Brazil","Amazonas",NA,"Cachoeira Alta do Tarumã",NA,NA,NA,"urn:catalog:inpa:herbarium:99924",NA,"Vochysia revoluta Ducke",NA,NA,NA
"9",NA,"US","Botany","2608079","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"93",NA,"A. Ducke",1942,11,12,"Brazil","Amazonas",NA,"Rio Tarumã, mata ligeiramente pantanosa perto da cachoeira alta",NA,NA,NA,"http://n2t.net/ark:/65665/35aee5a98-ddb0-4a7f-adc0-67b0811da340",NA,"Vochysia revoluta Ducke",NA,NA,NA
"10",NA,NA,"Botany","U.1769677","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,NA,NA,"Ducke A",1935,11,24,"Brazil",NA,NA,"Manaos sibra leviter paludosa cirra cataractam altans flum, Taruma.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769677",NA,"Vochysia revoluta Ducke",NA,NA,NA
"11","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108336","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"34646",NA,"Ducke, A.",1935,11,24,"Brazil",NA,"Manaus",".",NA,NA,NA,"http://specimens.kew.org/herbarium/K001108336",NA,"Vochysia revoluta Ducke",NA,NA,NA
"12","2017-10-10T18:20:39.000+0000","JBRJ","RB","RB00458462","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","A. Ducke","1937-01-01T00:00:00.000+0000",NA,NA,NA,"A. Ducke",1935,11,24,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:458462",NA,"Vochysia revoluta Ducke",NA,NA,NA
"13",NA,"NY","NY","2027227","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"93",NA,"W. A. Ducke",1935,11,24,"Brazil","Amazonas",NA,"Rio TarumÃ¡",0,0,NA,"67d86dc4-9940-4a39-a4ef-47cbe5eca691",NA,"Vochysia revoluta Ducke",NA,NA,NA
"14","2009-07-17T09:47:00.000+0000","MO","MO","2909110","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","R.M. Tryon, Jr.","1948-01-01T00:00:00.000+0000",NA,"Ducke 93",NA,"A. Ducke",1935,11,24,"Brazil","Amazonas",NA,"Manáos, Rio Tarumá silva levites paludosa circa cataractam maiorem.",NA,NA,NA,"urn:catalog:MO:Tropicos:2909110","http://www.tropicos.org/Specimen/2909110","Vochysia revoluta Ducke",NA,NA,NA
"17",NA,"US","Botany","1740269","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"34646",NA,"A. Ducke",1935,11,24,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/39bddb7f0-a099-4c40-86de-b54ae4fc948c",NA,"Vochysia revoluta Ducke",NA,NA,NA
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16543","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"s.n.",NA,"Ducke, A",1935,11,24,"Brazil","Amazonas",NA,"Cachoeira Alta do Tarumã. Mata levimente Pantanosa.",-60.03,-3.416667,NA,"urn:catalog:inpa:herbarium:40911",NA,"Vochysia revoluta Ducke",NA,NA,NA
"19","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108334","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"93",NA,"Ducke, A.",1935,11,24,"Brazil",NA,"Manaus","Rio Tarumá. .",NA,NA,NA,"http://specimens.kew.org/herbarium/K001108334",NA,"Vochysia revoluta Ducke",NA,NA,NA
"20","2017-04-25T15:58:10.000+0000","MNHN","P","P00733941","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","Mori",NA,"ISOLECTOTYPE",NA,"24155","Ducke, A.",1931,11,28,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733941",NA,"Vochysia revoluta Ducke",NA,NA,NA
"21",NA,"US","Botany","1615699","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,"ISOTYPE","24155",NA,"A. Ducke",1931,11,28,"Brazil","Amazonas",NA,"Manaus.",NA,NA,NA,"http://n2t.net/ark:/65665/3dc330955-c21a-4be3-b4db-bd9621c584c4",NA,"Vochysia revoluta Ducke",NA,NA,NA
"26","2009-07-30T12:19:01.000+0000","K","Herbarium","K000565945","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke","Stafleu, F.A.",NA,NA,"24155",NA,"Ducke, A.",1931,11,28,"Brazil",NA,NA,"""Manáos"" (=Manaus), Tarumá.",NA,NA,"More information given","http://specimens.kew.org/herbarium/K000565945",NA,"Vochysia revoluta Ducke",NA,NA,NA
"28",NA,"NY","NY","1094","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,"ISOLECTOTYPE","RB-24155",NA,"W. A. Ducke",1931,11,28,"Brazil","Amazonas",NA,"Manaus, circa cataractam altam fluminis Tarumá",-60.05805,-3.001413,NA,"20c1e285-4b83-4beb-b189-ba3e20566fe2",NA,"Vochysia revoluta Ducke",NA,NA,NA
"29",NA,NA,"Botany","U.1769676","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,NA,NA,"Mello F",NA,NA,NA,"Brazil",NA,NA,"Amazonas - Manaus, firme, arinoso, mata-vingem Cachorira alta do Taruma.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769676",NA,"Vochysia revoluta Ducke",NA,NA,NA
"30","2015-04-11T12:31:39.000+0000","S","VascularPlants","S-PL-11563","Vochysia revoluta Ducke","Vochysiaceae","Vochysia","revoluta","Ducke",NA,NA,NA,"s.n.","s.n.","Baldwin",NA,NA,NA,"Brazil",NA,NA,"Brazil",NA,NA,"Voucher in Herb: MICH","S:VascularPlants:S-PL-11563",NA,"Vochysia revoluta Ducke",NA,NA,NA
