"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFPE","UFP","77880","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"LN3845","Nusbaumer, L.",2014,4,9,"Brazil","Alagoas","Quabrangulo","Reserva Bioligca Pedra Talhada",0,0,NA,"BRA:UFPE:UFP:0000077880","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"2",NA,"NY","NY","02104646","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"3845","L. Nusbaumer",2014,4,9,"Brazil","Alagoas",NA,"Reserva BiolÃ³gica da Pedra Talhada, localitÃ© de Quebrangulo",-36.43521,-9.235964,NA,"1cdd55d7-3db3-4427-bf54-9669b4756b6b","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"3",NA,"IMA","MAC","57231","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"3845","L.Nusbaumer",2014,4,9,"Brazil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto.",-36.731139,-9.3999,"Planta ca. 5 cm. Parcialmente amarela., provavelmente em relação com a falta de luz. Amostra seca com ar quente.; Mata Atlântica.","BRA:IMA:MAC:0000057231","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"4",NA,"UFPB","JPB","57675","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"3845","Nusbaumer, L",2014,4,9,"Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.",-36.43521,-9.235964,"plantule, 5 cm; 2 cotylédons, plus ou moins jaunes, probablement en relation avec le manque de lumière; récolte photographiée in situ; échantillon séché à l'air chaud; Forêt ombrophile submontagnarde de plateau","BRA:UFPB:JPB:0000057675","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"5",NA,"UNICAMP","UEC","186338","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella",NA,NA,NA,"LN3845","Nusbaumer, L.",2014,4,9,"Brazil","Alagoas",NA,"Brasil, Estado do Alagoas, Reserva Biológica Federal da Pedra Talhada, localidade de Quebrangulo.",-36.731139,-9.3999,"Mudas, 5cm, 2 cotilédones, mais ou menos amarelas, provavelmente relacionada com a falta de luz. Amostra seca com ar quente e fotografada.; Floresta Ombrófila Submontana de Planalto.","BRA:UNICAMP:UEC:0000186338","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"6",NA,"UEFS","HUEFS","46417","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"832","Ferraz, E.M.N.",2000,2,6,"Brazil","Pernambuco","São Vicente Ferrer","Mata do Estado.",-35.5,-7.583333,"Trilha da mata do caidor.","BRA:UEFS:HUEFS:0000046417","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","57168","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"198","Nascimento, L.M.",1999,1,19,"Brazil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri.",-36.383333,-8.2075,"Mata Estacional","BRA:UEFS:HUEFS:0000057168","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"8",NA,"UEFS","HUEFS","46407","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"198","Nascimento, L.M.",1999,1,19,"Brazil","Pernambuco","Madre de Deus","Brejo da Madre de Deus, Mata do Buriti.",-36.383333,-8.2075,"Mata estacional.","BRA:UEFS:HUEFS:0000046407","Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"9",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270748/1","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","Shimizu, G.H. (2012)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,3,2,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
"10",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270747/1","Vochysia dardanoi M.C.Vianna & Fontella","Vochysiaceae","Vochysia","dardanoi","M.C.Vianna & Fontella","Shimizu, G.H. (2012)",NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,3,2,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Vochysia dardanoi M.C.Vianna & Fontella",NA,NA,NA,NA,NA
