"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"FCAB","7599","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"8380",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva",2016,11,2,"brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 4 km após o encontramento para a Sede da Rebio, entre Três Voltas e Bananal.",-43.462222,-22.576389,"Árvore com 19m alt. Tronco com casca fissurada-escamosa, placas pequenas, cinza-escuro, DAP ca. 90 cm. Inflorescência erécta com flores amarelas. Frequente. Fotos HCL.; Mata de encosta.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"FCAB","7580","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Haroldo C. de Lima","2016-11-01",NA,"8437",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva",2016,11,3,"brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.",-43.297222,-22.490833,"Árvore com 8 m alt. Tronco com casca lisa e pardacentas, DAP ca. 25 cm. Inflorescência erécta com flores amarelas. Muito frequente. Fotos CC.","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in nova iguacu falls in duque de caxias","GBIF"
"3",NA,NA,"RB","RB00984160","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Haroldo C. de Lima","",NA,"14",NA,"Fernanda F. Negreiros; Pablo J.P. Rodrigues, Mariana A. Iguatemy e Adilson M. Pintor",2014,10,7,"brazil","Rio de Janeiro","Miguel Pereira","Orbel II, Módulo PPBio Mata Atlântica, Área da parcela 5D. Reserva Biológica do Tinguá",-43.421667,-22.539167,"Árvore, flor amarela.  Parcela 5D/Piquete 190-200m, coleta aleatória.","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in miguel pereira falls in nova iguacu","GBIF"
"4",NA,NA,"RB","RB00887102","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Davi N.S. Machado & Haroldo C. de Lima","",NA,"7841",NA,"Haroldo C. de Lima; Walter da Silva",2014,10,1,"brazil","Rio de Janeiro","Nova Iguaçu","Rebio do Tingua, Estrada do Comércio, Km 10,5. 758 msm.",-43.503733,-22.689201,"Árvore com 16 metros de altura. Tronco com casaca lisa e pardo-acizentada, DAP cerca de 30 cm. Inflorescencias eréctas, botões amarelo-esverdeados. Muito frequente. Material para DNA.","Vochysia laurifolia Warm.",NA,"centroide mpo OK","GBIF"
"5",NA,NA,"RB","RB00673538","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS","",NA,"1190",NA,"R. Borges; D. Judice, F. Sodré, D. Kutschenko, M. Santos, P.V. Prieto",2011,12,15,"brazil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar, sítio do Cedro. Floresta ombrófila densa secundária em encosta de morro, com áreas de floresta nebular no topo.",-42.443889,-22.364444,"Arvore, folhas levemente discolores, flores amarelas.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"RB","RB00522343","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"568",NA,"J.E.Meireles; F.Filardi",2008,1,31,"brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",-42.501539,-22.319613,"Árvore de 12 m. Frutos imaturos verdes. Ocasional.","Vochysia laurifolia Warm.",NA,"centroide mpo OK","GBIF"
"7",NA,NA,"MO","100176146","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"Meireles 568",NA,"José E. Meireles|F. Filardi",2008,1,31,"brazil","Rio de Janeiro","","Friburgo. Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,"","Vochysia laurifolia Warm.",NA,NA,"GBIF"
"8",NA,NA,"MBML-HERBARIO","50213","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"204",NA,"F.A.R. Matos; C. Henrique & A. Rafael",2008,5,17,"brazil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, prox ao Eliezer Batista",-41.089,-20.383611,"25m alt., interior da mata, inflorescência amarela","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"RB","RB00725050","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"",NA,"Lilian",2008,9,24,"brazil","Rio de Janeiro","Rio de Janeiro","Local OB1. Parcela 6. Nº indivíduo 129F. Levantamento Fitossociológico. REBIO  Tinguá",-43.698333,-22.965,"Árvore com DAP 56,6 cm (2008) e 34,2m de altura.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"ALCB","86203","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Gonçalves, DJP; Shimizu, GH","2014-07-01",NA,"1915",NA,"Roque, N; Alunos de Botânica III",2008,10,25,"brazil","Bahia","Mucugê","Chapada Diamantina, Parque Municipal de Mucugê, trilha para a Cachoeira das Andorinhas",-41.345278,-13.001389,"ca. 5m alt. Folhas discolores, flores amarelas.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"11",NA,NA,"HUEFS","182178","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"602",NA,"Nascimento, F.H.F.",2008,11,NA,"brazil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.",-41.936389,-13.532778,"Floresta Alto Montana.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"HUEFS","182207","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"631",NA,"Nascimento, F.H.F.",2008,11,NA,"brazil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano",-41.917778,-13.263889,"Floresta Alto Montana.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"13",NA,NA,"UEC","150296","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Shimizu, G.H.","2008-01-01",NA,"813",NA,"Bertoncello, R.; Pansonato, M.",2007,2,27,"brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.",-45.026117,-23.38322,"","Vochysia laurifolia Warm.",NA,"centroide mpo (0) OK","GBIF"
"14",NA,NA,"RB","RB00467710","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G.H. Shimizu","",NA,"6568",NA,"Haroldo C. de Lima ; F. L. R. Filardi, J. E. Meireles & N. L. Nunes",2007,3,14,"brazil","Rio de Janeiro","Petrópolis","Rebio Tinguá, Estrada do Imperador, km 7,5. Parada da Cruz. REBIO Tinguá",-43.296944,-22.490833,"Árvore com 18 m de altura. Tronco com casca lisa e acinzentada, DAP 70 cm. Frutos esverdeados e pardacentos quando passados. Fotos e material DNA","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in petropolis falls in duque de caxias","GBIF"
"15",NA,NA,"HUEFS","92622","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"1223",NA,"Conceição, A.A.",2005,3,5,"brazil","Bahia","Lençóis","Parque Nacional Chapada Diamantina. Margem do Rio Ribeirão.",-41.432222,-12.577778,"","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"16",NA,NA,"HUEFS","109127","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"4494",NA,"Amorim, A.M.",2004,12,11,"brazil","Bahia","Una","Reserva Biológica de Una(REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.",-39.083333,-15.15,"","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"17",NA,NA,"HUEFS","123206","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"166",NA,"Neves, M.L.C.",2004,12,1,"brazil","Bahia","Santa Terezinha","Serra da Jibóia.",-39.471667,-12.869444,"Mata Atlântica.","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in santa terezinha falls in elisio medrado","GBIF"
"18",NA,NA,"CEN","69364","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G. H. Shimizu","",NA,"166",NA,"Márcia Luzia Cardoso Neves - HUEFS",2004,12,1,"brazil","Bahia","SANTA TERESINHA","Serra da Jibóia.",-39.471666,-12.869444,"Mata Atlântica. Árvore com ca. 35 m, PAP 195 cm, DAP 62,07 cm. Flores com corola amarela. Indivíduo pertencente a parcela 7 B, igual ao indivíduo 255. Doação do Herbário da Universidade Estadual de Fe","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in santa teresinha falls in elisio medrado","GBIF"
"19",NA,NA,"RB","RB00678928","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS","",NA,"1845",NA,"S.J.Silva Neto; et al.",2003,2,22,"brazil","Rio de Janeiro","Itatiaia","Estrada para o Hotel Simon, próximo ao bambuzal, 10m das estradas.",-44.566667,-22.25,"Árvore heliófila, ca. 18m de altura; folhas discolores cartáceas; flores amarelas; frutos jovens verdes.","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in itatiaia falls in bocaina de minas","GBIF"
"20",NA,NA,"RB","RB00477324","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS","",NA,"1847",NA,"S.J. Silva Neto; et al",2003,9,6,"brazil","Rio de Janeiro","Itatiaia","Mata próximo a margem do Rio Campo Belo, onde atravessa para a parcela. Parque Nacional de Itatiaia",-44.580977,-22.439525,"Árvore ciófila ca. 22 m de altura; folhas discolores cartáceas; frutos imaturos verdes.","Vochysia laurifolia Warm.",NA,"centroide mpo OK","GBIF"
"21",NA,NA,"EAC","32182","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","2002-01-04",NA,"1942",NA,"Oliveira, C.A.L.",2002,1,4,"brazil","Rio de Janeiro","","Alto da Boa Vista, estrada da Vista Chinesa, à 200",NA,NA,"Árvore, ca. 22m; flor amarela.","Vochysia laurifolia Warm.",NA,NA,"GBIF"
"22",NA,NA,"RB","RB00346776","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA","2015-11-23",NA,"5917",NA,"H. C. de Lima; S. J. Silva Neto, L. Sylvestre & W. da Silva",2001,11,13,"brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, 4,7 km da sede. REBIO do Tinguá",-43.464444,-22.576111,"Árvore com 18 m de altura. Tronco com casca lisa e pardacenta, DAP ca. 50 cm. Flores amarelas. Frequente.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"23",NA,NA,"NY","1921150","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"228",NA,"M. Spolidoro",2000,8,15,"brazil","Rio de Janeiro","","Distrito de BarÃ£o de JuparanÃ£. Fazenda Santa Monica. Alto do Baeta.",-43.72,-22.35,"","Vochysia laurifolia Warm.",NA,"original coordinates outside municipality original in  falls in valenca","GBIF"
"24",NA,NA,"HUEFS","52446","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"406",NA,"Nascimento, F.H.F.",2000,12,5,"brazil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.",-41.924722,-13.261944,"Mata ombrófila montana.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"25",NA,NA,"NY","1921145","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"6",NA,"C. E. F. Araujo",1999,10,21,"brazil","Rio de Janeiro","","Parque Nacional da Tijuca. Museu do AÃ§ude.",NA,NA,"","Vochysia laurifolia Warm.",NA,NA,"GBIF"
"26",NA,NA,"HUEFS","44096","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"273",NA,"Nascimento, F.H.F.",1999,10,18,"brazil","Bahia","Rio de Contas","Caiambola Fazenda Camburu, trilha Camburu-pico Itobira.",-41.866667,-13.5,"Mata ciliar antropizada.","Vochysia laurifolia Warm.",NA,"original coordinates OK","GBIF"
"27",NA,NA,"MBM","276123","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","","",NA,"300",NA,"Nascimento, FHF",1999,11,21,"brazil","Bahia","Rio de Contas","Rio Camburu",-41.741571,-13.586451,"","Vochysia laurifolia Warm.",NA,"centroide mpo (0) OK","GBIF"
"28",NA,NA,"HUEFS","34806","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"40",NA,"Nascimento, F.H.F.",1998,10,2,"brazil","Bahia","Rio de Contas","Campo do Queiroz.",-41.741571,-13.586451,"Beira de rio.","Vochysia laurifolia Warm.",NA,"centroide mpo OK","GBIF"
"29",NA,NA,"HUEFS","34832","Vochysia laurifolia Warm.",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01",NA,"66",NA,"Nascimento, F.H.F.",1998,10,6,"brazil","Bahia","Água Quente","Trilha para o Itoibira.",NA,NA,"Beira do rio Camburu.","Vochysia laurifolia Warm.",NA,NA,"GBIF"
