"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1",NA,"NY","NY","1019214","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"569",NA,"J. E. Meireles",2008,1,31,"Brazil","Rio de Janeiro",NA,"MacaÃ© de Cima. Estrada para o Rio das Flores, antes do Hotel SÃ£o JoÃ£o.",-42.5309212652528,-22.2857503169645,NA,"3424848c-718e-426a-83c3-a5311f617bdf",NA,"Vochysia schwackeana Warm.",NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","139328","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,"2008-01-01T00:00:00.000+0000",NA,"513",NA,"Santos, MF; Serafim, H",2008,3,17,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Terras de José Agostinho, na mata",-43.402056,-19.396361,"Árvore, 22 m. Ramos esverdeados. Folha com face adaxial brilhante. Flores amarelas (coletadas do chão em 12/2007). Frutos imaturos verdes, pedicelo amarelo.","BRA:UFMG:BHCB:0000139328",NA,"Vochysia schwackeana Warm.",NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","141936","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"239",NA,"Santos, MF; Serafim, H",2008,3,13,"Brazil","Minas Gerais","Itambé do Mato Dentro","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Mata do Cachoeirão.",-43.432861,-19.431861,"Árvore, 16m. Folhas discolores, flores amarelas. Material prensado em álcool.","BRA:UFMG:BHCB:0000141936",NA,"Vochysia schwackeana Warm.",NA,NA
"4","2017-11-19T08:29:58.000+0000","JBRJ","RB","RB00652871","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","K. Yamanoro","2008-01-01T00:00:00.000+0000",NA,"513",NA,"M.F. Santos; H. Serafim",2008,3,17,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito  de  Santana  do  rio  Preto  (  Cabeça  de  Boi  ).  APA  do  Parque  Nacional  da  Serr  a  do  Cipó.  Terras  de  José  Augustinho  ,  na  mata.",-43.401944,-19.396389,"Árvore de 22m. Ramos esverdeados. Folha co mface adaxial brilhante. Flores amarelas ( coletadas do chão em 12/2007 ). Frutos imarturos verdes, pedicelo amarelo.","urn:catalog:JBRJ:RB:652871",NA,"Vochysia schwackeana Warm.",NA,NA
"5",NA,"UNICAMP","UEC","152109","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Shimizu, G.H.","2008-01-01T00:00:00.000+0000",NA,"239",NA,"Santos, M.F.; Serafim, H.",2008,3,13,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Cipó, Mata do Cachoeirão.",-43.416667,-19.416667,"Árvore, 16m. folhas discolores, flores amarelas. Material prensado em álcool.","BRA:UNICAMP:UEC:0000152109",NA,"Vochysia schwackeana Warm.",NA,NA
"6",NA,"USP","SPF","200274","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Serafim, H","2009-01-01T00:00:00.000+0000",NA,"341",NA,"Serafim, H",2007,3,21,"Brazil","São Paulo","São José do Barreiro",NA,0,0,NA,"BRA:USP:SPF:0000200274",NA,"Vochysia schwackeana Warm.",NA,NA
"7",NA,"MBM","MBM","60217","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Yamamoto, K",NA,NA,"8715",NA,"Occhioni, P",1979,1,18,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, arredores",0,0,NA,"BRA:MBM:MBM:0000060217",NA,"Vochysia schwackeana Warm.",NA,NA
"8",NA,"B","Herbarium Berolinense","B 10 0247903","Vochysia schwackeana var. glabra Stafleu","Vochysiaceae","Vochysia","schwackeana","glabra","var. glabra Stafleu",NA,NA,"ISOTYPE",NA,NA,"A. C. Brade",1936,2,20,"Brazil",NA,NA,"Est. do Rio Itatiaya, Lote 15, 800 m.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100247903",NA,"Vochysia schwackeana var. glabra Stafleu",NA,NA
"9",NA,"US","Botany","3686270","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"333",NA,"E. Goeldi",1903,2,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,"http://n2t.net/ark:/65665/373843e8e-492c-437d-8562-ba18e751ef5e",NA,"Vochysia schwackeana Warm.",NA,NA
"10","2017-10-18T11:01:13.000+0000","JBRJ","RB","RB00282279","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",NA,"Goeldi, E.",1903,2,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Herb; Amaz. 333.",NA,NA,NA,"urn:catalog:JBRJ:RB:282279",NA,"Vochysia schwackeana Warm.",NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257081","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"333",NA,"Goeldi, EA",1903,2,NA,"Brazil","Rio de Janeiro",NA,"""Serra dos Órgãos. Herb; Amaz. 333.""",NA,NA,NA,"urn:catalog:inpa:herbarium:244434",NA,"Vochysia schwackeana Warm.",NA,NA
"12","2015-04-11T10:41:01.000+0000","S","VascularPlants","S08-15922","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"333",333,"E. A. Goeldii",1903,2,NA,"Brazil","Rio de Janeiro",NA,"Civ. Rio de Janeiro, Serra dos Orgãos prope Therezopolis",NA,NA,"Herbario Jardim Botanico do Rio de Janeiro No. 5733","S:VascularPlants:S08-15922",NA,"Vochysia schwackeana Warm.",NA,NA
"13",NA,"MBM","MBM","409624","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",NA,"Goeldi, EA",1903,2,NA,"Brazil","Rio de Janeiro","Serra dos Órgãos",NA,0,0,NA,"BRA:MBM:MBM:0000409624",NA,"Vochysia schwackeana Warm.",NA,NA
"14","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000566755","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",333,"E A. Goeldi",1903,2,NA,"Brazil","Rio de Janeiro",NA,NA,-42.64735,-22.531489,NA,"7e86dac1-fb30-4cbf-b546-5c678d8660d7",NA,"Vochysia schwackeana Warm.",NA,NA
"15","2015-10-03T17:19:00.000+0000","MNHN","P","P00733914","Vochysia goeldii Huber","Vochysiaceae","Vochysia","goeldii",NA,"Huber","Mori",NA,"TYPE",NA,333,"Goeldi, E.",1903,2,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733914",NA,"Vochysia goeldii Huber",NA,NA
"16","2015-11-03T13:09:20.000+0000","MNHN","P","P02142587","Vochysia goeldii Huber","Vochysiaceae","Vochysia","goeldii",NA,"Huber",NA,NA,"TYPE",NA,333,"Goeldi, E.",1903,2,NA,"Brazil",NA,NA,NA,NA,NA,"RB 5733","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142587",NA,"Vochysia goeldii Huber",NA,NA
"17","2017-10-18T11:01:12.000+0000","JBRJ","RB","RB00819291","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",NA,"Goeldi, E.",1903,2,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Herb; Amaz. 333.",NA,NA,NA,"urn:catalog:JBRJ:RB:819291",NA,"Vochysia schwackeana Warm.",NA,NA
"18","2015-10-03T17:18:46.000+0000","MNHN","P","P00733913","Vochysia goeldii Huber","Vochysiaceae","Vochysia","goeldii",NA,"Huber",NA,NA,"TYPE",NA,333,"Goeldi, E.",1903,2,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733913",NA,"Vochysia goeldii Huber",NA,NA
"19",NA,"USP","SPF","206000","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",NA,"Goeldi, EA",1903,2,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Órgãos",0,0,NA,"BRA:USP:SPF:0000206000",NA,"Vochysia schwackeana Warm.",NA,NA
"20","2017-10-18T11:01:13.000+0000","JBRJ","RB","RB00819293","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","333",NA,"Goeldi, E.",1903,2,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Herb; Amaz. 333.",NA,NA,NA,"urn:catalog:JBRJ:RB:819293",NA,"Vochysia schwackeana Warm.",NA,NA
"21",NA,"UEFS","HUEFS","208854","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"333",NA,"Goeldl, E.A.",1903,2,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Herb; Amaz.333",NA,NA,NA,"BRA:UEFS:HUEFS:0000208854",NA,"Vochysia schwackeana Warm.",NA,NA
"22","2015-10-03T05:51:00.000+0000","MNHN","P","P00733923","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Mori",NA,"ISOLECTOTYPE",NA,6872,"Glaziou, A.",1874,2,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733923",NA,"Vochysia schwackeana Warm.",NA,NA
"23",NA,"NY","NY","1098","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOLECTOTYPE","6872",NA,"A. F. M. Glaziou",1874,2,12,"Brazil","Rio de Janeiro",NA,"Theresopolis",-42.986352,-22.417353,NA,"7e4b13a7-535c-48e6-9b75-27edc9f95664",NA,"Vochysia schwackeana Warm.",NA,NA
"24",NA,"F","Botany",NA,"Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,"ISOTYPE","6872",NA,"A. F. M. Glaziou",1874,2,12,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"60de7840-014d-4564-a4ec-ac9a168b93de",NA,"Vochysia schwackeana Warm.",NA,NA
"25","2015-10-03T17:21:18.000+0000","MNHN","P","P00733924","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Stafleu",NA,"ISOTYPE",NA,6872,"Glaziou, A.",1874,2,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733924",NA,"Vochysia schwackeana Warm.",NA,NA
