"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"GOET","GOET-Typen","4957","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE",NA,NA,"SPRUCE",1851,12,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"12",NA,"W","Herbarium W","1889-0339810","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","F. A. Stafleu (U) 1947",NA,NA,NA,NA,"Spruce,R.",1851,12,NA,"Brazil",NA,NA,"[crossed out: Prope San Carlo], Rio Negro, Brasilia borealis.",NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"13",NA,"W","Herbarium W","1889-0000707","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","F. A. Stafleu (U) 1947",NA,NA,NA,NA,"Spruce,R.",1851,12,NA,"Brazil",NA,NA,"Secus Rio Negro, Brasiliae septentrionalis, inter Barcelona et San Isabel.",NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"14","2017-10-19T00:00:00.000+0000","NHMUK","BOT","BM000566750","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","Frans Antonie Stafleu",NA,"ISOTYPE","1974","1974","Richard Spruce",1851,12,NA,"Brazil","Mato Grosso do Sul",NA,"Nearest Named Place: In vicinibus Barra",NA,NA,NA,"09c34027-82b0-4684-82d5-4f9a3af94914","Vochysia parviflora Spruce ex Warm."
"15","2015-10-03T18:23:42.000+0000","MNHN","P","P00733938","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","Stafleu",NA,"ISOTYPE",NA,"1974","Spruce, R.",1851,12,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733938","Vochysia parviflora Spruce ex Warm."
"16",NA,"NY","NY","1086","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOLECTOTYPE","1974",NA,"R. Spruce",1851,12,NA,"Brazil","Amazonas",NA,"Secus Rio Negro, inter Barcellos et San Isabel",-63.936481,-0.366151,NA,"4abb3253-4a5a-4d01-a7f7-a37c99d25124","Vochysia parviflora Spruce ex Warm."
"17","2010-08-16T16:11:28.000+0000","Harvard University","GH","barcode-00045249","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE","1974","1974","R. Spruce",1851,12,NA,"Brazil",NA,NA,"Secus Rio Negro, inter Barcellos et San Isabel",NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"18",NA,"UEFS","HUEFS","32460","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,NA,"1974",NA,"Spruce, R.",1851,12,NA,"Brazil",NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000032460","Vochysia parviflora Spruce ex Warm."
"19",NA,"GOET","GOET-Typen","4957","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,NA,NA,NA,"SPRUCE",1851,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"20",NA,"GOET","GOETvplantscoll","GOET011627 / 762505 / 405906","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE",NA,NA,"Spruce, R. (no. 1974)",1851,NA,NA,"Brazil",NA,NA,"[Brazil] Secus Rio Negro, Brasiliae septentrionalis, inter Barcellos et San Gabriel.",NA,NA,NA,NA,"Vochysia parviflora Spruce ex Warm."
"21",NA,"UEFS","HUEFS","32459","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,NA,"1974",NA,"Spruce, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000032459","Vochysia parviflora Spruce ex Warm."
"22",NA,"F","Botany","V0074875F","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE","1974",NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"750e8305-5e02-4842-acd3-ef3870a1eeb9","Vochysia parviflora Spruce ex Warm."
"23",NA,"F","Botany","V0074876F","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE","1974",NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"cc98dc30-1f05-4d0f-bd6c-144ca4a1006f","Vochysia parviflora Spruce ex Warm."
"24",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245546/2","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"TYPE",NA,NA,"Spruce, R. (Coll. De Candolle)",NA,NA,NA,"Brazil",NA,NA,"Barcelos - Secus Rio Negro, inter Barcellos et San Isabel/Amazonas",-63.8529,-0.324,NA,NA,"Vochysia parviflora Spruce ex Warm."
"25","2009-07-30T13:08:15.000+0000","K","Herbarium","K000565952","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","Staffleu, F.A.",NA,"ISOTYPE","1974",NA,"Spruce",NA,NA,NA,"Brazil",NA,NA,"Rio Negro, foot of Serra de Castanheiro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000565952","Vochysia parviflora Spruce ex Warm."
"26","2009-07-30T13:02:08.000+0000","K","Herbarium","K000565951","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","Staffleu, F.A.",NA,"ISOTYPE","1974",NA,"Spruce",NA,NA,NA,"Brazil",NA,NA,"Rio Negro, foot of Serra de Castanheiro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000565951","Vochysia parviflora Spruce ex Warm."
"27",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245546/1","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.","Stafleu, F. A. (1947)",NA,"TYPE",NA,NA,"Spruce, R. (Coll. Boissier)",NA,NA,NA,"Brazil",NA,NA,"Barcelos - Secus Rio Negro, inter Barcellos et San Isabel/Amazonas",-63.8529,-0.324,NA,NA,"Vochysia parviflora Spruce ex Warm."
"28",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245546/3","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"TYPE",NA,NA,"Spruce, R. (Coll. Delessert)",NA,NA,NA,"Brazil",NA,NA,"Barcelos - Secus Rio Negro, inter Barcellos et San Isabel/Amazonas",-63.8529,-0.324,NA,NA,"Vochysia parviflora Spruce ex Warm."
"29","2006-08-21T22:00:00.000+0000","C","VT","14169","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:14169","Vochysia parviflora Spruce ex Warm."
"30","2008-09-25T00:00:00.000+0000","E","E","E00285644","Vochysia parviflora Spruce ex Warm.","Vochysiaceae","Vochysia","parviflora","Spruce ex Warm.",NA,NA,"ISOTYPE","1974",NA,"Spruce, Richard",NA,NA,NA,"Brazil",NA,NA,"Secus Rio Negro, inter Barcellos et San Isabel.",NA,NA,NA,"http://data.rbge.org.uk/herb/E00285644","Vochysia parviflora Spruce ex Warm."
